BX = 000 Event : 1
0x00 1100001|0000111|0010101101|111111111001|1101100 0x610E56FFCEC
0x01 1100010|0000011|0010101010|000000000100|1110010 0x62065500272
0x02 1100010|0000100|0010101010|000000100111|1110001 0x620855013F1
BX = 001 Event : 2
0x00 1100001|0001001|0010101000|111111111110|0000010 0x6112547FF02
0x01 1100001|0001010|0010101000|000000010101|1111101 0x61145400AFD
0x02 1100010|0000011|0010000010|000000101001|0001110 0x6206410148E
0x03 1100010|0000100|0010000010|111111110100|0011100 0x6208417FA1C
0x04 1100010|0000101|0010000010|111111110011|0010011 0x620A417F993
0x05 1100010|0000111|0010000010|000001010100|0001001 0x620E4102A09
0x06 1100010|0001000|0010000010|000000100001|0010101 0x62104101095
0x07 1100010|0001001|0010000010|000000011011|0001101 0x62124100D8D
BX = 010 Event : 3
0x00 1100000|0000011|0010000000|111110110101|1001000 0x6006407DAC8
0x01 1100010|0000110|0011010001|000000111111|0000110 0x620C6881F86
0x02 1100010|0000111|0011010001|000001100101|0001101 0x620E688328D
0x03 1100010|0001000|0011010001|000000101001|0000011 0x62106881483
0x04 1100010|0001001|0011010001|000001010110|0001001 0x62126882B09
BX = 011 Event : 4
BX = 100 Event : 5
BX = 101 Event : 6
0x00 1100010|0000000|0010000000|111111111101|1111101 0x6200407FEFD
0x01 1100010|0000001|0010000000|000000011110|1111011 0x62024000F7B
BX = 110 Event : 7
0x00 1100000|0000110|0011010000|000001110101|0001000 0x600C6803A88
0x01 1100011|0000010|0010010001|111111101010|0111100 0x630448FF53C
BX = 111 Event : 8
0x00 1100010|0000000|0010000110|111111101111|1001011 0x6200437F7CB
0x01 1100010|0000001|0010100110|000000011010|1111100 0x62025300D7C
0x02 1100010|0000010|0010100110|000000011100|0000011 0x62045300E03
0x03 1100010|0000101|0010101001|000000101101|0101110 0x620A54816AE
BX = 000 Event : 9
0x00 1100011|0000000|0010101101|000000101110|0000001 0x63005681701
0x01 1100011|0000001|0010101101|000000010110|1111001 0x63025680B79
BX = 001 Event : 10
0x00 1100010|0000010|0010000101|000001000101|0011001 0x62044282299
0x01 1100010|0000100|0010000101|000000110001|0010011 0x62084281893
BX = 010 Event : 11
BX = 011 Event : 12
0x00 1100001|0000000|0010000111|111111101000|1101111 0x610043FF46F
0x01 1100001|0000001|0010000111|111111101000|1101110 0x610243FF46E
0x02 1100010|0000001|0010000101|000001000001|0110100 0x620242820B4
BX = 100 Event : 13
0x00 1100010|0000000|0010001110|000001110110|0000100 0x62004703B04
BX = 101 Event : 14
0x00 1100001|0000100|0010011101|111110111011|0011000 0x61084EFDD98
0x01 1100010|0000001|0010111011|000000111101|0000010 0x62025D81E82
BX = 110 Event : 15
BX = 111 Event : 16
0x00 1100010|0000001|0010000000|111111110111|0101100 0x6202407FBAC
BX = 000 Event : 17
BX = 001 Event : 18
0x00 1100001|0000010|0010000010|111111110101|1111001 0x6104417FAF9
0x01 1100001|0000100|0010000010|111111110011|1111010 0x6108417F9FA
BX = 010 Event : 19
0x00 1100011|0000000|0010101111|000000110101|1111011 0x63005781AFB
0x01 1100011|0000001|0010101111|000000101000|1110111 0x63025781477
BX = 011 Event : 20
0x00 1100010|0000000|0010011001|111111101110|0100010 0x62004CFF722
0x01 1100010|0000001|0010011001|000000010100|0100011 0x62024C80A23
0x02 1100011|0000001|0010011011|000000101001|1011011 0x63024D814DB
