BX = 000 Event : 1
0x00 0001001|0000000 0x0480
0x01 0001001|0010000 0x0490
0x02 0001001|0010100 0x0494
0x03 0001110|0001111 0x070F
0x04 0001110|0101100 0x072C
0x05 0001110|0010000 0x0710
0x06 0001110|0010011 0x0713
0x07 0001110|0010100 0x0714
0x08 0010100|0000000 0x0A00
0x09 0010100|0000001 0x0A01
0x0a 0010100|0000011 0x0A03
0x0b 0010100|0010011 0x0A13
0x0c 0010100|0010100 0x0A14
0x0d 0010101|0100100 0x0AA4
0x0e 0010101|0101100 0x0AAC
0x0f 0010110|0100100 0x0B24
0x10 0010110|0101100 0x0B2C
0x11 0011111|0000000 0x0F80
0x12 0011111|0000001 0x0F81
0x13 0011111|0000011 0x0F83
0x14 0011111|0010000 0x0F90
0x15 0011111|0010011 0x0F93
0x16 0011111|0010100 0x0F94
BX = 001 Event : 2
0x00 0000001|0100101 0x00A5
0x01 0000010|0100101 0x0125
0x02 0000100|0101001 0x0229
0x03 0000101|0101001 0x02A9
0x04 0001001|0000100 0x0484
0x05 0001001|0000110 0x0486
0x06 0001001|0001001 0x0489
BX = 010 Event : 3
0x00 0000101|0000000 0x0280
0x01 0000101|0011011 0x029B
0x02 0000101|0011100 0x029C
0x03 0000101|0011101 0x029D
0x04 0000101|0000010 0x0282
0x05 0000101|0000011 0x0283
0x06 0000101|0000100 0x0284
0x07 0000101|0000110 0x0286
0x08 0010011|0000000 0x0980
0x09 0010011|0011011 0x099B
0x0a 0010011|0011100 0x099C
0x0b 0010011|0011101 0x099D
0x0c 0010011|0000011 0x0983
0x0d 0010011|0000100 0x0984
0x0e 0010011|0000110 0x0986
0x0f 0010111|0010101 0x0B95
0x10 0010111|0010110 0x0B96
0x11 0010111|0011011 0x0B9B
0x12 0010111|0011101 0x0B9D
0x13 0011000|0010101 0x0C15
0x14 0011000|0010110 0x0C16
0x15 0011000|0011011 0x0C1B
0x16 0011000|0011101 0x0C1D
0x17 0011001|0010101 0x0C95
0x18 0011001|0010110 0x0C96
0x19 0011111|0001011 0x0F8B
BX = 011 Event : 4
0x00 0000000|0000110 0x0006
0x01 0000000|0001000 0x0008
0x02 0000011|0010111 0x0197
0x03 0000011|0101001 0x01A9
0x04 0000011|0011010 0x019A
0x05 0000011|0011110 0x019E
0x06 0001011|0100010 0x05A2
BX = 100 Event : 5
0x00 0000011|0001110 0x018E
BX = 101 Event : 6
0x00 0000000|0001001 0x0009
0x01 0000000|0001100 0x000C
0x02 0000000|0001111 0x000F
0x03 0000001|0001001 0x0089
0x04 0000001|0001100 0x008C
0x05 0000001|0001111 0x008F
0x06 0000010|0110111 0x0137
0x07 0000110|0001001 0x0309
0x08 0000110|0001100 0x030C
0x09 0000110|0001111 0x030F
0x0a 0000110|0011010 0x031A
0x0b 0000111|0001001 0x0389
0x0c 0000111|0001100 0x038C
0x0d 0000111|0001111 0x038F
0x0e 0000111|0011010 0x039A
0x0f 0001001|0001001 0x0489
