BX = 000 Event : 1
0x00 0100101|0000100|1010101001|000001000000|111100001 0x0942552081E1
0x01 0100101|0001000|1010010010|111111101000|111110011 0x0944525FD1F3
0x02 0100101|0001100|1010100100|000000110000|000110100 0x094654806034
0x03 0100110|0000010|1010000001|111111110000|111101100 0x0981503FE1EC
BX = 001 Event : 2
0x00 0100101|0000000|1010000110|111111100000|110110011 0x094050DFC1B3
0x01 0100101|0000010|1010011010|000001110000|000001101 0x09415340E00D
BX = 010 Event : 3
0x00 0100100|0000001|1010000001|000000110000|000011000 0x0900D0206018
0x01 0100100|0000010|1010000001|000001011000|000010110 0x09015020B016
0x02 0100101|0000000|1010100000|000001101000|001000100 0x09405400D044
0x03 0100101|0000001|1010000000|111101001000|111100010 0x0940D01E91E2
0x04 0100110|0000001|1010011111|111101001000|000010111 0x0980D3FE9017
BX = 011 Event : 4
BX = 100 Event : 5
BX = 101 Event : 6
0x00 0100100|0000010|1010001100|111111001000|000001011 0x0901519F900B
0x01 0100101|0000000|1010001111|000010011000|000001000 0x094051E13008
BX = 110 Event : 7
0x00 0100110|0000100|1010011111|000000110000|111110100 0x098253E061F4
0x01 0100110|0000110|1010011111|000000011000|110101110 0x098353E031AE
BX = 111 Event : 8
0x00 0100101|0000110|1010101110|111111011000|111010111 0x094355DFB1D7
BX = 000 Event : 9
0x00 0100101|0000000|1010101000|000000110000|111110111 0x0940550061F7
BX = 001 Event : 10
0x00 0100100|0000101|1010101001|000000010000|111111111 0x0902D52021FF
0x01 0100110|0000000|1010001111|000000111000|000011011 0x098051E0701B
0x02 0100110|0000010|1010010100|000001010000|110110100 0x09815280A1B4
0x03 0100110|0000100|1010100011|111111010000|111011000 0x0982547FA1D8
BX = 010 Event : 11
0x00 0100100|0000101|1010011001|000001110000|111100100 0x0902D320E1E4
0x01 0100100|0001000|1010101010|111111001000|000001110 0x0904555F900E
0x02 0100101|0001001|1010000010|000001101000|110111111 0x0944D040D1BF
BX = 011 Event : 12
0x00 0100101|0000000|1010010010|000010100000|000110001 0x094052414031
BX = 100 Event : 13
0x00 0100100|0000001|1010001010|000011001000|000000000 0x0900D1419000
BX = 101 Event : 14
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0100110|0000000|1010100100|111101010000|110100101 0x0980549EA1A5
0x01 0100110|0000010|1010000010|111111110000|111010111 0x0981505FE1D7
BX = 000 Event : 17
0x00 0100101|0000001|1010100010|111111111000|000010111 0x0940D45FF017
BX = 001 Event : 18
0x00 0100110|0000100|1010000000|111111111000|000000100 0x0982501FF004
BX = 010 Event : 19
BX = 011 Event : 20
0x00 0100110|0000011|1010110001|111110111000|000101110 0x0981D63F702E
BX = 100 Event : 21
0x00 0100100|0001000|1010000111|000000011000|111000110 0x090450E031C6
0x01 0100100|0001001|1010000111|000000111000|111000110 0x0904D0E071C6
0x02 0100101|0010101|1010010000|000000111000|111001001 0x094AD20071C9
BX = 101 Event : 22
0x00 0100101|0000000|1010010111|111111000000|111100100 0x094052FF81E4
BX = 110 Event : 23
0x00 0100101|0000100|1010100000|000011101000|111111101 0x09425401D1FD
0x01 0100110|0000101|1010011110|111111101000|111111011 0x0982D3DFD1FB
BX = 111 Event : 24
0x00 0100100|0001000|1010010100|000101011000|001001010 0x09045282B04A
0x01 0100101|0000000|1010001111|000000111000|000010100 0x094051E07014
0x02 0100110|0000011|1010101111|000010111000|111110110 0x0981D5E171F6
BX = 000 Event : 25
0x00 0100101|0000001|1010001110|111101010000|111110110 0x0940D1DEA1F6
0x01 0100110|0000000|1010010010|111111001000|000101011 0x0980525F902B
0x02 0100110|0000100|1010100001|000000101000|000101110 0x09825420502E
0x03 0100110|0000101|1010100001|000000100000|000100100 0x0982D4204024
BX = 001 Event : 26
0x00 0100100|0000111|1010000111|000100010000|000001110 0x0903D0E2200E
BX = 010 Event : 27
BX = 011 Event : 28
BX = 100 Event : 29
0x00 0100101|0000001|1010011111|111111111000|111111111 0x0940D3FFF1FF
0x01 0100101|0001011|1010000101|111111110000|111100110 0x0945D0BFE1E6
0x02 0100110|0000001|1010100001|111011101000|111110111 0x0980D43DD1F7
BX = 101 Event : 30
BX = 110 Event : 31
