BX = 000 Event : 1
BX = 001 Event : 2
0x00 0000010|0001000 0x0108
0x01 0000010|1010101 0x0155
BX = 010 Event : 3
0x00 0001111|0000000 0x0780
0x01 0001111|0000101 0x0785
0x02 0001111|0000110 0x0786
0x03 0001111|0000111 0x0787
0x04 0010000|0000000 0x0800
0x05 0010000|0000101 0x0805
0x06 0010000|0000110 0x0806
0x07 0010001|0000000 0x0880
0x08 0010001|0000101 0x0885
0x09 0010001|0000110 0x0886
0x0a 0010001|0000111 0x0887
0x0b 0011011|0000000 0x0D80
0x0c 0011011|0000101 0x0D85
0x0d 0011011|0000110 0x0D86
0x0e 0011011|0000111 0x0D87
0x0f 0011100|0100001 0x0E21
0x10 0011100|0100010 0x0E22
0x11 0011100|0100011 0x0E23
0x12 0011100|0100100 0x0E24
0x13 0011100|0100101 0x0E25
0x14 0011100|0100110 0x0E26
BX = 011 Event : 4
BX = 100 Event : 5
0x00 0000000|0011001 0x0019
0x01 0000000|1001011 0x004B
0x02 0000000|1010000 0x0050
0x03 0000001|0011001 0x0099
0x04 0000001|1001011 0x00CB
0x05 0000001|1010000 0x00D0
0x06 0000011|0000001 0x0181
BX = 101 Event : 6
BX = 110 Event : 7
0x00 0000100|0000001 0x0201
0x01 0000100|0000010 0x0202
0x02 0000100|0000101 0x0205
0x03 0000100|0000110 0x0206
0x04 0000100|0001000 0x0208
0x05 0000100|0001100 0x020C
BX = 111 Event : 8
BX = 000 Event : 9
BX = 001 Event : 10
0x00 0000010|1000001 0x0141
BX = 010 Event : 11
BX = 011 Event : 12
BX = 100 Event : 13
0x00 0000010|0111000 0x0138
0x01 0000010|0111001 0x0139
0x02 0000010|0111011 0x013B
0x03 0000010|0111101 0x013D
0x04 0000010|0000000 0x0100
0x05 0000010|0111110 0x013E
0x06 0000011|0111000 0x01B8
0x07 0000011|0111001 0x01B9
0x08 0000011|0111011 0x01BB
0x09 0000011|0111101 0x01BD
0x0a 0000011|0000000 0x0180
0x0b 0000011|0111110 0x01BE
BX = 101 Event : 14
BX = 110 Event : 15
BX = 111 Event : 16
BX = 000 Event : 17
0x00 0000001|0000001 0x0081
0x01 0000001|0001100 0x008C
BX = 001 Event : 18
0x00 0000000|0010000 0x0010
0x01 0000000|0010010 0x0012
0x02 0000000|0010011 0x0013
0x03 0000000|0010100 0x0014
0x04 0000000|0010101 0x0015
0x05 0000000|0011010 0x001A
0x06 0000000|0011100 0x001C
0x07 0000000|1000001 0x0041
0x08 0000000|1001001 0x0049
0x09 0000001|0010010 0x0092
0x0a 0000001|0010011 0x0093
0x0b 0000001|0010100 0x0094
0x0c 0000001|0010101 0x0095
0x0d 0000001|0011010 0x009A
0x0e 0000001|0011100 0x009C
0x0f 0000001|1000001 0x00C1
0x10 0000001|1001001 0x00C9
0x11 0000010|0010010 0x0112
0x12 0000010|0010011 0x0113
0x13 0000010|0010100 0x0114
0x14 0000010|0010101 0x0115
0x15 0000010|0011010 0x011A
0x16 0000010|0011100 0x011C
0x17 0000010|1000001 0x0141
0x18 0000010|1001001 0x0149
0x19 0000011|0010010 0x0192
0x1a 0000011|0010011 0x0193
0x1b 0000011|0010100 0x0194
0x1c 0000011|0010101 0x0195
0x1d 0000011|0011010 0x019A
0x1e 0000011|0011100 0x019C
0x1f 0000011|1000001 0x01C1
0x20 0000011|1001001 0x01C9
0x21 0000110|0010010 0x0312
0x22 0000110|0010011 0x0313
0x23 0000110|0010100 0x0314
0x24 0000110|0010101 0x0315
0x25 0000110|0011010 0x031A
0x26 0000110|0011100 0x031C
0x27 0000110|1001001 0x0349
0x28 0000111|0010010 0x0392
0x29 0000111|0010011 0x0393
0x2a 0000111|0010100 0x0394
0x2b 0000111|0010101 0x0395
0x2c 0000111|0011010 0x039A
0x2d 0000111|0011100 0x039C
0x2e 0000111|1000001 0x03C1
0x2f 0000111|1001001 0x03C9
0x30 0001000|0010010 0x0412
0x31 0001000|0010011 0x0413
0x32 0001000|0010100 0x0414
0x33 0001000|0010101 0x0415
0x34 0001000|0011010 0x041A
0x35 0001000|0011100 0x041C
0x36 0001000|1000001 0x0441
0x37 0001000|1001001 0x0449
BX = 010 Event : 19
BX = 011 Event : 20
BX = 100 Event : 21
BX = 101 Event : 22
0x00 0001001|0001100 0x048C
0x01 0001001|0001110 0x048E
0x02 0001001|0010010 0x0492
BX = 110 Event : 23
BX = 111 Event : 24
0x00 0000000|1000100 0x0044
0x01 0000000|0000000 0x0000
0x02 0000000|0000011 0x0003
0x03 0000010|1000100 0x0144
0x04 0000010|0000000 0x0100
0x05 0000010|0000011 0x0103
0x06 0000011|0000011 0x0183
0x07 0000011|1001111 0x01CF
0x08 0000011|0000111 0x0187
0x09 0000011|1010000 0x01D0
0x0a 0000011|1010001 0x01D1
0x0b 0000011|1010101 0x01D5
0x0c 0010000|1000100 0x0844
0x0d 0010000|0000000 0x0800
0x0e 0010000|0000011 0x0803
BX = 000 Event : 25
BX = 001 Event : 26
0x00 0000001|0011000 0x0098
0x01 0000001|0100001 0x00A1
0x02 0000001|1010110 0x00D6
0x03 0000011|1000101 0x01C5
0x04 0000011|1000110 0x01C6
0x05 0000011|1000111 0x01C7
0x06 0000011|0000000 0x0180
0x07 0000011|0000001 0x0181
0x08 0000011|0000010 0x0182
0x09 0000011|1001110 0x01CE
0x0a 0000100|1000101 0x0245
0x0b 0000100|1000111 0x0247
0x0c 0000100|0000000 0x0200
0x0d 0000100|0000001 0x0201
0x0e 0000100|0000010 0x0202
