BX = 000 Event : 1
0x00 0011001|0001001|00010110000001|001100010100101011|0000100110|00010111111100 0x0C891604C52B0985FC
0x01 0010001|0001010|11100000111111|001011001110101000|0010110001|00011011000100 0x088AE0FCB3A82C46C4
0x02 0010010|0001010|10111101011111|001010101110110110|0000001001|00011101111111 0x090ABD7CABB602477F
BX = 001 Event : 2
0x00 0010111|0010010|11001111111111|001010111000001001|0000001111|00011111111001 0x0B92CFFCAE0903C7F9
0x01 0110100|0011101|00100000100001|001100010101001011|1110110101|11011110110110 0x1A1D2084C54BED77B6
0x02 0010011|0010000|01000011110001|001100111000010011|1100001110|00100111101101 0x099043C4CE13C389ED
0x03 0100000|0001101|00101111010100|001101100100000100|0001110100|00010111111101 0x100D2F50D9041D05FD
0x04 0010111|0001110|01010101110101|001101110110100010|0001000011|00011101001011 0x0B8E55D4DDA210C74B
0x05 0001111|0001111|11111000000000|001100011001101100|0000101000|00100000011100 0x078FF800C66C0A081C
0x06 0010000|0001111|11001100100110|001011110110001110|0000000000|00100001001011 0x080FCC98BD8E00084B
0x07 1000000|0111110|11010111110000|001100001001111101|0011101001|11100010101001 0x203ED7C0C27D3A78A9
0x08 0111111|0111110|11001111101001|001100000010101111|0001010101|11100101001101 0x1FBECFA4C0AF15794D
0x09 1001000|0111110|11010000001001|001100000011000111|0001010011|11100101001111 0x243ED024C0C714F94F
BX = 010 Event : 3
0x00 0011001|0001111|01010011001000|001100011110111100|1101010000|00011101001100 0x0C8F5320C7BCD4074C
0x01 0011001|0010001|00011111010100|001011011010110111|0011011000|00011000100011 0x0C911F50B6B7360623
0x02 0010100|0010001|11110011010001|001010110111101000|1111111000|00011100111011 0x0A11F344ADE8FE073B
0x03 0001110|0011110|11010011000001|001011110100111001|1111110001|00100010110100 0x071ED304BD39FC48B4
0x04 0001111|0011110|11001001110100|001011101101101010|1100011000|00100111000111 0x079EC9D0BB6AC609C7
0x05 1000000|1000101|01001011101010|001110100000000000|0011010111|11100010010110 0x20454BA8E80035F896
BX = 011 Event : 4
0x00 0001110|0001111|00000111001101|001100000000000000|1101001100|00100000100111 0x070F0734C000D30827
0x01 0001110|0010000|00010011001110|001100001101110111|1100111011|00100000110110 0x07101338C377CEC836
0x02 0010110|0001111|10111111011111|001011000111000101|0010110010|00011001100100 0x0B0FBF7CB1C52C8664
0x03 0010111|0001111|10111110101101|001011000110011101|0010100101|00011001110101 0x0B8FBEB4B19D294675
0x04 0000110|0011011|00101011100001|001101100100001010|1111000011|00100101100001 0x031B2B84D90AF0C961
0x05 0010000|0011011|00000111010001|001101000100100100|1111110110|00100100100111 0x081B0744D124FD8927
0x06 0010001|0011011|00101011100000|001101100100001010|1111110111|00100100100101 0x089B2B80D90AFDC925
0x07 0101011|0110000|00101001110100|001100111001000010|0010101110|11011100101110 0x15B029D0CE422BB72E
0x08 0101100|0110000|11101011100011|001100000100011100|0000000110|11011111110100 0x1630EB8CC11C01B7F4
0x09 0110001|0110000|00101010011101|001100111001101010|1110010100|11100001111100 0x18B02A74CE6AE5387C
0x0a 0110110|0110000|00101100110001|001100111011100010|1110010100|11100001111011 0x1B302CC4CEE2E5387B
0x0b 0110111|0110001|01010010101110|001101111001111101|0001000011|11011110111100 0x1BB152B8DE7D10F7BC
0x0c 0001111|0011011|11011110000001|001100100000100100|1111100001|00100100111110 0x079BDE04C824F8493E
BX = 100 Event : 5
0x00 0011001|0001001|01010110101000|001101000011001010|0001000000|00011101101101 0x0C8956A0D0CA10076D
0x01 0010010|0001100|11011110010001|001010111000000100|0000111111|00100011001011 0x090CDE44AE040FC8CB
0x02 0001101|0001001|10111101101000|001010111101011101|1111111101|00011110111011 0x0689BDA0AF5DFF47BB
0x03 0010000|0001001|11001100000111|001011001010000010|0010100000|00011100000000 0x0809CC1CB282280700
0x04 0100010|0001001|01001010010111|001101010000011101|0011011001|00010101010000 0x11094A5CD41D364550
0x05 0010101|0001001|11101010110101|001011111001001100|1100101111|00011100100100 0x0A89EAD4BE4CCBC724
BX = 101 Event : 6
0x00 0010101|0011001|00000001011100|001100001010100000|0000001100|00011101010100 0x0A990170C2A0030754
0x01 0111010|0111001|01011001001101|001101011001000111|1110001001|11011001100001 0x1D395934D647E27661
0x02 0111010|0111010|01001111100111|001101010000111010|0000000100|11010111010001 0x1D3A4F9CD43A0135D1
BX = 110 Event : 7
0x00 0101000|0010000|11100110100101|001010111110001100|1101000000|00011100101010 0x1410E694AF8CD0072A
0x01 0011000|0010110|00000011010111|001011000011111100|1100000010|00100101101010 0x0C16035CB0FCC0896A
0x02 1010010|0101111|11100100110100|001011000000001000|1111000000|11100101110101 0x292FE4D0B008F03975
0x03 0010111|0010100|11000111000001|001011011101010011|1110000101|00011110000011 0x0B94C704B753E14783
0x04 0010111|0010101|00100011010011|001101001100110111|0001011011|00011011010011 0x0B95234CD33716C6D3
0x05 0010001|0010110|11100110001110|001100011001111000|0010001000|00011101111110 0x0896E638C67822077E
0x06 0010010|0010110|11101010001001|001100011101001000|0010001000|00011101111110 0x0916EA24C74822077E
0x07 0111011|0101011|11011010100010|001011111011111100|1110111111|11011111111101 0x1DABDA88BEFCEFF7FD
0x08 0111011|0101100|11011111110000|001100000001100100|0001111010|11011101001111 0x1DACDFC0C0641EB74F
0x09 0011001|0010101|11010011100011|001100001101100001|1100111011|00100000111110 0x0C95D38CC361CEC83E
BX = 111 Event : 8
0x00 0001001|0010011|00001100101100|001011010001011111|1111101011|00100010000001 0x04930CB0B45FFAC881
0x01 0010001|0010010|00000101100000|001101000010111000|0001000010|00011110101100 0x08920580D0B81087AC
0x02 0010000|0010010|00110010111101|001101101001011101|0011000110|00011100001111 0x081232F4DA5D31870F
BX = 000 Event : 9
0x00 0010000|0001110|00000101011000|001011000101100100|0011010110|00010110111100 0x080E0560B1643585BC
0x01 0001110|0001110|11010011010011|001010011010110110|0001111000|00011000101001 0x070ED34CA6B61E0629
0x02 0100010|0011010|11001010101000|001010101110100110|0010011001|11011010011100 0x111ACAA0ABA626769C
0x03 0100010|0011011|11000110100000|001010101010011110|0010011011|11011010011011 0x111BC680AA9E26F69B
0x04 0101011|0101101|11011000000010|001100000001010001|1100110110|11101000011001 0x15ADD808C051CDBA19
0x05 0010110|0010101|00101100001100|001101111000010001|0010101001|00010111111010 0x0B152C30DE112A45FA
0x06 0010110|0100001|00101101000000|001101111001010001|0010100001|00011000000000 0x0B212D00DE51284600
BX = 001 Event : 10
0x00 0101110|0110010|01010101111000|001101010011100100|1111011010|11100000000010 0x173255E0D4E4F6B802
0x01 0001000|0011011|11011100110101|001011101000111000|0010110101|00011110011100 0x041BDCD4BA382D479C
0x02 0001001|0011011|11111011000100|001100000001001000|0010111010|00011110010110 0x049BFB10C0482E8796
0x03 0100011|0110010|11011111100010|001011110001011000|1111110000|11011111100101 0x11B2DF88BC58FC37E5
0x04 0001111|0011010|01010100110001|001110010101011101|0011101001|00010100110011 0x079A54C4E55D3A4533
BX = 010 Event : 11
0x00 0010101|0010010|11100010101110|001011001100010000|0011000100|00010111000101 0x0A92E2B8B3103105C5
0x01 0110000|0100000|00101100100001|001100010011000010|0000001111|11011100011011 0x18202C84C4C203F71B
0x02 0110100|0100011|00001100110011|001011011011110111|1110110110|11100010101101 0x1A230CCCB6F7EDB8AD
0x03 0101101|0111010|11000101001101|001011100010111101|1100010010|11101000111000 0x16BAC534B8BDC4BA38
BX = 011 Event : 12
0x00 0101101|0011101|11110111010101|001011100100010100|0010100011|11011111010001 0x169DF754B91428F7D1
