BX 001 Event : 2
01|0000000|0001111|00011100100110|0111|0000 0x1003C72670
01|0000000|0001111|00011000110001|0110|0011 0x1003C63163
01|0000000|0001111|01001010001001|0001|1000 0x1003D28918
01|0000000|0001111|01000010011101|1110|0100 0x1003D09DE4
01|0000010|1110001|00010011111010|0101|1001 0x105C44FA59
01|0000010|1011010|00100000010111|1110|1000 0x10568817E8
01|0000010|1110001|01001110111011|0110|1010 0x105C53BB6A
01|0000011|1011010|01011100110011|1111|0010 0x10769733F2
01|0000010|1011010|01010110101010|1100|1000 0x105695AAC8
01|0000011|1110001|01110001111010|1011|0001 0x107C5C7AB1
01|0000101|0001111|00100010100011|0001|1010 0x10A3C8A31A
01|0000110|1011010|00110010111100|1111|0000 0x10D68CBCF0
01|0000111|1110001|01010100000100|0100|0010 0x10FC550442
01|0000111|1011010|01011100110110|1011|1010 0x10F69736BA
01|0001001|0001111|00111001110101|0111|1010 0x1123CE757A
01|0001001|0100101|00111001101110|1001|0011 0x11294E6E93
01|0001001|0100101|01001010111000|0100|1011 0x112952B84B
00|0011001|10111001|00100111011100001|1010 0x033724EE1A
00|0011001|11111000|00100000111001100|0110 0x033F041CC6
00|0011001|11111000|00100000101001100|1101 0x033F0414CD
00|1101001|10000101|01101101110110010|1010 0x0D30ADBB2A
00|1100011|10010000|01100101101100000|1101 0x0C720CB60D
00|1100111|10011111|01100011110110011|1010 0x0CF3EC7B3A
00|1100111|10011111|01100011111011111|1110 0x0CF3EC7DFE
00|1100111|11000011|01101000000001111|0000 0x0CF86D00F0
00|1100011|11111000|01100001010111101|0101 0x0C7F0C2BD5
BX 010 Event : 3
01|0000000|0100101|00110010011111|0100|0100 0x10094C9F44
01|0000000|0100101|00110011000101|0100|0000 0x10094CC540
01|0000000|0100101|00110011010011|0100|0100 0x10094CD344
01|0000000|0100101|00110111111000|0110|1010 0x10094DF86A
01|0000001|0001111|01011000011011|0111|0011 0x1023D61B73
01|0000001|0001111|01010101101011|0110|1010 0x1023D56B6A
01|0000001|0100101|01010111111011|1010|0010 0x102955FBA2
01|0000000|0100101|01010111111011|1010|1000 0x100955FBA8
01|0000011|1110001|00000110000000|1110|1010 0x107C4180EA
01|0000010|1110001|00010000001111|0011|1010 0x105C440F3A
01|0000011|1011010|00100000111101|1110|0010 0x1076883DE2
01|0000010|1011010|00101011111010|0011|1010 0x10568AFA3A
01|0000010|1011010|00011101101110|1100|0000 0x1056876EC0
01|0000010|1011010|00010110100000|1001|0000 0x105685A090
01|0000100|0100101|00000111011100|0000|0001 0x108941DC01
01|0000101|0001111|00100101110100|0011|0001 0x10A3C97431
01|0000100|0100101|00101111001001|1011|0010 0x10894BC9B2
01|0000101|0100101|01101110110100|0010|1011 0x10A95BB42B
01|0000100|0100101|01101100101111|0000|0000 0x10895B2F00
01|0000100|0100101|01110110101000|0110|0000 0x10895DA860
01|0000110|1011010|00001011110000|0010|0010 0x10D682F022
01|0000111|1011010|00110000011001|1101|0100 0x10F68C19D4
01|0000111|1110001|01000110000111|1100|1011 0x10FC5187CB
01|0000111|1110001|01001110010000|0000|1001 0x10FC539009
01|0000111|1110001|01001110010100|0000|0001 0x10FC539401
01|0000111|1011010|01011110001001|1100|0011 0x10F69789C3
01|0000110|1011010|01011010101011|1010|1010 0x10D696ABAA
01|0001001|0001111|00000010101111|1110|0011 0x1123C0AFE3
01|0001001|0001111|00101000011000|1011|0010 0x1123CA18B2
01|0001001|0100101|01000010100110|1111|1011 0x112950A6FB
01|0001000|0100101|00111001011100|1001|1001 0x11094E5C99
01|0001000|0001111|01011100111100|0010|0010 0x1103D73C22
00|0011110|10011111|00101100111010111|0100 0x03D3E59D74
00|1101000|11000011|01101101101100000|1011 0x0D186DB60B
00|1101000|11001001|01011011100111000|1100 0x0D192B738C
00|1101000|11001001|01101010110010101|0000 0x0D192D5950
BX 011 Event : 4
01|0000001|0100101|00101101101011|0010|0001 0x10294B6B21
01|0000000|0001111|01010001011010|0100|1000 0x1003D45A48
01|0000001|0100101|01100110011010|0000|1010 0x1029599A0A
01|0000001|0100101|01100111001111|0000|0010 0x102959CF02
01|0000000|0100101|01011110001101|1101|0011 0x1009578DD3
01|0000010|1110001|00001111110001|0011|0010 0x105C43F132
01|0000011|1011010|00011110110101|1101|1001 0x107687B5D9
01|0000010|1110001|00110100001000|1001|1001 0x105C4D0899
01|0000011|1011010|01101101010011|0111|1000 0x10769B5378
01|0000011|1011010|01100011000010|0010|1010 0x107698C22A
01|0000011|1011010|01011111010001|0000|0011 0x107697D103
01|0000010|1011010|01100111110110|0100|0001 0x105699F641
01|0000011|1110001|01101101101000|1001|0000 0x107C5B6890
01|0000010|1110001|01110111001110|1110|1010 0x105C5DCEEA
01|0000010|1110001|01111010110101|0000|1010 0x105C5EB50A
01|0000101|0001111|01010011011101|0000|0000 0x10A3D4DD00
01|0000100|0001111|01011101101010|0110|1001 0x1083D76A69
01|0000111|1011010|00010010010110|0111|0001 0x10F6849671
01|0000111|1011010|00000110011010|0000|1001 0x10F6819A09
01|0001001|0001111|00111001011100|0111|0000 0x1123CE5C70
01|0001001|0100101|00111001110110|1001|0000 0x11294E7690
00|0011010|10101010|00011011101100001|0011 0x0355437613
00|0011010|10101010|00011010110011110|1100 0x03554359EC
00|0011110|10101110|00011011111000111|0000 0x03D5C37C70
00|1100011|10101010|01011100101100000|0110 0x0C754B9606
00|1101000|10101110|01011100110110110|0110 0x0D15CB9B66
00|1100111|10101110|01100001111010001|1110 0x0CF5CC3D1E
00|1100111|10101110|01100010010100001|1110 0x0CF5CC4A1E
00|1101000|10110100|01011101111011000|0111 0x0D168BBD87
00|1101000|10110100|01011110101101100|0101 0x0D168BD6C5
00|1101000|10110100|01011110110100010|0000 0x0D168BDA20
00|1101000|10110100|01011111000111011|0000 0x0D168BE3B0
00|1100111|10110100|01100000110010100|0110 0x0CF68C1946
00|1100111|10110100|01100000111010110|0000 0x0CF68C1D60
00|1100111|10110100|01100000111110110|0010 0x0CF68C1F62
00|1100111|10110100|01100001001001000|0011 0x0CF68C2483
00|1100111|10110100|01100001001011110|0001 0x0CF68C25E1
00|1100111|10110100|01100001010101010|0100 0x0CF68C2AA4
00|1100111|10110100|01100001011011100|1000 0x0CF68C2DC8
00|1100111|10110100|01100001100111000|1100 0x0CF68C338C
00|1100111|11000011|01100101010101010|1000 0x0CF86CAAA8
BX 100 Event : 5
01|0000001|0100101|00011110010101|1011|1010 0x10294795BA
01|0000001|0001111|00111001001010|1010|1000 0x1023CE4AA8
01|0000001|0001111|00111000101010|1001|1000 0x1023CE2A98
01|0000000|0001111|01000010001101|1110|1011 0x1003D08DEB
01|0000001|0100101|01101100111001|0011|0011 0x10295B3933
01|0000001|0100101|01101101001100|0011|0001 0x10295B4C31
01|0000000|0100101|01101011111001|0010|1000 0x10095AF928
01|0000010|1110001|00010010010100|0100|1010 0x105C44944A
01|0000010|1011010|00011010001111|1010|0010 0x1056868FA2
01|0000011|1011010|01010110000010|1100|0011 0x10769582C3
01|0000010|1110001|01111110110001|0001|0001 0x105C5FB111
01|0000100|0100101|00000011101100|1110|0011 0x108940ECE3
01|0000100|0001111|01011100011000|0101|1000 0x1083D71858
01|0000111|1011010|00001100101110|0011|0010 0x10F6832E32
01|0000111|1110001|01010111111001|0111|0011 0x10FC55F973
01|0001000|0001111|00001100001111|0100|1000 0x1103C30F48
01|0001001|0001111|00110000001000|0000|1011 0x1123CC080B
00|0011001|10010110|00011110010010110|1110 0x0332C3C96E
00|0011110|10011010|00011110001000101|1011 0x03D343C45B
00|1101000|10000101|01011110000100100|0011 0x0D10ABC243
00|1100011|10010000|01011110000011100|0101 0x0C720BC1C5
00|1100100|10010110|01011011000110111|1110 0x0C92CB637E
00|1101000|10011010|01011110101000000|0100 0x0D134BD404
00|1100011|10101010|01100011100001110|0101 0x0C754C70E5
BX 101 Event : 6
01|0000001|0001111|00001100001100|0000|0000 0x1023C30C00
01|0000001|0001111|00000001101011|1100|1011 0x1023C06BCB
01|0000001|0100101|00100000100110|1100|0000 0x10294826C0
01|0000001|0001111|01010100000011|0101|0011 0x1023D50353
01|0000000|0001111|01001001110011|0000|0001 0x1003D27301
01|0000000|0001111|01001001101110|0000|0100 0x1003D26E04
01|0000000|0001111|01000001000111|1110|1000 0x1003D047E8
01|0000001|0100101|01110011111100|0110|1000 0x10295CFC68
01|0000000|0100101|01101000100111|0000|1001 0x10095A2709
01|0000011|1110001|00001100000100|0001|0000 0x107C430410
01|0000010|1110001|00001001000001|0000|1001 0x105C424109
01|0000010|1011010|00101100111010|0011|0000 0x10568B3A30
01|0000011|1011010|01100001001010|0001|1000 0x1076984A18
01|0000011|1011010|01100001000011|0001|0011 0x1076984313
01|0000011|1110001|01111101010010|0001|1011 0x107C5F521B
01|0000100|0100101|00001100010101|0010|1000 0x1089431528
01|0000111|1011010|00010010010101|0111|1010 0x10F684957A
01|0000111|1110001|00010010110100|1001|0001 0x10FC44B491
01|0000110|1011010|00101011110111|1010|0001 0x10D68AF7A1
01|0000111|1110001|01000110001100|1100|1000 0x10FC518CC8
01|0001001|0100101|01110101100000|0100|1010 0x11295D604A
00|0011001|10010000|00100010110011000|1110 0x033204598E
00|1100011|10101010|01101010101111101|0010 0x0C754D57D2
00|1101000|10101110|01101010110100101|0011 0x0D15CD5A53
00|1100111|11000011|01100010100001110|0011 0x0CF86C50E3
00|1100011|11010011|01100001101101100|0010 0x0C7A6C36C2
00|1100111|11011000|01100001110011011|0011 0x0CFB0C39B3
00|1100011|11101000|01011110110010000|0001 0x0C7D0BD901
00|1101000|11101110|01101011111111101|0011 0x0D1DCD7FD3
00|1100011|11111000|01011101111100110|0010 0x0C7F0BBE62
00|1100100|11111000|01011010000011111|0011 0x0C9F0B41F3
BX 110 Event : 7
01|0000001|0001111|00000101000000|1110|0011 0x1023C140E3
01|0000001|0100101|00101101000111|0001|1010 0x10294B471A
01|0000001|0001111|00111100000010|1011|0001 0x1023CF02B1
01|0000011|1110001|00000111110001|1111|0010 0x107C41F1F2
01|0000010|1110001|00010001110010|0100|1010 0x105C44724A
01|0000010|1011010|00110100101000|0111|0011 0x10568D2873
01|0000010|1110001|01000000110011|0000|0011 0x105C503303
01|0000010|1110001|01000001110111|0000|0000 0x105C507700
01|0000100|0001111|00100101111101|0011|0000 0x1083C97D30
01|0000111|1110001|00100100100110|0100|1000 0x10FC492648
01|0000111|1011010|01011011101011|1010|0100 0x10F696EBA4
01|0000110|1110001|01111000000111|1110|0001 0x10DC5E07E1
01|0001001|0001111|00001010100110|0011|1011 0x1123C2A63B
01|0001000|0001111|00010000000111|0111|0100 0x1103C40774
01|0001001|0001111|00101010100100|1101|0100 0x1123CAA4D4
00|0011001|10111111|00100110101100010|0000 0x0337E4D620
00|0011101|11011000|00100100111010000|1011 0x03BB049D0B
00|0011110|11011000|00101011110000110|1101 0x03DB05786D
00|0011110|11011110|00101010101111111|1010 0x03DBC557FA
00|0011001|11100011|00101001011001000|1010 0x033C652C8A
00|0011001|11101000|00101001010101000|1011 0x033D052A8B
00|0011101|11110011|00101001011001101|1000 0x03BE652CD8
00|0011001|11111000|00100001010100110|1000 0x033F042A68
00|0011001|11111110|00101001011001000|1011 0x033FC52C8B
00|1101000|10001011|01011101110100111|1101 0x0D116BBA7D
BX 111 Event : 8
01|0000001|0001111|00010100000000|0100|1010 0x1023C5004A
01|0000001|0001111|00010000101011|0010|1000 0x1023C42B28
01|0000001|0001111|00000011110000|1101|1010 0x1023C0F0DA
01|0000001|0001111|00111011000111|1010|0000 0x1023CEC7A0
01|0000011|1011010|00101100000000|0011|1000 0x10768B0038
01|0000011|1011010|01101011111101|0111|0001 0x10769AFD71
01|0000011|1011010|01100001110100|0001|0010 0x1076987412
01|0000100|0100101|00001110111010|0011|1001 0x108943BA39
01|0000101|0001111|01010000111000|0000|1010 0x10A3D4380A
01|0000100|0001111|01010001110011|0000|0010 0x1083D47302
01|0000101|0100101|01101011111100|0000|0010 0x10A95AFC02
