BX 001 Event : 2
00|0011110|10011010|00001010101000101|0010 0x03D3415452
00|0011110|10101110|00000111111101001|0010 0x03D5C0FE92
00|0011110|10110100|00000111101101101|0000 0x03D680F6D0
00|0011001|10111001|00000110000000101|1011 0x033720C05B
00|0011101|11000011|00000101110000101|0011 0x03B860B853
00|0011101|11001001|00000010111101101|1010 0x03B9205EDA
00|0011101|11011110|00000101111001111|0000 0x03BBC0BCF0
00|0011110|11110011|00001000100001011|1000 0x03DE6110B8
00|0011000|11111000|00000001111110001|0011 0x031F003F13
00|1100110|10001011|00011001010000001|0000 0x0CD1632810
00|1100011|10010000|00101001100101111|0010 0x0C720532F2
00|1100010|10010110|00011011000011110|0100 0x0C52C361E4
00|1100010|10100101|00011010001101010|0100 0x0C54A346A4
00|1100010|10101010|00010111001111111|0100 0x0C5542E7F4
00|1100111|10101110|00010111011110010|0100 0x0CF5C2EF24
00|1100011|10111001|00101001111001011|0011 0x0C77253CB3
00|1100011|10111001|00101001101010010|1011 0x0C7725352B
00|1100010|10111001|00100001001011101|0011 0x0C572425D3
00|1100010|11101000|00100101000101111|0100 0x0C5D04A2F4
00|1100111|11101110|00100011010110010|0010 0x0CFDC46B22
00|1101000|11110011|00001111110100110|1000 0x0D1E61FA68
00|0011110|10000101|01001011011011011|0001 0x03D0A96DB1
00|0011001|10010000|00110001010110011|0100 0x0332062B34
00|0011000|10010110|00111111100101101|0100 0x0312C7F2D4
00|0011000|10100101|01000101011111111|1100 0x0314A8AFFC
00|0011101|10110100|01000110011110001|0010 0x03B688CF12
00|0011100|11001001|00111110001010000|0100 0x039927C504
00|0011000|11001110|01000011001101011|1000 0x0319C866B8
00|0011110|11011110|00110001111101101|0011 0x03DBC63ED3
00|0011000|11101000|01000001000100001|1000 0x031D082218
00|1100111|10000101|01100011101000001|0001 0x0CF0AC7411
00|1100010|10010000|01100101101111010|1010 0x0C520CB7AA
00|1100010|10010000|01011001001000101|0000 0x0C520B2450
00|1100011|10100101|01010011000000001|1000 0x0C74AA6018
00|1100111|10101110|01100111001000100|0000 0x0CF5CCE440
00|1100010|11001110|01100010010111110|1001 0x0C59CC4BE9
00|1100111|11011000|01101010001000001|0000 0x0CFB0D4410
00|1100110|11101110|01011110001111011|1000 0x0CDDCBC7B8
00|1100011|11111000|01010011001111010|1011 0x0C7F0A67AB
00|0011101|10000101|01110101100001001|0000 0x03B0AEB090
00|0011010|10111111|01110000100001010|1000 0x0357EE10A8
00|0011010|10111111|01101111111110000|1001 0x0357EDFF09
00|0011110|11011110|01110011000011000|1000 0x03DBCE6188
00|0011101|11110011|01111000110100001|0011 0x03BE6F1A13
00|0011101|11110011|01111001000001100|1010 0x03BE6F20CA
00|0011001|11111110|01110100100111100|0000 0x033FCE93C0
BX 010 Event : 3
00|0011100|10000101|00000000010000110|0010 0x0390A00862
00|0011110|10000101|00001010100110100|1001 0x03D0A15349
00|0011001|10101010|00001000111000010|1100 0x0335411C2C
00|0011000|10101010|00000011010010010|0100 0x0315406924
00|0011001|11111000|00000111001000010|0001 0x033F00E421
00|1101000|10000101|00101010000011000|0001 0x0D10A54181
00|1100111|10011010|00010010001100010|1000 0x0CF3424628
00|1101000|10011010|00101011001000001|0010 0x0D13456412
00|1101000|10011010|00101011001101101|0000 0x0D134566D0
00|1100100|10100101|00101100011000111|0001 0x0C94A58C71
00|1100100|10100101|00001100110011101|1001 0x0C94A199D9
00|1100100|10101010|00001101001011100|0010 0x0C9541A5C2
00|1100110|10101110|00011111111100011|0001 0x0CD5C3FE31
00|1100100|10111001|00001101010100001|1001 0x0C9721AA19
00|1100100|10111111|00001101101101001|1010 0x0C97E1B69A
00|1100111|11000011|00010111100001100|0010 0x0CF862F0C2
00|1101000|11000011|00101000110101001|0000 0x0D18651A90
00|1101000|11000011|00101001010011011|1011 0x0D186529BB
00|1101000|11000011|00101001100101110|0000 0x0D186532E0
00|1101000|11000011|00101001110001101|1010 0x0D186538DA
00|1101000|11000011|00101010001110111|0010 0x0D18654772
00|1101000|11000011|00101010010101011|1000 0x0D18654AB8
00|1101000|11000011|00101010100110101|0000 0x0D18655350
00|1101000|11000011|00101010101101001|0010 0x0D18655692
00|1100110|11001001|00011111000011000|1000 0x0CD923E188
00|1101000|11001001|00101000100100111|0010 0x0D19251272
00|1101000|11001001|00101001100101110|0001 0x0D192532E1
00|1101000|11001001|00101010110011101|1011 0x0D192559DB
00|1100100|11001110|00001101001111110|0011 0x0C99C1A7E3
00|1100100|11010011|00001110001001010|1001 0x0C9A61C4A9
00|1100110|11011110|00011101100101110|1010 0x0CDBC3B2EA
00|1101001|11110011|00001011100100100|0001 0x0D3E617241
00|1101001|11110011|00001011110000011|1011 0x0D3E61783B
00|0011101|10001011|01000100101111011|1010 0x03B16897BA
00|0011010|10010110|01001011111010110|0010 0x0352C97D62
00|0011001|10010110|01001011101001001|0011 0x0332C97493
00|0011001|10010110|01001011011011110|1010 0x0332C96DEA
00|0011001|10010110|01001001111010010|1000 0x0332C93D28
00|0011001|10010110|01001001101000101|0000 0x0332C93450
00|0011001|10010110|01001000000001111|0001 0x0332C900F1
00|0011000|10010110|00111110010100100|1100 0x0312C7CA4C
00|0011101|10011010|01001000101000101|0000 0x03B3491450
00|0011110|10011010|01001010110101010|0100 0x03D3495AA4
00|0011001|10100101|01001001101111111|1011 0x0334A937FB
00|0011001|10100101|01001001011111010|1010 0x0334A92FAA
00|0011000|10100101|00111011011010011|1011 0x0314A76D3B
00|0011000|10101010|00111110111100000|0000 0x031547DE00
00|0011110|10110100|00110000000111111|0011 0x03D68603F3
00|0011010|10111001|01001101011011001|1011 0x035729AD9B
00|0011001|11001110|00110001011011101|1100 0x0339C62DDC
00|0011010|11010011|01001100000111010|1000 0x035A6983A8
00|0011000|11111000|00111101011000001|0000 0x031F07AC10
00|1100110|10000101|01011111101001011|1011 0x0CD0ABF4BB
00|1101001|10011010|01001110010010011|1011 0x0D3349C93B
00|1100111|10011010|01010101100010010|0100 0x0CF34AB124
00|1100100|10100101|01101110100110011|1100 0x0C94ADD33C
00|1100100|10100101|01101101111100000|0000 0x0C94ADBE00
00|1100010|10101010|01100101010110010|1010 0x0C554CAB2A
00|1100111|10101110|01100100011111011|0001 0x0CF5CC8FB1
00|1100011|10111001|01010001110001111|1011 0x0C772A38FB
00|1100100|10111001|01001111010001010|1010 0x0C9729E8AA
00|1101000|11000011|01010011001010110|0100 0x0D186A6564
00|1100010|11001110|01011000001001100|1010 0x0C59CB04CA
00|1100011|11010011|01101010010000100|1000 0x0C7A6D4848
00|1100011|11010011|01010101000001011|1011 0x0C7A6AA0BB
00|1100100|11010011|01001110110100000|0011 0x0C9A69DA03
00|1100100|11010011|01001101101000001|1010 0x0C9A69B41A
00|1101000|11011000|01010000001100011|1010 0x0D1B0A063A
00|1101000|11101110|01010001111111000|1000 0x0D1DCA3F88
00|1101001|11110011|01001101110101001|0001 0x0D3E69BA91
00|0011100|10001011|01111101011100010|0011 0x03916FAE23
00|0011101|10011111|01110110110101111|1001 0x03B3EEDAF9
00|0011000|10100101|01111111011111101|0001 0x0314AFEFD1
00|0011000|10100101|01111001110010110|1010 0x0314AF396A
00|0011100|10101110|01111011000011000|0011 0x0395CF6183
00|0011110|10110100|01110001101101010|1011 0x03D68E36AB
00|0011000|10111111|01111000001010111|0011 0x0317EF0573
00|0011101|11000011|01111000010101000|0011 0x03B86F0A83
00|0011001|11010011|01110101100010101|0010 0x033A6EB152
00|0011010|11010011|01110000010111111|0100 0x035A6E0BF4
00|0011110|11011000|01110100001100010|1001 0x03DB0E8629
00|0011101|11011110|01111000100001100|0100 0x03BBCF10C4
00|0011010|11100011|01110000101010100|1000 0x035C6E1548
BX 011 Event : 4
00|0011100|10001011|00000000010001111|1010 0x03916008FA
00|0011100|11000011|00000000100101100|0010 0x03986012C2
00|0011101|11001001|00000000110000111|1000 0x03B9201878
00|0011101|11001001|00000010100110111|0011 0x03B9205373
00|0011000|11001110|00000011001111001|0100 0x0319C06794
00|0011000|11010011|00000010000000001|0100 0x031A604014
00|0011101|11011000|00000010001000111|0011 0x03BB004473
00|0011000|11101000|00000000100100110|1011 0x031D00126B
00|1100100|10010000|00101100010100101|0010 0x0C92058A52
00|1100100|10010110|00101101000110100|0010 0x0C92C5A342
00|1101001|10011010|00101101001010111|0001 0x0D3345A571
00|1100010|10101010|00100000001011011|1010 0x0C554405BA
00|1100010|10111111|00100010110011000|1001 0x0C57E45989
00|1100010|10111111|00011100000111010|0011 0x0C57E383A3
00|1100010|10111111|00011010100000111|1010 0x0C57E3507A
00|1101000|11001001|00101001000010001|1001 0x0D19252119
00|1100100|11010011|00101101110100000|1000 0x0C9A65BA08
00|1100100|11010011|00101101000110100|0011 0x0C9A65A343
00|1100100|11010011|00101100111000011|1010 0x0C9A659C3A
00|1100100|11010011|00101011000001000|0011 0x0C9A656083
00|1100011|11010011|00101001100001100|1000 0x0C7A6530C8
00|1100111|11011000|00100011101101000|0010 0x0CFB047682
00|1101000|11011000|00101001001011111|1001 0x0D1B0525F9
00|1101000|11011000|00101010100001010|0000 0x0D1B0550A0
00|1101000|11011000|00101010101000111|1000 0x0D1B055478
00|1101000|11011000|00101011100100010|0001 0x0D1B057221
00|1100010|11100011|00100010110000111|1001 0x0C5C645879
00|1100010|11101000|00011111101011111|1001 0x0C5D03F5F9
00|1100111|11110011|00100001111110100|0100 0x0CFE643F44
00|1100100|11111110|00101100001011111|0010 0x0C9FC585F2
00|1100011|11111110|00101001011001111|1010 0x0C7FC52CFA
00|1100011|11111110|00101000001011110|1001 0x0C7FC505E9
00|1100011|11111110|00100110011100111|1001 0x0C7FC4CE79
00|0011001|10101010|00110010100100010|1011 0x033546522B
00|0011100|10101110|01000001100001011|1001 0x0395C830B9
00|0011110|11000011|00110010001010000|0100 0x03D8664504
00|0011000|11101000|01000011111100001|1001 0x031D087E19
00|0011100|11110011|01000001100001011|1000 0x039E6830B8
00|0011000|11111000|00111111100111101|1001 0x031F07F3D9
00|0011000|11111110|00111110100110001|1010 0x031FC7D31A
00|0011010|11111110|00101111010100110|0010 0x035FC5EA62
00|0011010|11111110|00101101101011001|0010 0x035FC5B592
00|1100110|10000101|01011100100110001|1000 0x0CD0AB9318
00|1100111|10001011|01010111011110111|1001 0x0CF16AEF79
00|1100010|10010110|01011000100101111|0010 0x0C52CB12F2
00|1101000|10011010|01101100111110111|1100 0x0D134D9F7C
00|1100010|10111111|01100111101100010|1000 0x0C57ECF628
00|1100111|11011000|01011010010110000|1011 0x0CFB0B4B0B
00|1100100|11101000|01001110101101100|0100 0x0C9D09D6C4
00|1100110|11101110|01100010101111110|0100 0x0CDDCC57E4
00|1100111|11110011|01100100110000110|1010 0x0CFE6C986A
00|1100010|11111000|01100101001100011|1010 0x0C5F0CA63A
00|1100010|11111110|01011100000011111|0100 0x0C5FCB81F4
00|0011110|10001011|01110011001011010|1000 0x03D16E65A8
00|0011110|10011010|01110100011100111|0100 0x03D34E8E74
00|0011001|10101010|01110011111101000|1011 0x03354E7E8B
00|0011001|10101010|01110011101111100|1000 0x03354E77C8
00|0011100|11011000|01111111111011101|1011 0x039B0FFDDB
00|0011001|11101000|01110010010010001|0100 0x033D0E4914
00|0011110|11101110|01110010011111111|1000 0x03DDCE4FF8
00|0011110|11101110|01110011001101010|1001 0x03DDCE66A9
00|0011110|11110011|01110011100111001|0000 0x03DE6E7390
00|0011110|11110011|01110100001000001|0000 0x03DE6E8410
00|0011101|11110011|01110111011011001|0011 0x03BE6EED93
00|0011001|11111110|01110101001101111|0001 0x033FCEA6F1
BX 100 Event : 5
00|1100111|10000101|00100110001111100|1010 0x0CF0A4C7CA
00|1101000|10001011|00001110100111000|0010 0x0D1161D382
00|1101000|10001011|00001110110001110|1010 0x0D1161D8EA
00|1100011|10010110|00100110010110011|0000 0x0C72C4CB30
00|1100110|10011010|00011000000101010|0011 0x0CD34302A3
00|1100010|10100101|00100011011010010|1010 0x0C54A46D2A
00|1100010|10100101|00100010111100111|0100 0x0C54A45E74
00|1100010|10100101|00011111001011010|1100 0x0C54A3E5AC
00|1100010|10100101|00011101111100111|0000 0x0C54A3BE70
00|1100010|10100101|00011101110110010|1010 0x0C54A3BB2A
00|1100010|10101010|00100011110001000|0011 0x0C55447883
00|1100010|10101010|00011111100011001|1011 0x0C5543F19B
00|1100110|10101110|00011101110001101|1010 0x0CD5C3B8DA
00|1100111|10101110|00100111011001001|0010 0x0CF5C4EC92
00|1101001|10101110|00101101101010001|0000 0x0D35C5B510
00|1101000|11000011|00101000110100000|0001 0x0D18651A01
00|1101001|11001001|00001100110011010|0001 0x0D392199A1
00|1101001|11001001|00001100111010111|1001 0x0D39219D79
00|1100111|11011000|00010111010011100|1011 0x0CFB02E9CB
00|1101000|11110011|00001110100100110|0100 0x0D1E61D264
00|1101000|11110011|00001110101011010|0001 0x0D1E61D5A1
00|1100010|11111000|00010101001011001|0100 0x0C5F02A594
00|0011111|10001011|01001101010111010|0001 0x03F169ABA1
00|0011001|10100101|00110000100000100|1001 0x0334A61049
00|0011001|10101010|01000111110010010|1011 0x033548F92B
00|0011101|10101110|01000111100110100|1011 0x03B5C8F34B
00|0011001|11001110|01001001111100010|0100 0x0339C93E24
00|0011010|11111000|00101110011000110|1001 0x035F05CC69
00|1100111|10000101|01010100111111101|0001 0x0CF0AA9FD1
00|1100111|10101110|01100100010011100|0100 0x0CF5CC89C4
00|1100110|10110100|01011101101111111|0011 0x0CD68BB7F3
00|1100110|10110100|01011101110111100|1000 0x0CD68BBBC8
00|1100110|10110100|01011101111111001|1011 0x0CD68BBF9B
00|1100110|10110100|01011110110011001|0100 0x0CD68BD994
00|1100110|10110100|01011110111110000|1000 0x0CD68BDF08
00|1100110|10110100|01011111010101111|1001 0x0CD68BEAF9
00|1100110|10110100|01011111100010111|1001 0x0CD68BF179
00|1100010|10111111|01011001010010011|1010 0x0C57EB293A
00|1100100|10111111|01001101110000110|0100 0x0C97E9B864
00|1100110|11000011|01011011011100100|0011 0x0CD86B6E43
00|1100011|11100011|01010011101100101|0100 0x0C7C6A7654
00|1100100|11111110|01001111111100101|0010 0x0C9FC9FE52
00|0011100|10000101|01111101100100100|0001 0x0390AFB241
00|0011111|11110011|01101111110000011|1011 0x03FE6DF83B
BX 101 Event : 6
00|0011101|10001011|00000011001110010|1000 0x03B1606728
00|0011010|10010000|00001001101011000|1011 0x035201358B
00|0011000|11001110|00000010100111101|1011 0x0319C053DB
00|0011001|11100011|00001000101001110|0100 0x033C6114E4
00|0011000|11100011|00000011001111001|1010 0x031C60679A
00|0011000|11100011|00000010111010011|1010 0x031C605D3A
00|0011010|11111110|00001001100110111|1001 0x035FC13379
00|0011000|11111110|00000100001111100|1000 0x031FC087C8
00|1100100|10010110|00001011111011010|1011 0x0C92C17DAB
00|1100010|10100101|00010101010001110|0100 0x0C54A2A8E4
00|1100100|10111001|00101101001001110|1011 0x0C9725A4EB
00|1100011|10111111|00101001001010110|1100 0x0C77E5256C
00|1100111|11000011|00010110110110001|1011 0x0CF862DB1B
00|1100011|11010011|00100110111100011|1100 0x0C7A64DE3C
00|1100110|11011000|00011110100100101|0010 0x0CDB03D252
00|1100110|11011110|00011001100000011|1001 0x0CDBC33039
00|1100110|11011110|00011110011101000|1000 0x0CDBC3CE88
00|1100011|11100011|00101000111001011|0100 0x0C7C651CB4
00|1100010|11111000|00100000101101001|1001 0x0C5F041699
00|1100010|11111110|00011011000001101|1001 0x0C5FC360D9
00|1100010|11111110|00011010111011000|1000 0x0C5FC35D88
00|1100010|11111110|00011000001010101|1011 0x0C5FC3055B
00|0011101|10001011|01000101001100011|0011 0x03B168A633
00|0011010|10010110|00101111001000011|0001 0x0352C5E431
00|0011010|10010110|00101101011100101|1000 0x0352C5AE58
00|0011010|10010110|00101101010101011|0000 0x0352C5AAB0
00|0011110|10011010|00101111101101000|1100 0x03D345F68C
00|0011000|10100101|00111011101110001|0001 0x0314A77711
00|0011000|10101010|01000001100011011|0000 0x03154831B0
00|0011100|10101110|00111010011110111|1011 0x0395C74F7B
00|0011100|10101110|00111011011111001|1000 0x0395C76F98
00|0011000|10111001|00110110010100000|1011 0x031726CA0B
00|0011000|10111111|00110111101000010|0001 0x0317E6F421
00|0011010|10111111|00101111001011100|0010 0x0357E5E5C2
00|0011010|10111111|00101111000001001|1010 0x0357E5E09A
00|0011110|11001001|00101110110011001|0001 0x03D925D991
00|0011110|11001001|00101110111001011|1001 0x03D925DCB9
00|0011110|11001001|00101111000100110|1001 0x03D925E269
00|0011110|11001001|00110001010110011|0010 0x03D9262B32
00|0011000|11001110|00111001101011001|0001 0x0319C73591
00|0011010|11010011|00101101111100110|0000 0x035A65BE60
00|0011101|11011000|01000011001111001|0000 0x03BB086790
00|0011000|11100011|00111011100100110|0000 0x031C677260
00|0011000|11100011|00110100100000110|0100 0x031C669064
00|0011001|11111110|01000111110101011|0011 0x033FC8FAB3
00|0011000|11111110|00111111010111000|0001 0x031FC7EB81
00|0011000|11111110|00111000110111010|0000 0x031FC71BA0
00|0011000|11111110|00110110111010100|0001 0x031FC6DD41
00|1101000|10000101|01101101001111001|0100 0x0D10ADA794
00|1100111|10011111|01100011011001000|0011 0x0CF3EC6C83
00|1101000|11011110|01010010111101110|0100 0x0D1BCA5EE4
00|1100010|11111110|01101000000010000|0011 0x0C5FCD0103
00|1100010|11111110|01100011100111010|0100 0x0C5FCC73A4
00|0011001|10111001|01110110001000000|0100 0x03372EC404
BX 110 Event : 7
00|0011110|10011111|00000111000111100|1000 0x03D3E0E3C8
00|0011010|10111111|00001011000111010|0000 0x0357E163A0
00|0011001|11010011|00000101000010011|0010 0x033A60A132
00|0011100|11011000|00000000100001011|0010 0x039B0010B2
00|0011101|11011110|00000101010101110|0010 0x03BBC0AAE2
00|1101001|10001011|00101101000011011|0010 0x0D3165A1B2
00|1100010|10010000|00011101101111110|1001 0x0C5203B7E9
00|1100010|10010110|00011010101011110|1000 0x0C52C355E8
00|1100110|10011111|00011111011011111|1010 0x0CD3E3EDFA
00|1100100|10100101|00001110000111001|1011 0x0C94A1C39B
00|1100111|10101110|00100010010000111|0001 0x0CF5C44871
00|1101000|10110100|00001111111101100|1011 0x0D1681FECB
00|1100100|10111001|00001101001101101|1100 0x0C9721A6DC
00|1100100|10111111|00001011100010010|1001 0x0C97E17129
00|1100011|11010011|00010010101000000|0100 0x0C7A625404
00|1100111|11011000|00100101000011110|0000 0x0CFB04A1E0
00|1100010|11100011|00100001111011100|0100 0x0C5C643DC4
00|1100011|11101000|00100111001010100|1011 0x0C7D04E54B
00|1101000|11101110|00101011000100111|0010 0x0D1DC56272
00|1100011|11111000|00010001101100010|0011 0x0C7F023623
00|1100100|11111000|00001101001000010|0010 0x0C9F01A422
00|1100100|11111000|00001101000001110|1000 0x0C9F01A0E8
00|0011100|10001011|00111101111000011|0010 0x039167BC32
00|0011010|10010110|01001101100110100|0000 0x0352C9B340
00|0011111|10011010|00101101111101100|0100 0x03F345BEC4
00|0011111|10011010|01001101100110110|0001 0x03F349B361
00|0011110|10011111|01001001101001110|0010 0x03D3E934E2
00|0011001|10101010|00110001011001100|0100 0x0335462CC4
00|0011100|11000011|01000010000001100|0100 0x03986840C4
00|0011001|11100011|00110000011000001|1001 0x033C660C19
00|0011100|11110011|01000001100111101|1100 0x039E6833DC
00|0011101|11110011|01000011111100101|1001 0x03BE687E59
00|0011000|11111000|01000001000100001|1010 0x031F08221A
00|0011000|11111110|00111111000110011|1100 0x031FC7E33C
00|0011000|11111110|00111110001100001|1100 0x031FC7C61C
00|1100011|10010000|01101100000001011|0011 0x0C720D80B3
00|1100010|10010110|01100010111110111|1010 0x0C52CC5F7A
00|1100010|10010110|01011111100100001|0001 0x0C52CBF211
00|1101001|10011010|01001110100000011|1011 0x0D3349D03B
00|1100111|10011111|01010011101010001|1100 0x0CF3EA751C
00|1101000|10101110|01010001011000000|0001 0x0D15CA2C01
00|1101000|10101110|01010001011110100|1001 0x0D15CA2F49
00|1100111|10101110|01101000001010100|0100 0x0CF5CD0544
00|1100010|10111001|01011010101001100|1000 0x0C572B54C8
00|1100011|10111111|01101000111100110|0100 0x0C77ED1E64
00|1100111|11000011|01101001001011100|0100 0x0CF86D25C4
00|1100010|11101000|01100100111110010|1011 0x0C5D0C9F2B
00|1100111|11110011|01100110011011000|0010 0x0CFE6CCD82
00|1100010|11111110|01011110101001011|0010 0x0C5FCBD4B2
00|0011000|10101010|01111001000000111|1011 0x03154F207B
00|0011101|11000011|01111001010111010|0000 0x03B86F2BA0
00|0011001|11010011|01110011110010101|0100 0x033A6E7954
00|0011010|11101000|01110001110100001|1010 0x035D0E3A1A
00|0011001|11111000|01110011111101000|1000 0x033F0E7E88
00|0011001|11111000|01110011110110110|1011 0x033F0E7B6B
00|0011001|11111000|01110011110000100|0010 0x033F0E7842
00|0011001|11111000|01110011000010111|0000 0x033F0E6170
00|0011001|11111000|01110010111001100|0001 0x033F0E5CC1
00|0011001|11111000|01110001111011011|0010 0x033F0E3DB2
00|0011010|11111000|01110001010001111|1010 0x035F0E28FA
00|0011010|11111000|01110001001010101|0000 0x035F0E2550
00|0011010|11111000|01110000110001110|1011 0x035F0E18EB
BX 111 Event : 8
00|0011101|10101110|00000010001000111|1100 0x03B5C0447C
00|0011000|10111111|00000000000000011|1100 0x0317E0003C
00|0011000|11001110|00000001010000011|1100 0x0319C0283C
00|0011001|11010011|00001001011111101|1001 0x033A612FD9
00|0011000|11100011|00000100010011101|1011 0x031C6089DB
00|0011000|11101000|00000100111011001|0000 0x031D009D90
00|0011000|11111110|00000100000111010|1000 0x031FC083A8
00|1100011|10010110|00101000110101000|0001 0x0C72C51A81
00|1100111|10011111|00010011001101010|1010 0x0CF3E266AA
00|1100111|10011111|00010011101011101|0000 0x0CF3E275D0
