BX 001 Event : 2
00|0000000|1011010|00000100111011|1110|0000 0x0016813BE0
00|0000001|1011010|01001111000110|0011|0001 0x003693C631
00|0000000|1011010|01001001010111|0000|1010 0x001692570A
00|0000000|1011010|01000111110101|0000|1000 0x001691F508
00|0000000|1011010|01000111110000|0000|1010 0x001691F00A
00|0000011|0100101|00011111100001|1110|1000 0x006947E1E8
00|0000010|0100101|01001111110010|1100|0001 0x004953F2C1
00|0000010|0100101|01011001001010|0000|0100 0x0049564A04
00|0000010|0100101|01011101101100|0010|0001 0x0049576C21
00|0000011|0001111|01110011100010|0000|0000 0x0063DCE200
00|0000010|0001111|01100101011000|1010|0001 0x0043D958A1
00|0000101|1110001|00000111001000|0000|0000 0x00BC41C800
00|0000100|1011010|00100000001100|0000|1011 0x0096880C0B
00|0000100|1011010|00011110001110|1111|1010 0x0096878EFA
00|0000101|1110001|01110101000000|0101|0001 0x00BC5D4051
00|0000100|1110001|01110011100101|0100|1000 0x009C5CE548
00|0000101|1011010|01111000111111|1010|0001 0x00B69E3FA1
00|0000100|1011010|01111011101100|1100|0010 0x00969EECC2
00|0000111|0001111|00100011101000|0100|1000 0x00E3C8E848
00|0000111|0100101|00111000111100|0100|0000 0x00E94E3C40
00|0000110|0001111|01010010011010|0110|1001 0x00C3D49A69
00|0000110|0100101|01100000111001|0001|0000 0x00C9583910
00|0000110|0001111|01110011100010|0000|1001 0x00C3DCE209
01|0000001|1011011|01000111101010|0000|1001 0x1036D1EA09
01|0000001|1110001|01100100110011|0000|0000 0x103C593300
01|0000000|1110001|01010111011000|1010|1001 0x101C55D8A9
01|0000000|1110001|01101110101110|0011|1011 0x101C5BAE3B
01|0000001|1011011|01110111100010|1010|1000 0x1036DDE2A8
01|0000000|1011011|01111100100100|1101|0011 0x1016DF24D3
01|0000011|0100110|00010110100111|0111|0001 0x106985A771
01|0000011|0100110|01000111011011|0010|1000 0x106991DB28
01|0000100|1110001|00001011011111|0010|0000 0x109C42DF20
01|0000101|1110001|00110010110100|1100|1000 0x10BC4CB4C8
01|0000100|1110001|01000111000101|0111|0011 0x109C51C573
01|0000100|1011011|01000111101101|1010|1000 0x1096D1EDA8
01|0000101|1110001|01101000111101|1111|1000 0x10BC5A3DF8
01|0000101|1110001|01110001011110|0011|1001 0x10BC5C5E39
01|0000100|1110001|01101111110011|0010|0011 0x109C5BF323
01|0000100|1110001|01110100111010|0101|0011 0x109C5D3A53
01|0000110|0100110|00010110101010|1011|1010 0x10C985AABA
01|0000110|0010000|00101110101100|1100|1010 0x10C40BACCA
01|0000111|0100110|01001001100110|1110|1000 0x10E99266E8
01|0000111|0100110|01001011110111|0000|0000 0x10E992F700
01|0000110|0100110|01001000001100|1101|0100 0x10C9920CD4
01|0000110|0010000|01110000100000|0111|0011 0x10C41C2073
01|0000110|0010000|01100011011011|0000|0010 0x10C418DB02
01|0001001|1011011|00000011001000|1111|0000 0x1136C0C8F0
01|0001000|1110001|01001001100110|0011|1000 0x111C526638
01|0001001|1011011|01100100001110|0111|0001 0x1136D90E71
01|0001000|1011011|01011101101111|0010|1001 0x1116D76F29
BX 010 Event : 3
00|0000000|1011010|00011001100110|0110|0010 0x0016866662
00|0000000|1011010|00001100000110|0000|1000 0x0016830608
00|0000000|1011010|00001010001001|0000|0000 0x0016828900
00|0000000|1011010|00001010000000|0000|0010 0x0016828002
00|0000000|1011010|00001001011101|0000|1001 0x0016825D09
00|0000000|1011010|00001001001000|0000|1010 0x001682480A
00|0000001|1110001|00101100000100|0001|1011 0x003C4B041B
00|0000000|1110001|00011000100010|1001|1010 0x001C46229A
00|0000001|1110001|01101001011101|0001|1000 0x003C5A5D18
00|0000001|1011010|01110110100101|1001|0011 0x00369DA593
00|0000010|0100101|00101001110011|0011|1010 0x00494A733A
00|0000010|0001111|01000100001110|0011|0001 0x0043D10E31
00|0000010|0001111|01000100001011|0011|1000 0x0043D10B38
00|0000010|0001111|00110111101101|1101|1010 0x0043CDEDDA
00|0000010|0001111|00101110101111|1001|0001 0x0043CBAF91
00|0000011|0001111|01111000000000|0011|0100 0x0063DE0034
00|0000011|0001111|01110100110110|0001|0000 0x0063DD3610
00|0000101|1011010|00100011101001|0001|1010 0x00B688E91A
00|0000110|0001111|00010110000100|1100|1011 0x00C3C584CB
00|0001000|1110001|01001010100000|0011|0000 0x011C52A030
01|0000001|1011011|00010110011001|0101|0010 0x1036C59952
01|0000001|1011011|00010100010010|0100|1001 0x1036C51249
01|0000000|1110001|00110110110100|0101|1000 0x101C4DB458
01|0000001|1011011|01001101101000|0010|1010 0x1036D3682A
01|0000000|1011011|01000110111000|0000|1011 0x1016D1B80B
01|0000001|1110001|01010111110101|1001|1010 0x103C55F59A
01|0000000|1110001|01011101110101|1101|0011 0x101C5775D3
01|0000011|0100110|00010010001100|0100|0010 0x1069848C42
01|0000010|0100110|00010010100001|0100|1001 0x104984A149
01|0000010|0100110|00011000100011|0111|1010 0x104986237A
01|0000010|0010000|00011001101001|1010|1001 0x10440669A9
01|0000011|0100110|01110110101101|1110|1001 0x10699DADE9
01|0000011|0100110|01111011100110|0000|1000 0x10699EE608
01|0000101|1011011|00011011110111|1110|0010 0x10B6C6F7E2
01|0000100|1110001|01000010000111|0100|0001 0x109C508741
01|0000100|1011011|01010101110000|0001|1000 0x1096D57018
01|0000101|1110001|01101111011101|0010|0010 0x10BC5BDD22
01|0000101|1110001|01110010000001|0100|1011 0x10BC5C814B
01|0000100|1110001|01110011110011|0100|1010 0x109C5CF34A
01|0000100|1011011|01111011111101|1100|0000 0x1096DEFDC0
01|0000111|0010000|00010010110110|0111|0010 0x10E404B672
01|0000111|0100110|00010011000011|1001|1001 0x10E984C399
01|0000111|0010000|01101101001001|0101|0011 0x10E41B4953
01|0000110|0010000|01100100100011|0000|0010 0x10C4192302
01|0001001|1110001|00010011110110|1011|1001 0x113C44F6B9
01|0001000|1011011|01010010110100|1100|0011 0x1116D4B4C3
BX 011 Event : 4
00|0000000|1011010|00001001101000|0000|0011 0x0016826803
00|0000000|1110001|00011101001111|1011|0000 0x001C474FB0
00|0000000|1110001|00100011111100|1110|0001 0x001C48FCE1
00|0000000|1011010|01110110110100|1010|1001 0x00169DB4A9
00|0000010|0100101|01100100100000|0110|1001 0x0049592069
00|0000011|0001111|01110100011100|0000|1001 0x0063DD1C09
00|0000010|0001111|01100100011010|1001|1001 0x0043D91A99
00|0000101|1110001|01000101110010|0111|1010 0x00BC51727A
00|0000101|1011010|01010011110000|0000|1001 0x00B694F009
00|0000101|1011010|01000101111110|1001|0010 0x00B6917E92
01|0000000|1011011|00001010011010|0000|1001 0x1016C29A09
01|0000001|1110001|00100110010000|1111|0001 0x103C4990F1
01|0000001|1110001|00101101111100|0010|0011 0x103C4B7C23
01|0000001|1011011|01010100110010|0110|0010 0x1036D53262
01|0000001|1011011|01010100101100|0110|1000 0x1036D52C68
01|0000001|1011011|01001111111010|0011|0010 0x1036D3FA32
01|0000001|1011011|01000010110100|1110|0001 0x1036D0B4E1
01|0000000|1011011|00111010110000|1011|0011 0x1016CEB0B3
01|0000010|0100110|00000011111001|1110|0011 0x104980F9E3
01|0000010|0100110|00010001010011|0011|1000 0x1049845338
01|0000010|0100110|00010111111010|0111|0001 0x104985FA71
01|0000011|0010000|00110001111001|0110|1010 0x10640C796A
01|0000010|0010000|00100010101110|1111|1010 0x104408AEFA
01|0000010|0010000|00010111101110|1001|0010 0x104405EE92
01|0000011|0100110|01000100000001|0000|0011 0x1069910103
01|0000010|0100110|01000000110101|0000|0010 0x1049903502
01|0000011|0010000|01101100100111|0111|1010 0x10641B277A
01|0000011|0010000|01100101000010|0011|1001 0x1064194239
01|0000010|0010000|01010111110100|1101|1001 0x104415F4D9
01|0000101|1011011|00011010100010|1101|1010 0x10B6C6A2DA
01|0000101|1011011|00010101001100|1010|0001 0x10B6C54CA1
01|0000100|1011011|00101100000001|0110|0001 0x1096CB0161
01|0000100|1011011|00100110110111|0011|0010 0x1096C9B732
01|0000101|1011011|01011011010000|0101|1000 0x10B6D6D058
01|0000101|1110001|01100010110001|1011|1011 0x10BC58B1BB
01|0000101|1110001|01110000011001|0011|0001 0x10BC5C1931
01|0000100|1011011|01111101111011|1101|1000 0x1096DF7BD8
01|0001001|1011011|00000110010011|0000|0100 0x1136C19304
01|0001000|1011011|00001000101001|0001|1010 0x1116C2291A
01|0001001|1011011|01011100100110|0010|1011 0x1136D7262B
BX 100 Event : 5
00|0000001|1110001|00100000011111|1100|1000 0x003C481FC8
00|0000001|1110001|00100100010000|1110|0011 0x003C4910E3
