BX 001 Event : 2
00|0000000|0100101|00011010110000|1010|1010 0x000946B0AA
00|0000000|0100101|00011011110010|1010|1010 0x000946F2AA
00|0000000|0100101|00011100001011|1010|1000 0x0009470BA8
00|0000001|0001111|01001011000101|0001|1011 0x0023D2C51B
00|0000000|0001111|01001101001101|0010|0001 0x0003D34D21
00|0000000|0001111|01000010001010|1110|0001 0x0003D08AE1
00|0000000|0100101|01100011010101|1111|0010 0x000958D5F2
00|0000000|0100101|01101011011110|0010|1010 0x00095ADE2A
00|0000011|1011010|00000101111011|1111|0001 0x0076817BF1
00|0000010|1011010|00001111100100|0011|0000 0x005683E430
00|0000011|1110000|00011001010010|1011|1010 0x007C0652BA
00|0000010|1011010|01111101111010|0101|1011 0x00569F7A5B
00|0000010|1011010|01101011000101|1101|0011 0x00569AC5D3
00|0000010|1110000|01111110011000|1001|1011 0x005C1F989B
00|0000010|1110000|01111110011101|1001|1000 0x005C1F9D98
00|0000100|0001111|00011101010111|1111|1010 0x0083C757FA
00|0001001|0100101|00011100101111|0001|0100 0x0129472F14
00|0001000|0100101|01001100111010|0101|0100 0x0109533A54
01|0000000|0010000|00011011000001|0111|0011 0x100406C173
01|0000000|0100110|00110000111001|0011|1011 0x10098C393B
01|0000000|0100110|00110010001000|0011|0010 0x10098C8832
01|0000001|0010000|00111011100111|1011|1001 0x10240EE7B9
01|0000001|0100110|01110100101111|0110|0011 0x10299D2F63
01|0000000|0100110|01100010000101|1111|1001 0x10099885F9
01|0000000|0100110|01101110111101|0011|0010 0x10099BBD32
01|0000000|0100110|01110011011101|0101|1010 0x10099CDD5A
01|0000001|0010000|01111110111000|1110|1001 0x10241FB8E9
01|0000001|0010000|01111110101101|1101|0011 0x10241FADD3
01|0000000|0010000|01111000111100|1011|0011 0x10041E3CB3
01|0000010|1011011|00100001011011|1110|1011 0x1056C85BEB
01|0000010|1011011|00011011010101|1011|0011 0x1056C6D5B3
01|0000010|1110001|01000100011100|0000|1011 0x105C511C0B
01|0000010|1011011|01011110001110|0000|0001 0x1056D78E01
01|0000100|0100110|00000000101101|1100|0011 0x1089802DC3
01|0000100|0100110|00001100110101|0010|0011 0x1089833523
01|0000101|0100110|00111101011011|0010|0000 0x10A98F5B20
01|0000101|0100110|01000011101111|0110|1001 0x10A990EF69
01|0000100|0100110|00110100101001|1110|1001 0x10898D29E9
01|0000101|0010000|01011000000110|0011|0000 0x10A4160630
01|0000101|0100110|01101000111100|1111|1000 0x10A99A3CF8
01|0000101|0100110|01101101010100|0001|1010 0x10A99B541A
01|0000100|0100110|01101011010111|0000|1000 0x10899AD708
01|0000100|0100110|01110101011111|0101|0001 0x10899D5F51
01|0000110|1110001|01010101001100|0100|1000 0x10DC554C48
01|0000111|1011011|01011111010111|1101|1011 0x10F6D7D7DB
01|0000110|1011011|01101010101011|0011|1011 0x10D6DAAB3B
01|0000110|1110001|01110011010001|1011|0010 0x10DC5CD1B2
01|0001001|0010000|00101100011010|1110|1010 0x11240B1AEA
01|0001001|0100110|01110010101001|0010|1010 0x11299CA92A
BX 010 Event : 3
00|0000000|0001111|00010011101011|0100|1001 0x0003C4EB49
00|0000000|0001111|00001101100000|0001|1001 0x0003C36019
00|0000000|0100101|00101101111000|0010|0011 0x00094B7823
00|0000000|0001111|01001111111010|0011|1000 0x0003D3FA38
00|0000001|0100101|01011010100010|1011|1001 0x002956A2B9
00|0000001|0100101|01101001111001|0001|0000 0x00295A7910
00|0000010|1011010|00000011000100|1110|0010 0x005680C4E2
00|0000011|1110000|00011110100000|1110|0011 0x007C07A0E3
00|0000011|1110000|01001111000001|1011|0000 0x007C13C1B0
00|0000011|1110000|01001111011000|1100|0010 0x007C13D8C2
00|0000010|1110000|01010101100110|1111|0011 0x005C1566F3
00|0000010|1011010|01111101000110|0101|0001 0x00569F4651
00|0000101|0100101|00001110000001|0011|1011 0x00A943813B
00|0000101|0001111|00101001100000|0101|1011 0x00A3CA605B
00|0000100|0001111|00101001111011|0101|1001 0x0083CA7B59
00|0000100|0001111|00011101100011|1111|0100 0x0083C763F4
00|0000101|0100101|00111111110001|0011|0000 0x00A94FF130
00|0000101|0001111|01010011111111|0000|0100 0x00A3D4FF04
00|0000101|0100101|01101110110111|0010|1010 0x00A95BB72A
00|0000111|1011010|01010100011001|0111|0001 0x00F6951971
00|0000110|1011010|01001101010000|0010|1010 0x00D693502A
00|0000111|1110000|01010100001010|1001|0010 0x00FC150A92
00|0000110|1110000|01010010111101|1001|1001 0x00DC14BD99
00|0000110|1110000|01010011000111|1001|0100 0x00DC14C794
00|0000110|1011010|01110000010001|1110|1010 0x00D69C11EA
00|0001000|0001111|00000001110111|1110|1000 0x0103C077E8
00|0001001|0001111|00101001100001|1100|1001 0x0123CA61C9
00|0001001|0001111|00101001011011|1100|0010 0x0123CA5BC2
00|0001000|0001111|01010011111000|1101|0010 0x0103D4F8D2
01|0000001|0010000|00001000011010|1111|0000 0x1024021AF0
01|0000000|0010000|00010010100111|0011|0000 0x100404A730
01|0000000|0100110|00110111001000|0110|0001 0x10098DC861
01|0000000|0010000|01001101101110|0010|0010 0x1004136E22
01|0000000|0010000|00111000001100|1010|0001 0x10040E0CA1
01|0000001|0100110|01100001101110|1110|0001 0x1029986EE1
01|0000001|0100110|01100101010000|0000|1001 0x1029995009
01|0000000|0100110|01010110110000|1010|0010 0x100995B0A2
01|0000011|1011011|00101000110111|0001|1000 0x1076CA3718
01|0000010|1110001|00111001001000|1100|1001 0x105C4E48C9
01|0000101|0010000|00100011001110|0001|0011 0x10A408CE13
01|0000101|0010000|00100001010010|0000|1000 0x10A4085208
01|0000101|0010000|00011101111000|1111|1010 0x10A40778FA
01|0000100|0010000|00101000111011|0100|0000 0x10840A3B40
01|0000100|0010000|00100001110101|0000|1011 0x108408750B
01|0000101|0010000|01011110100111|0111|0011 0x10A417A773
01|0000101|0010000|01010000110011|0000|0011 0x10A4143303
01|0000100|0010000|01010001011010|0000|0000 0x1084145A00
01|0000101|0100110|01011110100001|1001|0010 0x10A997A192
01|0000101|0010000|01111101000011|1100|1010 0x10A41F43CA
01|0000111|1011011|00001011111001|0011|1000 0x10F6C2F938
01|0000111|1011011|00001010000100|0010|0000 0x10F6C28420
01|0000111|1011011|00000001001001|1101|1010 0x10F6C049DA
01|0000110|1011011|00000111111001|0000|0011 0x10D6C1F903
01|0001000|0010000|00001010000101|0010|1001 0x1104028529
01|0001001|0010000|00101110001100|1111|0010 0x11240B8CF2
01|0001001|0010000|01010110000001|1110|1010 0x11241581EA
01|0001001|0010000|01010001000001|1010|1000 0x11241441A8
01|0001000|0100110|01101100010011|1111|1001 0x11099B13F9
BX 011 Event : 4
00|0000001|0001111|00010011011111|0100|0011 0x0023C4DF43
00|0000000|0001111|01001100110001|0010|0001 0x0003D33121
00|0000000|0001111|01111000111010|1011|0011 0x0003DE3AB3
00|0000011|1110000|00011111100111|1110|0011 0x007C07E7E3
00|0000010|1110000|00100001001010|1111|1010 0x005C084AFA
00|0000010|1110000|00100001010100|1111|0010 0x005C0854F2
00|0000011|1110000|01011011001011|0001|1011 0x007C16CB1B
00|0000100|0001111|00100100110100|0010|0000 0x0083C93420
00|0000101|0001111|01010010101001|0000|0100 0x00A3D4A904
00|0000101|0001111|01001100010110|1101|1010 0x00A3D316DA
00|0000100|0001111|01001111000100|1111|1011 0x0083D3C4FB
00|0000101|0100101|01100011100000|1100|0011 0x00A958E0C3
00|0000110|1011010|00010011110000|1011|1010 0x00D684F0BA
00|0000110|1011010|01010001010100|0101|0000 0x00D6945450
00|0000110|1110000|01101000010010|0110|1010 0x00DC1A126A
00|0000111|1011010|01101101101110|1100|1000 0x00F69B6EC8
00|0001001|0100101|01000101101101|0000|0000 0x0129516D00
00|0001000|0100101|00111011101110|1010|1000 0x01094EEEA8
00|0001000|0100101|01001011101010|0100|1001 0x010952EA49
00|0001000|0100101|01101000100110|1100|0010 0x01095A26C2
01|0000000|0010000|00000001000101|1100|0001 0x10040045C1
01|0000001|0010000|01001011100101|0001|1010 0x102412E51A
01|0000000|0010000|01001010011010|0001|0011 0x1004129A13
01|0000010|1110001|00001101101101|0010|1001 0x105C436D29
01|0000010|1011011|00100001001100|1110|0100 0x1056C84CE4
01|0000011|1011011|01011011110101|1111|0001 0x1076D6F5F1
01|0000101|0100110|00111101100100|0010|1010 0x10A98F642A
01|0000101|0100110|00111101101100|0010|0010 0x10A98F6C22
01|0000100|0100110|00110001011011|1100|0011 0x10898C5BC3
01|0000100|0010000|01011101000000|0110|0010 0x1084174062
01|0000100|0010000|01011000001100|0011|1010 0x1084160C3A
01|0000110|1011011|01000001101111|0111|0000 0x10D6D06F70
01|0000111|1110001|01000110100010|1100|1010 0x10FC51A2CA
01|0000110|1110001|01000001011011|1001|0001 0x10DC505B91
01|0000110|1011011|01011011001011|1010|0011 0x10D6D6CBA3
01|0001001|0010000|00110010101111|0010|1010 0x11240CAF2A
01|0001001|0010000|00101000101001|1011|0010 0x11240A29B2
01|0001001|0100110|01000000011100|1101|0000 0x1129901CD0
01|0001001|0010000|01011110011111|0011|1010 0x1124179F3A
01|0001000|0100110|01110110111001|0101|0010 0x11099DB952
BX 100 Event : 5
00|0000001|0001111|00011000000000|0110|0000 0x0023C60060
00|0000001|0001111|00010101000001|0101|1001 0x0023C54159
00|0000001|0001111|00010100110110|0101|0011 0x0023C53653
00|0000001|0001111|00010100000110|0100|0000 0x0023C50640
00|0000001|0100101|00110111000111|0110|0011 0x00294DC763
00|0000001|0100101|01101000000111|0000|0010 0x00295A0702
00|0000010|1011010|00010011110110|0101|0001 0x005684F651
00|0000010|1011010|00010011100111|0101|0010 0x005684E752
00|0000010|1110000|00010100010001|1001|0000 0x005C051190
00|0000011|1011010|00111100111010|0000|1000 0x00768F3A08
00|0000011|1110000|01010000100001|1100|0001 0x007C1421C1
00|0000010|1011010|01110101010010|0001|0011 0x00569D5213
00|0000100|0001111|01111010010001|1011|1000 0x0083DE91B8
00|0000111|1110000|01010111010110|1011|0010 0x00FC15D6B2
00|0000111|1011010|01110111110001|0001|1010 0x00F69DF11A
00|0001000|0100101|00010111100110|1110|1010 0x010945E6EA
00|0001000|0001111|01010110111000|1111|0010 0x0103D5B8F2
