BX 001 Event : 2
00|0011110|10101110|10001101011000101|0100 0x03D5D1AC54
00|0011110|11101110|10001110000000111|1010 0x03DDD1C07A
00|1100110|10001011|10100101010110001|0011 0x0CD174AB13
00|1100100|10010000|10110000100111111|0001 0x0C921613F1
00|1100010|10010000|10100011001101000|1100 0x0C5214668C
00|1100010|10010000|10011110111011110|0001 0x0C5213DDE1
00|1100010|10010110|10100101011011101|1001 0x0C52D4ADD9
00|1100010|10010110|10011010101010100|1011 0x0C52D3554B
00|1101001|10011010|10110000111000011|1010 0x0D33561C3A
00|1100011|10111111|10101011011011101|1010 0x0C77F56DDA
00|1100010|11010011|10100111100010100|1011 0x0C5A74F14B
00|1100111|11011000|10010101110001000|0010 0x0CFB12B882
00|1100111|11011110|10011000010101101|1000 0x0CFBD30AD8
00|1100110|11011110|10011101101001111|1010 0x0CDBD3B4FA
00|1100110|11011110|10100001101110001|1000 0x0CDBD43718
00|1100011|11101000|10010101000011110|1000 0x0C7D12A1E8
00|1100100|11101000|10010000011000010|1000 0x0C9D120C28
00|0011101|10001011|11001011100100111|0001 0x03B1797271
00|0011101|10001011|11001011110000010|0100 0x03B1797824
00|0011000|10101010|11001010101101000|1010 0x031559568A
00|0011000|10101010|11000111110000000|0100 0x031558F804
00|0011101|10101110|10111010110011010|0001 0x03B5D759A1
00|0011101|10101110|10111100010101101|0100 0x03B5D78AD4
00|0011101|10110100|10111100000000111|0011 0x03B6978073
00|0011101|10110100|10111100100001000|1000 0x03B6979088
00|0011100|10110100|11000000101100001|0000 0x0396981610
00|0011000|10111001|11000000101010110|1001 0x0317381569
00|0011001|10111111|10110100111010110|0000 0x0337F69D60
00|0011000|11111110|11000001010011010|0001 0x031FD829A1
00|0011000|11111110|11000000011110010|0011 0x031FD80F23
00|0011000|11111110|10111001011101010|0010 0x031FD72EA2
00|0011010|11111110|10110001110111000|1011 0x035FD63B8B
00|1100111|10011111|11011101000100100|0011 0x0CF3FBA243
00|1100110|10011111|11011110111101111|0001 0x0CD3FBDEF1
00|1100110|10011111|11011111000010001|1000 0x0CD3FBE118
00|1100110|10011111|11011111000110100|1010 0x0CD3FBE34A
00|1100110|10011111|11011111001010111|0001 0x0CD3FBE571
00|1100110|10011111|11011111010001011|1001 0x0CD3FBE8B9
00|1100011|10100101|11010110001001100|0100 0x0C74BAC4C4
00|1100110|10101110|11100111100010100|1010 0x0CD5DCF14A
00|1100111|10101110|11101011000111001|1001 0x0CF5DD6399
00|1100111|10110100|11011001100111100|1001 0x0CF69B33C9
00|1100010|10111001|11100100100110001|1100 0x0C573C931C
00|1100011|10111111|11011000111101110|0100 0x0C77FB1EE4
00|1100010|11001110|11101000000000111|1011 0x0C59DD007B
00|1100010|11100011|11101011011100110|1010 0x0C5C7D6E6A
01|0011111|10011111|11000011101110011|0001 0x13F3F87731
01|0011001|10100101|11001001100010111|1100 0x1334B9317C
01|0011101|11110011|11001100000001001|0011 0x13BE798093
01|0011101|11110011|11001100010001110|1010 0x13BE7988EA
01|0011101|11110011|11001101110011111|0010 0x13BE79B9F2
01|0011101|11110011|11001101111111100|1100 0x13BE79BFCC
01|0011000|11111110|11001100101000100|0101 0x131FD99445
01|0011001|11111110|11001100100001110|0001 0x133FD990E1
BX 010 Event : 3
00|0011101|10001011|10001001111000011|0010 0x03B1713C32
00|0011101|10001011|10001010000011110|1011 0x03B17141EB
00|0011001|10111001|10001011011110011|0010 0x0337316F32
00|0011001|10111001|10001011010001111|1011 0x03373168FB
00|0011000|10111001|10000000110010110|1010 0x031730196A
00|0011000|10111111|10001000000000010|1001 0x0317F10029
00|0011000|10111111|10000011000100011|1010 0x0317F0623A
00|0011100|11101110|10000011101101000|1010 0x039DD0768A
00|0011101|11110011|10001001001111000|1010 0x03BE71278A
00|0011000|11111110|10000011011110010|0000 0x031FD06F20
00|1101001|10001011|10110001000101011|1100 0x0D317622BC
00|1100100|10010000|10110010001100101|1011 0x0C9216465B
00|1100100|10010110|10110000100100101|0011 0x0C92D61253
00|1100010|10010110|10100010111100101|0011 0x0C52D45E53
00|1100010|10010110|10011111000010010|0000 0x0C52D3E120
00|1100110|10011010|10100011000111000|0100 0x0CD3546384
00|1100011|11010011|10010101101011111|0011 0x0C7A72B5F3
00|1100111|11110011|10010111011101010|0010 0x0CFE72EEA2
00|1101000|11110011|10110000011000000|1001 0x0D1E760C09
00|1101000|11110011|10110000101100100|0000 0x0D1E761640
00|1100011|11111000|10101110111110101|1001 0x0C7F15DF59
00|1100011|11111000|10010101011001100|0000 0x0C7F12ACC0
00|1100011|11111000|10010101001110101|1000 0x0C7F12A758
00|1100011|11111000|10010100111110010|0000 0x0C7F129F20
00|1100011|11111000|10010100101000101|1000 0x0C7F129458
00|1100011|11111000|10010100100010001|0001 0x0C7F129111
00|1100011|11111000|10010100010000110|0001 0x0C7F128861
00|1100011|11111000|10010011110111110|0000 0x0C7F127BE0
00|1100011|11111110|10010011000011101|0011 0x0C7FD261D3
00|0011110|10000101|10110100111001111|1001 0x03D0B69CF9
00|0011100|10001011|10111111100101110|1011 0x039177F2EB
00|0011000|10100101|10111000110110111|0010 0x0314B71B72
00|0011001|10100101|10111000101101100|1010 0x0334B716CA
00|0011101|10110100|10111011000000110|1100 0x03B697606C
00|0011001|11001110|11001110110001100|1011 0x0339D9D8CB
00|0011000|11010011|11000001000101110|1000 0x031A7822E8
00|0011110|11011110|11010000001000011|0000 0x03DBDA0430
00|0011001|11100011|11001100111110011|1100 0x033C799F3C
00|0011000|11101000|10111110111000011|0001 0x031D17DC31
00|0011010|11101000|10110010111100011|1001 0x035D165E39
00|0011100|11110011|11000110011001110|0100 0x039E78CCE4
00|0011001|11111000|10110110011111011|0000 0x033F16CFB0
00|1101000|10000101|11010110101110011|1010 0x0D10BAD73A
00|1100111|10000101|11011000100011010|0010 0x0CF0BB11A2
00|1100111|10001011|11011001010100000|0001 0x0CF17B2A01
00|1100111|10001011|11011001101110000|0010 0x0CF17B3702
00|1100110|10001011|11100110111001010|1001 0x0CD17CDCA9
00|1100011|10101010|11101111101111110|0011 0x0C755DF7E3
00|1100110|10110100|11100001001110000|0001 0x0CD69C2701
00|1100010|11010011|11101000110101001|1011 0x0C5A7D1A9B
00|1101000|11011000|11010111111001000|1100 0x0D1B1AFC8C
00|1100110|11011000|11011111001010111|1011 0x0CDB1BE57B
00|1101000|11011110|11010111001011101|0001 0x0D1BDAE5D1
00|1101000|11011110|11010111010110011|1011 0x0D1BDAEB3B
