BX 001 Event : 2
01|010111111010|1101111|00010101011011|010 0x15FADE2ADA
01|011010001110|1011101|01010011101011|101 0x168EBAA75D
01|011011011010|0010010|00011101100011|100 0x16DA243B1C
01|011011010010|0010010|00100011000100|001 0x16D2244621
01|011011000110|0010010|00000111110111|010 0x16C6240FBA
01|011010101100|0100100|01010010010001|101 0x16AC48A48D
01|011110010110|1101111|00000010111111|001 0x1796DE05F9
01|011100010110|1101111|00011111101110|001 0x1716DE3F71
01|011101001001|1101111|01110000101011|101 0x1749DEE15D
01|011111110110|0010010|00001010011101|100 0x17F62414EC
01|011111000100|0010010|00001011100011|101 0x17C424171D
01|100000100000|0100100|01101110100001|101 0x182048DD0D
00|0010001|001001100011|00010010111000|100 0x0224C625C4
00|1111010|001001111001|00110000111010|100 0x0F44F261D4
00|0001001|001011000101|00110101101111|010 0x01258A6B7A
00|0000111|001011001001|00111100110001|000 0x00E5927988
00|0100101|001011000011|01011011101101|100 0x04A586B76C
00|0100000|001011001001|01010100101010|110 0x040592A956
00|0011011|001011001110|01011000100000|101 0x03659CB105
00|0000111|001011100100|01011111110001|111 0x00E5C8BF8F
00|1111111|001011101011|01001111001101|100 0x0FE5D69E6C
00|0011110|001100010010|00111100011100|101 0x03C62478E5
00|0110000|001100011001|01001100111011|101 0x06063299DD
00|0101111|001100011001|01001111001000|101 0x05E6329E45
00|0101111|001100011001|01010000010110|010 0x05E632A0B2
00|0100100|001100100111|00111111001110|100 0x04864E7E74
00|0010111|001100110010|01001100011110|101 0x02E66498F5
00|0010100|001110000000|00101101100000|101 0x0287005B05
00|0010010|001110000010|00101101011111|101 0x0247045AFD
00|0001100|001110001001|00110100000011|011 0x018712681B
00|0001010|001110001011|00110100000011|010 0x014716681A
00|0101010|001110000101|01001111111000|010 0x05470A9FC2
00|1110100|001110100000|01111010111101|100 0x0E8740F5EC
00|0001110|010000010011|00111110100010|000 0x01C8267D10
00|0000001|010000100000|00111111110110|010 0x0028407FB2
00|0100111|010001101010|01001011010011|110 0x04E8D4969E
00|0100111|010001101010|01001011111010|010 0x04E8D497D2
