BX 001 Event : 2
01|0000111|0001111|11001100001001|0110|0000 0x10E3F30960
01|0000110|0001111|11001000001010|0011|1000 0x10C3F20A38
01|0000110|0001111|11000100000011|0001|1011 0x10C3F1031B
01|0000110|0001111|10111001001100|1011|0011 0x10C3EE4CB3
01|0000111|0001111|11110000001010|0000|0011 0x10E3FC0A03
01|0000111|0001111|11101100001110|1101|0100 0x10E3FB0ED4
01|0001000|1011011|11010110100100|0000|1000 0x1116F5A408
01|0001000|1110001|11101011010011|0000|0100 0x111C7AD304
01|0001001|1011011|11111101001110|1110|0011 0x1136FF4EE3
01|0001000|1011011|11111001011100|1011|0011 0x1116FE5CB3
01|0001000|1011011|11111001010111|1011|0000 0x1116FE57B0
00|1100011|00111101|10010100010100001|1100 0x0C67B28A1C
00|1100011|00001101|11100111011111010|0011 0x0C61BCEFA3
00|1100100|00111101|11010111111010000|1001 0x0C87BAFD09
00|1100111|01011101|11100010010010000|0010 0x0CEBBC4902
00|1100111|01101100|11100010011001100|0000 0x0CED9C4CC0
00|1100111|01101100|11100010100110100|1101 0x0CED9C534D
BX 111 Event : 8
01|0000000|1011011|10001100000011|0011|0011 0x1016E30333
01|0000000|1110001|10011110010000|1110|1011 0x101C6790EB
01|0000000|1110001|11010111000011|1100|1010 0x101C75C3CA
01|0000000|1110001|11011110011000|1111|0001 0x101C7798F1
01|0000000|1110001|11100001011111|0000|1000 0x101C785F08
01|0000010|0100110|10001000000110|0110|1000 0x1049A20668
01|0000011|0001111|10011000110011|0000|0010 0x1063E63302
01|0000011|0001111|10001111011010|1100|1011 0x1063E3DACB
01|0000010|0100110|10101000011100|1011|0011 0x1049AA1CB3
01|0000010|0100110|10110110010110|0001|1010 0x1049AD961A
01|0000010|0001111|11001001010111|1101|0011 0x1043F257D3
01|0000101|1011011|10001010010000|0011|1001 0x10B6E29039
01|0000100|1011011|10001011111100|0100|1010 0x1096E2FC4A
01|0000100|1110001|10011000001011|1110|0010 0x109C660BE2
01|0000100|1011011|10101010111101|1010|0001 0x1096EABDA1
01|0000101|1110001|11010101010101|0011|1010 0x10BC75553A
01|0000100|1110001|11000100011001|1011|1000 0x109C7119B8
01|0000111|0001111|10001001001100|1010|1011 0x10E3E24CAB
01|0000110|0001111|10001100110101|1100|0001 0x10C3E335C1
01|0000111|0001111|11000001000111|0000|1010 0x10E3F0470A
01|0000111|0001111|11101110000010|1110|0011 0x10E3FB82E3
01|0001000|1011011|10001010110010|0101|1011 0x1116E2B25B
01|0001000|1110001|11100000101110|1001|1100 0x111C782E9C
01|0001000|1110001|11101101000111|0000|0100 0x111C7B4704
01|0001000|1110001|11101111010000|0010|0100 0x111C7BD024
00|1100111|00000011|10001110111111010|1110 0x0CE071DFAE
00|1100111|00000011|10001111100001011|0100 0x0CE071F0B4
00|1101000|00000011|10010011001011100|0100 0x0D007265C4
00|1101000|00000011|10010011101100111|0010 0x0D00727672
00|1100111|00011110|10001100001111111|1100 0x0CE3D187FC
00|1100011|00101000|10010100000001101|0101 0x0C651280D5
00|1100011|00101000|10010011110111011|1001 0x0C65127BB9
00|1100011|00101000|10010011110001010|1110 0x0C651278AE
00|1100011|00101000|10010011011001010|0100 0x0C65126CA4
00|1100011|00101000|10010011010010100|1000 0x0C65126948
00|1100100|01010010|10000011001101001|1000 0x0C8A506698
00|1101000|01011101|10010100000010110|1100 0x0D0BB2816C
00|1100100|01111011|10000011101100101|0110 0x0C8F707656
00|1100011|01010010|11100101111111100|0001 0x0C6A5CBFC1
00|1101000|01010111|11011001000010100|0100 0x0D0AFB2144
BX 000 Event : 9
01|0000000|1011011|10010011011111|0110|1001 0x1016E4DF69
01|0000000|1110001|10010110100110|1011|0100 0x101C65A6B4
01|0000000|1110001|10010110110001|1011|1000 0x101C65B1B8
01|0000000|1011011|11000011101011|0000|1000 0x1016F0EB08
01|0000000|1011011|11000000100100|0000|0000 0x1016F02400
01|0000000|1011011|10110100100010|1010|1011 0x1016ED22AB
01|0000001|1011011|11110001010110|1010|0001 0x1036FC56A1
01|0000000|1011011|11111111010000|0000|0011 0x1016FFD003
01|0000011|0100110|10000000011100|0010|1010 0x1069A01C2A
01|0000010|0100110|10000111110110|0110|0001 0x1049A1F661
01|0000011|0100110|10110111011111|0001|1000 0x1069ADDF18
01|0000011|0100110|10111000100101|0010|0010 0x1069AE2522
01|0000011|0001111|11010010101100|0001|0001 0x1063F4AC11
01|0000010|0001111|11000011010001|1010|0011 0x1043F0D1A3
01|0000011|0100110|11110001100111|0010|1001 0x1069BC6729
01|0000010|0100110|11100101110010|1101|1001 0x1049B972D9
01|0000101|1110001|10100101000000|0100|1000 0x10BC694048
01|0000101|1110001|10100101000011|0100|1010 0x10BC69434A
01|0000110|0100110|10100110000101|1101|0010 0x10C9A985D2
01|0001000|1110001|11000110110000|0011|0100 0x111C71B034
01|0001000|1110001|11000110111001|0011|1001 0x111C71B939
01|0001001|1011011|11010101000011|1111|1100 0x1136F543FC
01|0001000|1011011|11011011100011|0011|1100 0x1116F6E33C
01|0001000|1011011|11110101101011|1001|0010 0x1116FD6B92
00|1100011|00100011|10000101111011011|1000 0x0C6470BDB8
00|1100011|01010010|10001111010001010|0100 0x0C6A51E8A4
00|1101000|01011101|10000101111110110|0100 0x0D0BB0BF64
00|1101001|01011101|10011000100101111|0110 0x0D2BB312F6
BX 001 Event : 10
01|0000001|1011011|10001010010111|0010|0011 0x1036E29723
01|0000001|1011011|10000110110010|0000|0010 0x1036E1B202
01|0000001|1110001|10101001000010|0010|0010 0x103C6A4222
01|0000000|1110001|10101100110010|0011|0000 0x101C6B3230
01|0000000|1110001|11101000011001|0011|0010 0x101C7A1932
01|0000000|1011011|11111001101010|1110|1000 0x1016FE6AE8
01|0000011|0001111|11011000101001|0100|0001 0x1063F62941
01|0000011|0100110|11101111110101|0001|0001 0x1069BBF511
01|0000010|0100110|11100001110110|1011|0001 0x1049B876B1
01|0000101|1110001|10010101010101|1100|0011 0x10BC6555C3
01|0000100|1110001|11010111111110|0101|0001 0x109C75FE51
01|0000101|1011011|11110000111101|0101|1000 0x10B6FC3D58
01|0000101|1011011|11011010110001|1001|1000 0x10B6F6B198
01|0000100|1011011|11011110100100|1011|0001 0x1096F7A4B1
01|0000111|0001111|10011010010010|0100|1011 0x10E3E6924B
01|0000111|0100110|11011000100110|0000|1010 0x10E9B6260A
01|0000110|0100110|11011100000111|0001|0010 0x10C9B70712
01|0001000|1110001|10011001111101|0001|0000 0x111C667D10
01|0001000|1110001|10011011001000|0001|1100 0x111C66C81C
01|0001000|1011011|10110100100001|0100|0001 0x1116ED2141
01|0001000|1011011|10100110101110|1100|0001 0x1116E9AEC1
01|0001001|1011011|11011001110111|0001|1001 0x1136F67719
01|0001001|1110001|11110011111100|0101|0100 0x113C7CFC54
00|1100011|00001101|10010100100000011|1011 0x0C61B2903B
00|1100011|00101000|10010101001010001|1010 0x0C6512A51A
00|1100011|00101000|10010100010010001|1011 0x0C6512891B
00|1100100|00100011|11101011001111111|1101 0x0C847D67FD
00|1100100|01111011|11101011110000000|1101 0x0C8F7D780D
BX 010 Event : 11
01|0000000|1011011|10000010100101|1111|1011 0x1016E0A5FB
01|0000000|1011011|10111100111011|1110|1001 0x1016EF3BE9
01|0000000|1011011|10111000010011|1100|0001 0x1016EE13C1
01|0000000|1011011|10110011000011|1010|0100 0x1016ECC3A4
01|0000001|1110001|11101111100110|0110|0010 0x103C7BE662
01|0000001|1110001|11101111101110|0111|1000 0x103C7BEE78
01|0000000|1011011|11111011010101|1111|0011 0x1016FED5F3
01|0000000|1011011|11110101010000|1100|1010 0x1016FD50CA
01|0000101|1011011|10110000000001|1101|0010 0x10B6EC01D2
01|0000101|1011011|10101001101100|1001|0010 0x10B6EA6C92
01|0000111|0001111|10111000110001|1010|0010 0x10E3EE31A2
01|0000111|0100110|11100000010000|0100|1001 0x10E9B81049
01|0001000|1110001|11101110111010|0001|1011 0x111C7BBA1B
00|1101001|00110011|10000011011000011|0000 0x0D26706C30
00|1100011|00111101|10010011100100111|1110 0x0C67B2727E
00|1100100|01001100|10010111111011111|0110 0x0C8992FDF6
00|1100100|01110101|10011000010011000|0110 0x0C8EB30986
00|1100011|00001101|11100010111110101|0110 0x0C61BC5F56
BX 011 Event : 12
01|0000000|1110001|10100111101101|0001|0010 0x101C69ED12
01|0000001|1011011|10110010111000|1001|1001 0x1036ECB899
01|0000001|1110001|11011010000110|1101|0001 0x103C7686D1
01|0000000|1110001|11101001011010|0011|0001 0x101C7A5A31
01|0000001|1011011|11111010111000|1110|0100 0x1036FEB8E4
01|0000010|0100110|10001001111011|0111|0010 0x1049A27B72
01|0000011|0001111|10001111000011|1100|1000 0x1063E3C3C8
01|0000011|0100110|10110110111001|0001|1000 0x1069ADB918
01|0000010|0100110|10110011010001|0000|0001 0x1049ACD101
01|0000011|0001111|11000100110010|1010|0011 0x1063F132A3
01|0000010|0001111|11000110000111|1011|0000 0x1043F187B0
01|0000010|0100110|11100111011001|1110|1001 0x1049B9D9E9
01|0000100|1011011|11000011100111|0111|0000 0x1096F0E770
01|0000100|1110001|11000100011001|1011|0010 0x109C7119B2
01|0000101|1110001|11111010100111|1101|0010 0x10BC7EA7D2
01|0000111|0001111|10010100000000|0000|1011 0x10E3E5000B
01|0000111|0001111|11000001101100|0000|1001 0x10E3F06C09
01|0000111|0001111|11000000101100|1111|1010 0x10E3F02CFA
01|0000110|0001111|11001010111001|0101|0100 0x10C3F2B954
01|0000110|0001111|10111101000011|1101|0100 0x10C3EF43D4
01|0001001|1011011|10000010111011|0000|1011 0x1136E0BB0B
01|0001000|1110001|11000010001011|0000|1010 0x111C708B0A
00|1100111|00001000|10001111110110101|1000 0x0CE111FB58
00|1100011|00010011|10010000010000111|0000 0x0C62720870
00|1100111|00011000|10010001000101000|1000 0x0CE3122288
00|1100111|00011110|10010010110111000|0001 0x0CE3D25B81
00|1100100|00100011|10011000010001101|1101 0x0C847308DD
00|1100100|00100011|10010111010100010|1001 0x0C8472EA29
00|1100011|00100011|10010101000011010|1001 0x0C6472A1A9
00|1100011|00100011|10010100000001000|1000 0x0C64728088
00|1100111|01000010|10001010101010111|0000 0x0CE8515570
00|1101001|01010111|10011000101111011|1100 0x0D2AF317BC
00|1101000|01011101|11011001111101110|1101 0x0D0BBB3EED
BX 100 Event : 13
01|0000000|1011011|10001001010110|0001|0010 0x1016E25612
01|0000001|1110001|10101000000000|0010|0011 0x103C6A0023
01|0000001|1110001|10110011011000|0111|1010 0x103C6CD87A
01|0000000|1011011|11001100100100|0100|1011 0x1016F3244B
01|0000000|1110001|11100100111001|0001|0010 0x101C793912
01|0000010|0100110|10000111101100|0110|1010 0x1049A1EC6A
01|0000011|0001111|10010100001111|1111|1001 0x1063E50FF9
01|0000010|0001111|10011001010110|0000|0001 0x1043E65601
01|0000010|0001111|10001110111011|1100|1011 0x1043E3BBCB
01|0000010|0001111|10001001001110|1001|1000 0x1043E24E98
01|0000010|0100110|10101100110101|1101|0011 0x1049AB35D3
01|0000010|0100110|10110001101111|1111|1011 0x1049AC6FFB
01|0000010|0001111|11001111111001|0000|0001 0x1043F3F901
01|0000011|0100110|11110100001010|0011|0011 0x1069BD0A33
01|0000010|0100110|11111011011000|0111|1010 0x1049BED87A
01|0000100|1011011|10111100010110|0011|0011 0x1096EF1633
01|0000101|1110001|11010100001110|0011|0011 0x10BC750E33
01|0000100|1011011|11110000001100|0100|1011 0x1096FC0C4B
01|0000110|0001111|10111111111001|1111|1000 0x10C3EFF9F8
01|0000111|0100110|11111110100000|1010|0100 0x10E9BFA0A4
01|0001000|1110001|11000111000100|0011|0100 0x111C71C434
01|0001001|1110001|11101101101111|0001|0000 0x113C7B6F10
01|0001001|1110001|11101111110000|0010|1011 0x113C7BF02B
00|1101000|00101101|10000110101000011|0010 0x0D05B0D432
00|1100011|00111000|10001010100011100|0110 0x0C671151C6
00|1101000|01000010|10001000110010001|1001 0x0D08511919
00|1100011|01001100|10010010110000010|1101 0x0C6992582D
00|1101000|01010111|10000111001111010|0011 0x0D0AF0E7A3
00|1100111|01010111|10001101100111010|1001 0x0CEAF1B3A9
00|1101001|01010111|10011000101110101|1010 0x0D2AF3175A
00|1101000|01011101|10000111001011001|0010 0x0D0BB0E592
00|1100111|01011101|10001110011001110|0110 0x0CEBB1CCE6
00|1100011|01100001|10001101000111110|0100 0x0C6C31A3E4
00|1100011|01100110|10001100111110111|0111 0x0C6CD19F77
00|1100011|01100110|10000111101110010|1001 0x0C6CD0F729
00|1101000|01101100|10000111101001110|0001 0x0D0D90F4E1
00|1100111|01101100|10001010001000110|0111 0x0CED914467
00|1100111|01101100|10001100111011100|1010 0x0CED919DCA
00|1100111|01101100|10001110101010001|0111 0x0CED91D517
00|1101000|01110001|10001000000010011|0000 0x0D0E310130
00|1100111|01110001|10001100111010111|1001 0x0CEE319D79
00|1100011|01110101|10001110100110111|1001 0x0C6EB1D379
00|1100011|01110101|10001010000110110|1101 0x0C6EB1436D
00|1100011|01110101|10001000110010000|0010 0x0C6EB11902
00|1100011|01111011|10010101110101010|0001 0x0C6F72BAA1
00|1101001|00000011|11010110111010001|1000 0x0D207ADD18
BX 101 Event : 14
01|0000001|1011011|10000111000100|0000|1011 0x1036E1C40B
01|0000000|1011011|10001100011111|0011|0010 0x1016E31F32
01|0000000|1011011|11001101111001|0101|1011 0x1016F3795B
01|0000000|1110001|11110010010101|0111|0011 0x101C7C9573
01|0000000|1011011|11110001100101|1010|0010 0x1016FC65A2
01|0000010|0100110|10111100001010|0100|1000 0x1049AF0A48
01|0000101|1011011|10000010001110|1111|0000 0x10B6E08EF0
01|0000100|1110001|10011111001110|0001|0000 0x109C67CE10
01|0000100|1011011|10101010110101|1010|0010 0x1096EAB5A2
01|0000101|1110001|11010101101010|0100|0001 0x10BC756A41
01|0000100|1110001|11001000011111|1101|0000 0x109C721FD0
01|0000110|0001111|11001010101101|0101|1011 0x10C3F2AD5B
01|0001001|1011011|10000001010110|1111|1001 0x1136E056F9
01|0001000|1011011|10001011001111|0101|1011 0x1116E2CF5B
01|0001000|1110001|10011001001001|0000|0010 0x111C664902
00|1100111|00000011|11011110000011110|0100 0x0CE07BC1E4
00|1101001|00011000|11101100010111010|0111 0x0D231D8BA7
00|1100111|00011110|11100011111100100|1110 0x0CE3DC7E4E
00|1101000|00110011|11101011010111010|0000 0x0D067D6BA0
00|1100111|01000010|11100011111101111|1100 0x0CE85C7EFC
00|1101000|01001000|11101010001101101|0101 0x0D091D46D5
00|1100111|01011101|11100011111111010|1110 0x0CEBBC7FAE
BX 110 Event : 15
01|0000001|1110001|10010111000000|1010|0010 0x103C65C0A2
01|0000000|1110001|10100110111000|0001|1001 0x101C69B819
01|0000011|0001111|10001011111101|1010|0011 0x1063E2FDA3
01|0000010|0001111|10100010011001|0101|0011 0x1043E89953
01|0000011|0100110|10111100111100|0100|1000 0x1069AF3C48
01|0000010|0100110|10100101001111|1001|1000 0x1049A94F98
01|0000011|0001111|11010011110100|0001|0010 0x1063F4F412
01|0000010|0100110|11100011011010|1100|0000 0x1049B8DAC0
01|0000010|0100110|11100110111110|1101|0011 0x1049B9BED3
01|0000010|0100110|11101101100010|0000|1000 0x1049BB6208
01|0000100|1011011|10111100000101|0011|0011 0x1096EF0533
01|0000100|1011011|10101111111110|1101|1011 0x1096EBFEDB
01|0000110|0100110|10101110010101|0010|0011 0x10C9AB9523
01|0000110|0001111|11001101100010|0111|1000 0x10C3F36278
01|0000110|0100110|11001101100111|1001|0001 0x10C9B36791
01|0000110|0001111|11111000101111|0100|1011 0x10C3FE2F4B
01|0000110|0001111|11101010110011|1101|1000 0x10C3FAB3D8
00|1101001|00101101|10011000000101001|0010 0x0D25B30292
00|1101001|00101101|10011000001000100|1000 0x0D25B30448
00|1101001|00101101|10011000001111011|1101 0x0D25B307BD
00|1101000|01010111|10000111000000010|0011 0x0D0AF0E023
00|1100011|01111011|10001001110110011|1110 0x0C6F713B3E
00|1101000|00011000|11011000000011001|1001 0x0D031B0199
00|1101000|00011000|11011000011111110|0010 0x0D031B0FE2
00|1101000|00011000|11011000110100001|1100 0x0D031B1A1C
00|1101000|00011000|11011001100010100|0100 0x0D031B3144
00|1101000|00011000|11011001101100110|1011 0x0D031B366B
00|1101000|00011000|11011010001101100|0110 0x0D031B46C6
00|1101000|00011110|11011000110000001|0110 0x0D03DB1816
00|1101000|00011110|11011000111011000|1001 0x0D03DB1D89
00|1100011|00101000|11100101110001111|0111 0x0C651CB8F7
00|1100100|01001100|11101100001010101|0000 0x0C899D8550
BX 111 Event : 16
01|0000000|1110001|10011110111010|1110|0001 0x101C67BAE1
01|0000000|1110001|10011111110100|1111|0001 0x101C67F4F1
01|0000001|1011011|10111010101011|1101|1010 0x1036EEABDA
01|0000001|1011011|10111001100110|1100|1011 0x1036EE66CB
01|0000000|1011011|11010001010000|0110|1010 0x1016F4506A
01|0000000|1011011|11001111110110|0110|1011 0x1016F3F66B
01|0000000|1011011|11001111000100|0101|0010 0x1016F3C452
01|0000001|1011011|11111111100000|0000|1011 0x1036FFE00B
01|0000011|0100110|10000100011010|0100|1000 0x1069A11A48
01|0000011|0001111|10011001110100|0001|1010 0x1063E6741A
01|0000010|0001111|10011110010010|0011|0000 0x1043E79230
