BX 001 Event : 2
01|011001101011|1101111|10000110001011|101 0x166BDF0C5D
01|011001111101|1101111|11100010100111|010 0x167DDFC53A
01|011000100100|1101111|11010000001111|001 0x1624DFA079
01|011000010101|1101111|11010000000001|100 0x1615DFA00C
01|011000010001|1101111|11000001010001|010 0x1611DF828A
01|011011000100|0100100|10011001001010|100 0x16C4493254
01|011010100101|0100100|10000100101100|011 0x16A5490963
01|011011111101|0010010|11011000001000|001 0x16FD25B041
01|011011011100|0100100|11111110000001|011 0x16DC49FC0B
01|011010110100|0100100|11111110101100|110 0x16B449FD66
01|011110001111|1011101|10011001011101|010 0x178FBB32EA
01|011110011001|1101111|11000000100000|011 0x1799DF8103
01|011110000111|1101111|10011001011010|001 0x1787DF32D1
01|011101000101|1011101|11011100000011|100 0x1745BBB81C
01|011111101000|0010010|10100101110111|101 0x17E8254BBD
01|100001001001|0100100|10110110110100|010 0x1849496DA2
01|100000000110|0100100|11010101111001|110 0x180649ABCE
01|011111101110|0100100|11001100110101|010 0x17EE4999AA
00|0011100|001001110101|10010111011000|111 0x0384EB2EC7
00|1111101|001001110101|11011010100001|110 0x0FA4EBB50E
00|1111101|001001110101|11010000111001|010 0x0FA4EBA1CA
00|1111100|001001110111|11010000111000|010 0x0F84EFA1C2
00|1111000|001001111100|11101000001100|010 0x0F04F9D062
00|0110010|001010110111|10110110001111|101 0x06456F6C7D
00|1111101|001011010000|11100000000101|111 0x0FA5A1C02F
00|1111100|001011010010|11100000001000|111 0x0F85A5C047
00|0101010|001011000000|11110011101001|011 0x054581E74B
00|0101001|001011000001|11110010110111|110 0x052583E5BE
00|0100011|001011001001|11101111001011|101 0x046593DE5D
00|0100001|001011001010|11101111000111|100 0x042595DE3C
00|1110110|001100111011|10010101110010|111 0x0EC6772B97
00|0011100|001100110000|11000001011111|010 0x03866182FA
00|1110100|001110100010|10001111011001|010 0x0E87451ECA
00|0010110|001110011011|10100100011101|110 0x02C73748EE
00|0000010|001110101111|10100100001010|100 0x00475F4854
00|0110001|001111101100|10100101100011|011 0x0627D94B1B
00|0110000|001111101101|10100100111111|010 0x0607DB49FA
00|1101110|010000010101|11010001010100|011 0x0DC82BA2A3
00|1101110|010000010101|11010001000101|101 0x0DC82BA22D
00|1110110|010010000010|10010000100111|101 0x0EC905213D
00|1110100|010010000100|10010000110010|001 0x0E89092191
00|0011100|010001110111|10011110100011|011 0x0388EF3D1B
00|0011110|010001010111|11010100010011|011 0x03C8AFA89B
00|0011111|010001110101|11101110111110|111 0x03E8EBDDF7
00|0010010|010010000010|11110011110011|100 0x024905E79C
00|0000110|010010001110|11110011101100|111 0x00C91DE767
00|0100110|010011011010|10100101110111|000 0x04C9B54BB8
00|0011111|010011011110|10101110110101|111 0x03E9BD5DAF
00|0011101|010011011111|10101100010101|101 0x03A9BF58AD
00|1011111|010101110011|11010010010110|001 0x0BEAE7A4B1
00|1111110|010101110101|11110010110000|001 0x0FCAEBE581
00|1110001|010101111101|11110100100011|010 0x0E2AFBE91A
00|0101000|010111101011|10100101010001|010 0x050BD74A8A
00|0011110|010111011110|11101001010100|110 0x03CBBDD2A6
00|0011100|010111011110|11010101000000|010 0x038BBDAA02
00|0010001|010111100110|11000110101001|001 0x022BCD8D49
00|0001111|010111100111|11000110100111|001 0x01EBCF8D39
00|0000110|010111101100|11101001110111|100 0x00CBD9D3BC
00|1111000|010111110101|11000100000001|011 0x0F0BEB880B
00|0001001|011010000100|11000101001000|000 0x012D098A40
00|0110000|011010000001|11110101001101|101 0x060D03EA6D
00|1110000|011100111000|10010001010111|101 0x0E0E7122BD
00|1101111|011101001011|10111111011010|100 0x0DEE977ED4
00|1110111|011100110011|11011101011110|011 0x0EEE67BAF3
00|0110000|011111011000|10111101110110|100 0x060FB17BB4
00|0101000|011111011011|10110011110110|110 0x050FB767B6
00|0011111|011111100000|10101100111111|101 0x03EFC159FD
00|0100010|011111011111|11110110000111|000 0x044FBFEC38
00|1110110|011111111000|11111111010101|110 0x0ECFF1FEAE
