BX = 000 Event : 1
0x00 0000010|0000000|0010001010|000000001001|111111110011|0010010 0x020045004ff992
0x01 0000010|0000001|0010001010|000000001001|111111110101|0010010 0x020245004ffa92
BX = 001 Event : 2
0x00 0000011|0000000|0010100000|100000010001|000000000111|0000100 0x03005040880384
0x01 0000011|0000001|0010100000|100000010001|000000001110|1111111 0x0302504088077f
0x02 0000100|0000110|0010100001|000000000001|000000010010|0000010 0x040c5080080902
0x03 0000100|0001000|0010100001|000000000001|000000000110|0000011 0x04105080080303
0x04 0000100|0010010|0010101000|000000000010|000000010001|0100110 0x042454001008a6
0x05 0000100|0010011|0010101000|000000000010|000000001111|0100010 0x042654001007a2
0x06 0000110|0001000|0010101101|000000000111|000000000010|0010010 0x06105680380112
0x07 0000110|0001001|0010101101|000000000111|000000101010|0011001 0x06125680381519
BX = 010 Event : 3
0x00 0000001|0000111|0010000101|000000000011|111111010110|1111110 0x010e42801feb7e
0x01 0000001|0001001|0010011010|000000000000|000000100010|0010101 0x01124d00001115
0x02 0000100|0000000|0010011011|000000000011|000000100111|0010110 0x04004d80181396
BX = 011 Event : 4
BX = 100 Event : 5
BX = 101 Event : 6
0x00 0000010|0000001|0011000110|100001010010|111111111010|0000000 0x0202634297fd00
0x01 0000010|0000010|0011000110|100001010010|111111110011|0000001 0x0204634297f981
0x02 0000110|0000100|0010101100|000000000111|000000011100|1101100 0x06085600380e6c
0x03 0000110|0000101|0010101100|000000000111|000000001110|1101111 0x060a560038076f
0x04 0000110|0000110|0010101100|000000000111|000000001100|1101110 0x060c560038066e
BX = 110 Event : 7
0x00 0000100|0010000|0010011111|000000000011|111111100010|0100001 0x04204f801ff121
0x01 0000100|0010001|0010011111|000000000011|111111001110|0100010 0x04224f801fe722
BX = 111 Event : 8
0x00 0000101|0000100|0010000101|000000000010|000000001110|0011100 0x0508428010071c
BX = 000 Event : 9
0x00 0000100|0000100|0010001010|000000000010|000000001001|1101011 0x040845001004eb
0x01 0000100|0000101|0010001010|000000000010|111110110011|1101100 0x040a450017d9ec
0x02 0000100|0000110|0010001010|000000000010|000000100010|1011011 0x040c450010115b
0x03 0000101|0000010|0010000011|000000000000|111111011001|1101010 0x0504418007ecea
0x04 0000101|0000011|0010000011|000000000000|111111101100|1010111 0x0506418007f657
0x05 0000101|0000100|0010000000|000000000001|000000000100|0001100 0x0508400008020c
0x06 0000110|0000010|0010111111|000000000111|000000000001|1101100 0x06045f803800ec
0x07 0000110|0000111|0010111111|000000000111|000000010010|1110111 0x060e5f80380977
0x08 0000110|0001000|0011000011|000000001000|111111110000|0101110 0x0610618047f82e
0x09 0000110|0011110|0010000001|000000000001|000000010000|0101010 0x063c408008082a
0x0a 0000110|0011111|0010000001|000000000001|000000001100|0100101 0x063e4080080625
0x0b 0000110|0100110|0011000000|000000001000|000000100001|0100110 0x064c60004010a6
BX = 001 Event : 10
0x00 0000011|0011011|0010100111|100001000110|000000010110|0000000 0x033653c2300b00
0x01 0000011|0011100|0010100111|100001000110|000000010100|1111101 0x033853c2300a7d
0x02 0000101|0000010|0010000000|000000000000|111111001010|1011011 0x0504400007e55b
0x03 0000110|0000010|0010101010|011111011010|000000100000|0000010 0x0604553ed01002
0x04 0000110|0000011|0010101010|011111011010|000000100100|0000010 0x0606553ed01202
0x05 0000111|0000100|0010001000|000000000110|111111101100|1110101 0x0708440037f675
0x06 0000111|0000101|0010001000|000000000110|111111111100|1110101 0x070a440037fe75
BX = 010 Event : 11
0x00 0000011|0011111|0010100000|011111011010|000000000100|0000000 0x033e503ed00200
0x01 0000011|0100001|0010100000|011111011010|000000000011|1111110 0x0342503ed001fe
0x02 0000111|0000010|0010101101|000000001000|111111110010|0100001 0x0704568047f921
BX = 011 Event : 12
0x00 0000010|0000100|0010011011|000000000000|111111101011|1011111 0x02084d8007f5df
BX = 100 Event : 13
0x00 0000001|0011000|0010100110|000000000101|111111010001|0100000 0x013053002fe8a0
0x01 0000001|0011011|0010100110|000000000101|111111100011|0100010 0x013653002ff1a2
0x02 0000100|0001101|0010000011|000000000011|000000001010|0000101 0x041a4180180505
0x03 0000101|0001001|0010100000|011111010010|111111111001|0000111 0x0512503e97fc87
