BX = 000 Event : 1
0x00 0011110|0010110|00101011000101|001010010001110111|1111011110|11110111111000 0x0f162b14a477f7bdf8
BX = 001 Event : 2
0x00 0101011|0101000|10111110011001|001000101111011101|1101000001|11100111110010 0x15a8be648bddd079f2
0x01 0110111|0111100|11101100100101|001001011111111110|1111010001|11110111010010 0x1bbcec9497fef47dd2
0x02 0110111|0111101|11101100101000|001001100000000000|1101001011|11111001100111 0x1bbdeca09800d2fe67
0x03 0011010|0001001|10111011010111|001001001001100010|1100100100|00000011001101 0x0d09bb5c9262c900cd
0x04 0000101|0010111|01000010000111|001011110000111110|0000010000|00000111111100 0x0297421cbc3e0401fc
0x05 0011000|0000100|01001100110011|001011110011110010|0001001111|11111100000100 0x0c044cccbcf213ff04
BX = 010 Event : 3
0x00 0010010|0101011|11001100001110|001001000111110100|1111001000|00010011001110 0x092bcc3891f4f204ce
0x01 0100001|0000110|10101101110110|001000110000011111|0000101001|11111011111110 0x1086add88c1f0a7efe
0x02 0110111|1000011|10110010001110|001000110010000011|0001110100|11101101111000 0x1bc3b2388c831d3b78
0x03 0011100|1000001|10111001011011|001001000001110111|1111010000|11101110010111 0x0e41b96c9077f43b97
0x04 0100011|1010001|10111111011011|001001010010010100|0000011000|11111000001001 0x11d1bf6c9494063e09
BX = 011 Event : 4
0x00 0001011|0101011|00110100100111|001010001100110010|1100000101|00001111110111 0x05ab349ca332c143f7
0x01 0101001|0000011|01011001011010|001011000101011101|0000000011|11111101000001 0x14835968b15d00ff41
0x02 0001010|0101010|00001000111101|001001111110110111|1100110111|00001110001000 0x052a08f49fb7cdc388
0x03 0001011|0101010|11001111111000|001000111011001111|1110110110|00001100011100 0x05aacfe08ecfed831c
0x04 0001011|0101111|00000000110111|001001100010111010|1101000100|00001110101010 0x05af00dc98bad103aa
0x05 0010001|0111000|01010101010010|001011001100010101|1111001000|00010001101101 0x08b85548b315f2046d
0x06 0000111|0011110|00111110011111|001011001101011111|0010011001|00000101011001 0x039e3e7cb35f264159
0x07 0100001|0010111|00000110111110|001010011110000110|1101000000|00000111110010 0x109706f8a786d001f2
0x08 0100001|0010010|10110100110110|001001011011100100|1111101010|00000100100000 0x1092b4d896e4fa8120
0x09 0100001|0011001|11011011110110|001001111011001100|1100110111|00000111111101 0x1099dbd89ecccdc1fd
BX = 100 Event : 5
0x00 0010101|0000011|00100010100111|001010001001001001|0011101101|11111011010011 0x0a83229ca2493b7ed3
0x01 0010101|0000100|11100000110000|001001010010110010|0011110011|11111011001100 0x0a84e0c094b23cfecc
0x02 0101011|0101110|10111001110101|001000110000010010|1100111111|11110100101110 0x15aeb9d48c12cffd2e
0x03 0011110|0100001|00111001111101|001010111100100000|0001010000|11101011101011 0x0f2139f4af20143aeb
0x04 0011110|0100011|11001111100010|001001011111011100|1100101001|11110000111100 0x0f23cf8897dcca7c3c
0x05 0011110|0100100|11101110011000|001001111010011011|1100011010|11110001001101 0x0f24ee609e9bc6bc4d
0x06 0011111|0100011|11111101101001|001010011000010111|1111011101|11101110101001 0x0fa3fda4a617f77ba9
0x07 0011111|0100100|00010111001010|001010101100111101|1111001111|11101110111011 0x0fa41728ab3df3fbbb
0x08 0100001|0100011|11111100100010|001010010110111111|0001011111|11101101000000 0x10a3fc88a5bf17fb40
0x09 0100001|0100100|00010111111010|001010101101111001|0001001101|11101101010101 0x10a417e8ab79137b55
0x0a 0100010|0100100|00011010100001|001010110001001000|0010001011|11101100100011 0x11241a84ac4822fb23
0x0b 0001111|0011110|10110100001111|001001001110001001|0000101100|00011000000010 0x079eb43c93890b0602
0x0c 0010000|0011110|10110011110101|001001001101101000|0000100110|00011000000110 0x081eb3d49368098606
0x0d 0100011|0101011|01000110111001|001011101101001111|0000111101|11110000000101 0x11ab46e4bb4f0f7c05
0x0e 0100100|0101011|01001001010111|001011110000011001|0001001100|11101111111010 0x122b495cbc19133bfa
BX = 101 Event : 6
0x00 0101111|0111111|01000011101110|001010100001000010|0011011011|11101101011111 0x17bf43b8a84236fb5f
0x01 0000101|0100010|00100011111010|001010010010011001|1110010100|00001011001010 0x02a223e8a499e502ca
0x02 0100001|0010011|00010110001001|001001111001100010|0010110101|11111111010011 0x109316249e622d7fd3
0x03 0101111|1000010|11000010111101|001000110100011110|1111101000|11110010000000 0x17c2c2f48d1efa3c80
0x04 0110010|1000011|11111000011100|001001100100111101|0010111100|11110001011001 0x1943f870993d2f3c59
0x05 0110010|1000101|11010101001001|001001000101011000|1101101111|11110111001110 0x1945d5249158dbfdce
0x06 0110011|1000011|11111111110110|001001101110001001|0011100001|11110000111100 0x19c3ffd89b89387c3c
0x07 0110011|1000101|11100010010110|001001010101111001|1111100010|11110101110010 0x19c5e2589579f8bd72
0x08 0000100|0100000|10110111010101|001000111110010011|1100001110|00001011100100 0x0220b7548f93c382e4
0x09 0000111|0100100|00110110110111|001011000001100010|1111101111|00001011010011 0x03a436dcb062fbc2d3
0x0a 0001000|0100100|00110110100111|001011000001010000|1111110100|00001011001111 0x0424369cb050fd02cf
0x0b 0100001|1000101|00011100001011|001010011110001001|0010111110|11110011000010 0x10c51c2ca7892fbcc2
0x0c 0000101|0011010|00000101101010|001010010100100001|0011011000|00000011001000 0x029a05a8a5213600c8
0x0d 0101000|1001111|11000010101100|001001001111101100|0010110000|11110110010011 0x144fc2b093ec2c3d93
BX = 110 Event : 7
0x00 0001000|0100001|00100101000010|001010000101001110|1101010111|00001110000100 0x04212508a14ed5c384
0x01 0001001|0100001|00100011000010|001010000010101100|1101111111|00001101100100 0x04a12308a0acdfc364
0x02 0011111|0000011|00111011001010|001010101110010010|0000100000|11111101010000 0x0f833b28ab92083f50
0x03 0011111|0000110|00111010111101|001010101110001000|1101100000|00000000111110 0x0f863af4ab88d8003e
0x04 0110100|0110010|11111001101000|001001110001010100|0010101100|11101101001000 0x1a32f9a09c542b3b48
0x05 0110100|0110100|10110000101001|001000110000000011|1111110000|11110000011011 0x1a34b0a48c03fc3c1b
0x06 0011111|0000110|01010101111110|001011001101101010|0001001001|11111101110110 0x0f8655f8b36a127f76
0x07 0111010|0111110|00100011011111|001010111001000110|0010100110|11110100111101 0x1d3e237cae4629bd3d
0x08 0011010|0000100|11000001100011|001001011010101100|1111001111|11111110011111 0x0d04c18c96acf3ff9f
0x09 0011010|0000101|11000001000001|001001011010010000|1111001000|11111110100111 0x0d05c1049690f23fa7
0x0a 0011011|0000100|11000010000101|001001011011010100|1111010110|11111110011001 0x0d84c21496d4f5bf99
0x0b 0011011|0000101|11000001100011|001001011010111000|1111001111|11111110100010 0x0d85c18c96b8f3ffa2
0x0c 0011101|0000100|11000011000001|001001011100011011|0001110001|11111100010101 0x0e84c304971b1c7f15
0x0d 0011101|0000101|11000010100000|001001011100000001|0001101011|11111100011101 0x0e85c28097011aff1d
0x0e 0100000|0000100|11101001110000|001010001010000000|0011110010|11111010100111 0x1004e9c0a2803cbea7
0x0f 0100000|0000101|11101001001111|001010001001100101|0011101100|11111010101111 0x1005e93ca2653b3eaf
0x10 0100000|0001010|10110000011010|001001011011100010|1101110000|00000010000100 0x100ab06896e2dc0084
0x11 0100000|0001011|11111010100001|001010010111100101|1101010100|00000010100111 0x100bfa84a5e5d500a7
0x12 0100000|0001100|11001101111011|001001110011011101|1100110011|00000011010000 0x100ccdec9cddccc0d0
0x13 0100000|0001101|11001110010111|001001110011110100|1100101110|00000011010110 0x100dce5c9cf4cb80d6
0x14 0100001|0001011|11011110110001|001001110110111101|0001000000|11111111011110 0x108bdec49dbd103fde
0x15 0100001|0001100|10110000100110|001001010000111010|0000011101|00000000001000 0x108cb098943a074008
0x16 0100001|0001101|10101111101100|001001010000001010|0000011111|00000000000110 0x108dafb0940a07c006
0x17 0100010|0001011|11011101111101|001001110110000000|0001000010|11111111011100 0x110bddf49d8010bfdc
0x18 0100010|0001100|10110001100000|001001010001111111|0000100001|00000000000101 0x110cb180947f084005
0x19 0100010|0001101|10110000101011|001001010001010100|0000100011|00000000000011 0x110db0ac945408c003
0x1a 0111010|0111111|10111111101010|001001011111110111|0010001100|11110101011010 0x1d3fbfa897f7233d5a
0x1b 0111010|1000000|11000000010101|001001100000011110|0010010000|11110101010110 0x1d40c054981e243d56
0x1c 0111010|1000001|11100110010001|001010000010011000|0000001001|11110111101100 0x1d41e644a098027dec
0x1d 0000100|0011010|00101110010000|001011000111000111|0001010101|00000110011110 0x021a2e40b1c715419e
0x1e 0000100|0011011|01001110100100|001011100100011110|1111111010|00001000000001 0x021b4e90b91efe8201
BX = 111 Event : 8
0x00 0001001|0010000|01010001011000|001010101001011110|0001110110|00000011000110 0x04905160aa5e1d80c6
0x01 0010100|0110110|00110000101110|001010010111001111|0000111111|00010010100100 0x0a3630b8a5cf0fc4a4
0x02 0010111|0111000|11001001100010|001001000011010010|0011111110|00010001110010 0x0bb8c98890d23f8472
0x03 0010111|0111011|11001100011001|001001000101110010|1111000101|00010111011010 0x0bbbcc649172f145da
0x04 0100001|0000001|10111010100000|001000101010100101|1111001001|11111100101110 0x1081ba808aa5f27f2e
0x05 0110110|1011100|11011000000111|001001011001101110|1100100001|11111100100000 0x1b5cd81c966ec87f20
0x06 0110110|1011101|10110001011111|001000111001100001|1100011100|11111100100111 0x1b5db17c8e61c73f27
0x07 0010011|0000100|11001110111111|001001010111111100|1101011101|11111110111001 0x0984cefc95fcd77fb9
0x08 0010011|1011110|11011001000110|001001100000001000|0010100111|11111000100000 0x09ded918980829fe20
0x09 0010011|1011111|11001000011010|001001010010100111|0010010000|11111000111101 0x09dfc86894a7243e3d
