BX = 000 Event : 1
0x00 0000001|1011010|01001111000110|0011|0001 0x03693C631
0x01 0000000|1011010|01001001010111|0000|1010 0x01692570A
0x02 0000000|1011010|01000111110101|0000|1000 0x01691F508
0x03 0000000|1011010|01000111110000|0000|1010 0x01691F00A
0x04 0000010|0100101|01001111110010|1100|0001 0x04953F2C1
0x05 0000010|0100101|01011001001010|0000|0100 0x049564A04
0x06 0000010|0100101|01011101101100|0010|0001 0x049576C21
0x07 0000011|0001111|01110011100010|0000|0000 0x063DCE200
0x08 0000010|0001111|01100101011000|1010|0001 0x043D958A1
0x09 0000101|1110001|01110101000000|0101|0001 0x0BC5D4051
0x0a 0000100|1110001|01110011100101|0100|1000 0x09C5CE548
0x0b 0000101|1011010|01111000111111|1010|0001 0x0B69E3FA1
0x0c 0000100|1011010|01111011101100|1100|0010 0x0969EECC2
0x0d 0000110|0001111|01010010011010|0110|1001 0x0C3D49A69
0x0e 0000110|0100101|01100000111001|0001|0000 0x0C9583910
0x0f 0000110|0001111|01110011100010|0000|1001 0x0C3DCE209
0x10 001110110101|1101111|01110111110010|001 0x3B5DEEF91
0x11 001110000000|1101111|01001000000101|001 0x380DE9029
0x12 001101011101|1101111|01100000101101|001 0x35DDEC169
0x13 001101000110|1101111|01000011001110|001 0x346DE8671
0x14 010000100111|0010001|01010010010111|010 0x42722A4BA
0x15 010000000101|0010001|01101111111100|101 0x40522DFE5
0x16 001111110111|0010001|01110011111001|010 0x3F722E7CA
0x17 001111011100|0010001|01000010110000|010 0x3DC228582
0x18 010011011000|1011100|01110100111011|001 0x4D8B8E9D9
0x19 010010011001|1011100|01101101000110|000 0x499B8DA30
0x1a 010001111001|1011100|01100001110000|101 0x479B8C385
0x1b 010101010000|0100011|01001010011000|010 0x5504694C2
0x1c 010101010110|0010001|01110010100100|011 0x55622E523
0x1d 010101010000|1011100|01011001010000|001 0x550B8B281
0x1e 011001100101|1101111|01010101111100|011 0x665DEABE3
0x1f 011011010101|1011100|01111011111000|100 0x6D5B8F7C4
0x20 011010011010|1011100|01110010111011|011 0x69AB8E5DB
0x21 011001111001|1011100|01111001011010|000 0x679B8F2D0
0x22 011100110100|0100011|01001110010111|110 0x734469CBE
0x23 011110011111|0010001|01110011110101|101 0x79F22E7AD
0x24 0000100|0100110|01100111001011|1110|0000 0x08999CBE0
0x25 001111001111|0010001|01001001001000|100 0x3CF229244
0x26 001110111011|0010001|01001010101110|100 0x3BB229574
0x27 001101111011|0010001|01001101101100|100 0x37B229B64
0x28 001110110000|0100100|01101001010111|001 0x3B048D2B9
0x29 001101000001|0100100|01001100011000|100 0x3414898C4
0x2a 010000000000|1101111|01000100100111|001 0x400DE8939
0x2b 010001000101|1011101|01000100110101|110 0x445BA89AE
0x2c 010000110011|1011101|01001100000100|000 0x433BA9820
0x2d 010000010011|1011101|01010011000010|101 0x413BAA615
0x2e 010000010001|1011101|01000111011101|101 0x411BA8EED
0x2f 001111111111|1011101|01010011000100|000 0x3FFBAA620
0x30 001111100101|1011101|01011010011110|010 0x3E5BAB4F2
0x31 001111101001|1011101|01000110101100|010 0x3E9BA8D62
0x32 010010100111|0010001|01010111010001|001 0x4A722AE89
0x33 010001100101|0010001|01011011010111|010 0x46522B6BA
0x34 010001011101|0010001|01001111000010|001 0x45D229E11
0x35 010110001010|1101111|01101011011110|010 0x58ADED6F2
0x36 010110000101|1101111|01101011001001|110 0x585DED64E
0x37 010101010110|1101111|01011011110011|110 0x556DEB79E
0x38 010011111101|1101111|01101011011000|100 0x4FDDED6C4
0x39 010110001001|1011101|01110000000000|100 0x589BAE004
0x3a 010100000100|1011101|01101011000011|110 0x504BAD61E
0x3b 010101110101|0010001|01001111000011|100 0x575229E1C
0x3c 010101010111|0010001|01011101101100|010 0x55722BB62
0x3d 010110010111|0100100|01111010110100|100 0x59748F5A4
0x3e 011010000101|1101111|01111110011101|010 0x685DEFCEA
0x3f 011001101100|0010001|01111101111111|001 0x66C22FBF9
0x40 011110011101|1011101|01000101111010|010 0x79DBA8BD2
0x41 011101001111|1101111|01100110000101|111 0x74FDECC2F
0x42 011100111110|1101111|01101110100001|100 0x73EDEDD0C
0x43 011101001011|1011101|01111100010100|011 0x74BBAF8A3
0x44 011101100100|0010001|01000010001110|011 0x764228473
0x45 011110010101|0100100|01011000010111|001 0x79548B0B9
BX = 001 Event : 2
0x00 0000001|1110001|01101001011101|0001|1000 0x03C5A5D18
0x01 0000001|1011010|01110110100101|1001|0011 0x0369DA593
0x02 0000010|0001111|01000100001110|0011|0001 0x043D10E31
0x03 0000010|0001111|01000100001011|0011|1000 0x043D10B38
