BX = 000 Event : 1
0x00 0000001|1011011|01111000111111|1011|1000 0x036DE3FB8
0x01 0000011|0100110|01001000110111|0011|0011 0x069923733
0x02 0000011|0100110|01001000111010|0011|0001 0x069923A31
0x03 0000010|0001111|01101011100101|0110|0010 0x043DAE562
0x04 0000010|0100110|01101100000110|1001|0011 0x0499B0693
0x05 0000010|0100110|01101111110001|1011|1000 0x0499BF1B8
0x06 0000101|1011011|01001101010001|1101|0001 0x0B6D351D1
0x07 0000101|1011011|01001100100100|1101|1000 0x0B6D324D8
0x08 0000100|1011011|01011110001010|0110|1000 0x096D78A68
0x09 0000111|0100110|01001001100100|1110|0100 0x0E99264E4
0x0a 0001000|1110001|01001000100011|0010|1010 0x11C52232A
0x0b 010100000001|0010001|01111000001010|100 0x50122F054
0x0c 010010000111|0010001|01111100100111|100 0x48722F93C
0x0d 010001111101|0010001|01110000010101|100 0x47D22E0AC
0x0e 010100100001|1101111|01100101010101|110 0x521DECAAE
0x0f 010011111000|1101111|01100100110001|101 0x4F8DEC98D
0x10 010100110111|1011101|01111110010011|001 0x537BAFC99
0x11 010011110011|1011101|01110101010111|100 0x4F3BAEABC
0x12 010111010111|0010001|01011011111100|000 0x5D722B7E0
0x13 010110111000|0010001|01000100010000|000 0x5B8228880
0x14 010110101001|0010001|01000100010110|010 0x5A92288B2
0x15 010110100011|0010001|01100010000010|001 0x5A322C411
0x16 010110011100|0010001|01011110011011|101 0x59C22BCDD
0x17 010111001100|0100100|01100010111111|110 0x5CC48C5FE
0x18 010110100010|0100100|01011110000011|110 0x5A248BC1E
0x19 011010110000|0100100|01010001001011|110 0x6B048A25E
0x1a 011011000111|0010001|01110111010101|101 0x6C722EEAD
0x1b 011100101010|1101111|01110000010111|011 0x72ADEE0BB
0x1c 011110010111|1011101|01111000011101|001 0x797BAF0E9
0x1d 011101100011|1011101|01110001111011|010 0x763BAE3DA
0x1e 011101000110|1011101|01111011000010|110 0x746BAF616
0x1f 011100011110|1011101|01101111111101|011 0x71EBADFEB
0x20 0000000|0001111|01001010001001|0001|1000 0x003D28918
0x21 0000000|0001111|01000010011101|1110|0100 0x003D09DE4
0x22 0000010|1110001|01001110111011|0110|1010 0x05C53BB6A
0x23 0000011|1011010|01011100110011|1111|0010 0x0769733F2
0x24 0000010|1011010|01010110101010|1100|1000 0x05695AAC8
0x25 0000011|1110001|01110001111010|1011|0001 0x07C5C7AB1
0x26 0000111|1110001|01010100000100|0100|0010 0x0FC550442
0x27 0000111|1011010|01011100110110|1011|1010 0x0F69736BA
0x28 0001001|0100101|01001010111000|0100|1011 0x12952B84B
0x29 010101101010|0100011|01101010101110|010 0x56A46D572
0x2a 010100011111|0100011|01000000110110|000 0x51F4681B0
0x2b 010011100101|0100011|01010000110000|101 0x4E546A185
0x2c 010101011010|0010001|01111100001000|100 0x55A22F844
0x2d 010100011111|0010001|01111011011000|011 0x51F22F6C3
0x2e 010111110101|1011100|01001010000010|001 0x5F5B89411
0x2f 011010010111|0010001|01010001101001|000 0x69722A348
0x30 011000110111|0010001|01011100001110|010 0x63722B872
0x31 011001110001|0100011|01100111010100|010 0x67146CEA2
0x32 011000010101|0100011|01100000000100|010 0x61546C022
0x33 011100001001|1011100|01011010111100|110 0x709B8B5E6
0x34 011101010001|0100011|01010001100101|011 0x75146A32B
0x35 011100111101|0100011|01101100111010|101 0x73D46D9D5
0x36 011100100011|0010001|01111011011100|001 0x72322F6E1
0x37 100000111101|1011100|01011101111100|110 0x83DB8BBE6
0x38 100000111101|1011100|01011101110101|100 0x83DB8BBAC
0x39 011111011101|1011100|01101000000000|010 0x7DDB8D002
0x3a 100001000010|1101111|01110011000110|101 0x842DEE635
0x3b 011111001110|1101111|01100111110100|001 0x7CEDECFA1
BX = 001 Event : 2
0x00 0000001|1110001|01100010011011|1111|1001 0x03C589BF9
0x01 0000001|1110001|01101010000001|0001|0010 0x03C5A8112
0x02 0000001|1110001|01110010100110|0101|0011 0x03C5CA653
0x03 0000001|1110001|01110010101111|0101|1000 0x03C5CAF58
0x04 0000010|0100110|01001001111010|0011|0000 0x049927A30
0x05 0000011|0001111|01011111010110|0000|1010 0x063D7D60A
0x06 0000010|0001111|01101010000101|0101|0011 0x043DA8553
0x07 0000010|0001111|01011110111101|0000|0011 0x043D7BD03
0x08 0000010|0001111|01010000011101|1001|1001 0x043D41D99
0x09 0000011|0100110|01111001001101|1111|1001 0x0699E4DF9
0x0a 0000011|0100110|01111001111101|0000|0001 0x0699E7D01
0x0b 0000100|1011011|01011111100011|0111|0010 0x096D7E372
0x0c 0000100|1110001|01100000011001|1010|0010 0x09C5819A2
0x0d 0000100|1011011|01111000101100|1010|1001 0x096DE2CA9
0x0e 0000100|1011011|01111000010010|1010|1000 0x096DE12A8
0x0f 0000111|0001111|01011101011111|1100|0010 0x0E3D75FC2
0x10 0000110|0001111|01101010010010|0011|0001 0x0C3DA9231
0x11 0000110|0001111|01011001111110|1010|1010 0x0C3D67EAA
0x12 010001111110|0100100|01000001010110|100 0x47E4882B4
0x13 010101100000|1101111|01011110001100|000 0x560DEBC60
0x14 010101011011|1101111|01011110001011|001 0x55BDEBC59
0x15 010101010001|1101111|01011110100001|110 0x551DEBD0E
0x16 010011100111|1101111|01011011100100|010 0x4E7DEB722
0x17 010111010010|0010001|01011011000100|100 0x5D222B624
0x18 010111000011|0010001|01001001000100|110 0x5C3229226
0x19 010111111111|0100100|01110101110001|100 0x5FF48EB8C
0x1a 010110010100|0100100|01011100101100|110 0x59448B966
0x1b 010110001001|0100100|01101000111010|001 0x58948D1D1
0x1c 011000100000|1011101|01010110000000|001 0x620BAAC01
0x1d 011010010110|1101111|01111101110000|110 0x696DEFB86
0x1e 011001101001|1101111|01111111101000|000 0x669DEFF40
0x1f 011011001011|0100100|01001010001101|110 0x6CB48946E
0x20 011010110010|0100100|01001010010101|101 0x6B24894AD
0x21 0000001|0001111|01011000011011|0111|0011 0x023D61B73
0x22 0000001|0001111|01010101101011|0110|1010 0x023D56B6A
0x23 0000001|0100101|01010111111011|1010|0010 0x02955FBA2
0x24 0000000|0100101|01010111111011|1010|1000 0x00955FBA8
0x25 0000101|0100101|01101110110100|0010|1011 0x0A95BB42B
0x26 0000100|0100101|01101100101111|0000|0000 0x0895B2F00
0x27 0000100|0100101|01110110101000|0110|0000 0x0895DA860
0x28 0000111|1110001|01000110000111|1100|1011 0x0FC5187CB
0x29 0000111|1110001|01001110010000|0000|1001 0x0FC539009
0x2a 0000111|1110001|01001110010100|0000|0001 0x0FC539401
0x2b 0000111|1011010|01011110001001|1100|0011 0x0F69789C3
0x2c 0000110|1011010|01011010101011|1010|1010 0x0D696ABAA
0x2d 0001001|0100101|01000010100110|1111|1011 0x12950A6FB
0x2e 0001000|0001111|01011100111100|0010|0010 0x103D73C22
0x2f 010011010110|1101111|01001010110100|100 0x4D6DE95A4
0x30 010101011110|0100011|01100111101110|100 0x55E46CF74
0x31 011010001001|0010001|01011101100011|001 0x68922BB19
0x32 011000110010|0100011|01101101111010|110 0x63246DBD6
0x33 011100010101|1101111|01000100001101|100 0x715DE886C
0x34 011100100100|1011100|01100111000010|100 0x724B8CE14
0x35 011100000111|1011100|01110100110101|010 0x707B8E9AA
0x36 011011001010|1011100|01100101101111|011 0x6CAB8CB7B
0x37 011010100011|1011100|01011101110001|000 0x6A3B8BB88
0x38 011100111000|0010001|01000101001000|101 0x738228A45
0x39 011110011111|0100011|01001011011101|111 0x79F4696EF
0x3a 011101110101|0100011|01001110010011|001 0x775469C99
0x3b 011111011000|1101111|01111000010000|000 0x7D8DEF080
BX = 010 Event : 3
0x00 0000001|1011011|01001110010110|0011|1011 0x036D3963B
0x01 0000000|1011011|01010111110010|0111|0010 0x016D5F272
0x02 0000000|1110001|01011000010010|1010|0001 0x01C5612A1
0x03 0000001|1011011|01110101111000|1001|0011 0x036DD7893
0x04 0000001|1011011|01110101110001|1001|0000 0x036DD7190
0x05 0000010|0001111|01011110110111|0000|0010 0x043D7B702
0x06 0000100|1011011|01011010100001|0100|1011 0x096D6A14B
0x07 0000101|1110001|01110000011101|0011|0011 0x0BC5C1D33
0x08 0000100|1110001|01100101111100|1101|0011 0x09C597CD3
0x09 0001001|1011011|01011100010001|0001|0100 0x136D71114
0x0a 0001001|1110001|01110111001001|0110|1001 0x13C5DC969
0x0b 010010101010|0100100|01011010011000|001 0x4AA48B4C1
0x0c 010100000110|1101111|01101100000111|110 0x506DED83E
0x0d 010101110110|1011101|01110101101100|010 0x576BAEB62
0x0e 010111000111|0010001|01000101110010|010 0x5C7228B92
0x0f 010111000100|0100100|01101101000101|100 0x5C448DA2C
0x10 010110111010|0100100|01101011001111|010 0x5BA48D67A
0x11 011000001011|1011101|01011101100100|101 0x60BBABB25
0x12 011000100110|1101111|01011101100011|000 0x626DEBB18
0x13 011100010101|0100100|01000010011100|000 0x7154884E0
0x14 011011010100|0100100|01000101011111|011 0x6D4488AFB
0x15 011100010110|0010001|01110101100000|110 0x71622EB06
0x16 011011111111|0010001|01011001110000|111 0x6FF22B387
0x17 011011100100|0010001|01010100100010|010 0x6E422A912
0x18 011101011000|1101111|01100011001001|000 0x758DEC648
0x19 011100101001|1101111|01101110011111|011 0x729DEDCFB
0x1a 0000000|0001111|01010001011010|0100|1000 0x003D45A48
0x1b 0000001|0100101|01100110011010|0000|1010 0x029599A0A
0x1c 0000001|0100101|01100111001111|0000|0010 0x02959CF02
0x1d 0000000|0100101|01011110001101|1101|0011 0x009578DD3
0x1e 0000011|1011010|01101101010011|0111|1000 0x0769B5378
0x1f 0000011|1011010|01100011000010|0010|1010 0x07698C22A
0x20 0000011|1011010|01011111010001|0000|0011 0x07697D103
0x21 0000010|1011010|01100111110110|0100|0001 0x05699F641
0x22 0000011|1110001|01101101101000|1001|0000 0x07C5B6890
0x23 0000010|1110001|01110111001110|1110|1010 0x05C5DCEEA
0x24 0000010|1110001|01111010110101|0000|1010 0x05C5EB50A
0x25 0000101|0001111|01010011011101|0000|0000 0x0A3D4DD00
0x26 0000100|0001111|01011101101010|0110|1001 0x083D76A69
0x27 010010110101|1101111|01000011010101|001 0x4B5DE86A9
0x28 010010100101|1101111|01011001111010|100 0x4A5DEB3D4
0x29 010010010000|1101111|01010111001100|000 0x490DEAE60
0x2a 010001110011|1101111|01000110111110|001 0x473DE8DF1
0x2b 010001101101|1101111|01010111100111|001 0x46DDEAF39
0x2c 010001101111|1011100|01111001011100|000 0x46FB8F2E0
0x2d 010101010000|0100011|01011101110101|101 0x55046BBAD
0x2e 010011110000|0100011|01001010010000|001 0x4F0469481
0x2f 010101011011|0010001|01111001010001|100 0x55B22F28C
0x30 010100011111|0010001|01111011000011|010 0x51F22F61A
0x31 010011111001|0010001|01101010001011|010 0x4F922D45A
0x32 011000000000|1011100|01001111101001|101 0x600B89F4D
0x33 010110100000|1011100|01011011100110|110 0x5A0B8B736
0x34 010110111110|1101111|01111100001101|010 0x5BEDEF86A
0x35 011001101011|0010001|01011101111011|101 0x66B22BBDD
0x36 011100011010|1011100|01101101011111|110 0x71AB8DAFE
0x37 011101010110|0100011|01101101001111|011 0x75646DA7B
0x38 011111011010|1101111|01000110001001|111 0x7DADE8C4F
0x39 011111101011|1011100|01000110101100|010 0x7EBB88D62
0x3a 011111011100|1011100|01000110000110|010 0x7DCB88C32
BX = 011 Event : 4
0x00 0000001|1110001|01101100111011|0011|0100 0x03C5B3B34
0x01 0000011|0100110|01001011100000|0100|1000 0x06992E048
0x02 0000011|0100110|01001011111101|0101|0001 0x06992FD51
0x03 0000010|0100110|01001111001001|0110|0011 0x04993C963
0x04 0000011|0001111|01101011000110|0110|0011 0x063DAC663
0x05 0000011|0100110|01111011100000|0000|0010 0x0699EE002
0x06 0000010|0100110|01101111010010|1010|1000 0x0499BD2A8
0x07 0000010|0100110|01110110010111|1110|1011 0x0499D97EB
0x08 0000010|0100110|01110110110001|1110|0001 0x0499DB1E1
0x09 0000101|1011011|01001000010110|1010|0010 0x0B6D216A2
0x0a 0000111|0100110|01110101001000|1100|1001 0x0E99D48C9
0x0b 010100001011|0100100|01101011111110|000 0x50B48D7F0
0x0c 010010111010|0010001|01111100001101|001 0x4BA22F869
0x0d 010100111101|1101111|01100000011010|001 0x53DDEC0D1
0x0e 010100110110|1101111|01001010011001|110 0x536DE94CE
0x0f 010100001110|1101111|01001110001101|011 0x50EDE9C6B
0x10 010011101100|1101111|01101001110100|110 0x4ECDED3A6
0x11 010011110101|1011101|01111111111110|000 0x4F5BAFFF0
0x12 010111001010|0010001|01010011010001|011 0x5CA22A68B
0x13 010111001001|0010001|01010010111010|110 0x5C922A5D6
0x14 011000101100|1011101|01001010110101|001 0x62CBA95A9
0x15 011010100110|0010001|01101001000100|110 0x6A622D226
0x16 011110011011|1101111|01101001000110|101 0x79BDED235
0x17 100000000100|0100100|01000000101000|110 0x804488146
0x18 011111010110|0010001|01000111110010|011 0x7D6228F93
0x19 0000000|0001111|01000010001101|1110|1011 0x003D08DEB
0x1a 0000001|0100101|01101100111001|0011|0011 0x0295B3933
0x1b 0000001|0100101|01101101001100|0011|0001 0x0295B4C31
0x1c 0000000|0100101|01101011111001|0010|1000 0x0095AF928
0x1d 0000011|1011010|01010110000010|1100|0011 0x0769582C3
0x1e 0000010|1110001|01111110110001|0001|0001 0x05C5FB111
0x1f 0000100|0001111|01011100011000|0101|1000 0x083D71858
0x20 0000111|1110001|01010111111001|0111|0011 0x0FC55F973
0x21 010110101000|1011100|01010110101100|010 0x5A8B8AD62
0x22 011000100111|0100011|01111001111000|100 0x62746F3C4
0x23 011011001110|1101111|01000001011111|110 0x6CEDE82FE
0x24 011010110000|1101111|01000001110010|001 0x6B0DE8391
0x25 011110100000|0010001|01000000011101|001 0x7A02280E9
0x26 011110000000|0100011|01011101011000|011 0x78046BAC3
0x27 011101000001|0100011|01101011011111|111 0x74146D6FF
BX = 100 Event : 5
0x00 0000000|1110001|01101100000010|0010|1000 0x01C5B0228
0x01 0000011|0100110|01000001010111|0000|0010 0x069905702
0x02 0000010|0001111|01101001011001|0101|1010 0x043DA595A
0x03 010100001101|0010001|01110100001010|100 0x50D22E854
0x04 010011101111|0010001|01110010001110|100 0x4EF22E474
0x05 010101111100|1101111|01010000000111|001 0x57CDEA039
0x06 010101001010|1101111|01010011100011|001 0x54ADEA719
0x07 010100010100|1101111|01000011111010|100 0x514DE87D4
0x08 010100000101|1101111|01011110110101|010 0x505DEBDAA
0x09 010011110101|1101111|01011000110110|001 0x4F5DEB1B1
0x0a 010011110100|1011101|01110100001001|100 0x4F4BAE84C
0x0b 011000001011|0100100|01101000111011|000 0x60B48D1D8
0x0c 011100101001|0010001|01100110101010|010 0x72922CD52
0x0d 011011111100|0010001|01101110100001|110 0x6FC22DD0E
0x0e 011011111100|0010001|01100110011100|100 0x6FC22CCE4
0x0f 011011011001|0010001|01111110100011|101 0x6D922FD1D
0x10 011011000110|0010001|01011110000111|011 0x6C622BC3B
0x11 011101011001|1101111|01110010011000|100 0x759DEE4C4
0x12 011101110001|1011101|01110100001001|011 0x771BAE84B
0x13 011101000110|1011101|01111001101000|011 0x746BAF343
