BX = 000 Event : 1
0x00 0011000|00010011|11010000100001110|1100 0x3027A10EC
0x01 0011001|00010011|11000110100000110|0010 0x32278D062
0x02 0011001|00100011|11001011110111010|1101 0x324797BAD
0x03 0011001|00101000|11011000000010111|1101 0x3251B017D
0x04 0011001|01010010|11010101100010111|0101 0x32A5AB175
0x05 0011010|01100001|11011100000001101|1000 0x34C3B80D8
0x06 1101001|00011000|11011110000001000|0000 0xD231BC080
0x07 1101001|00011110|11011101100010000|0001 0xD23DBB101
0x08 1100010|00100011|11101001100101010|1100 0xC447D32AC
0x09 1100011|00100011|11100111110001010|0100 0xC647CF8A4
0x0a 1100011|00101000|11101111011010001|1010 0xC651DED1A
0x0b 1100011|00111101|11100110100001110|0101 0xC67BCD0E5
0x0c 1101000|01000010|11110010110011001|0010 0xD085E5992
0x0d 1100011|01001100|11100101010010001|0100 0xC699CA914
0x0e 1100011|01010010|11110000000010110|1100 0xC6A5E016C
0x0f 1100011|01100001|11110000001100010|1101 0xC6C3E062D
0x10 1100011|01110101|11110001100100100|1101 0xC6EBE324D
0x11 0011001|01100110|11111100010101110|1001 0x32CDF8AE9
0x12 0011111|10011111|11000011101110011|0001 0x3F3F87731
0x13 0011001|10100101|11001001100010111|1100 0x334B9317C
0x14 0011101|11110011|11001100000001001|0011 0x3BE798093
0x15 0011101|11110011|11001100010001110|1010 0x3BE7988EA
0x16 0011101|11110011|11001101110011111|0010 0x3BE79B9F2
0x17 0011101|11110011|11001101111111100|1100 0x3BE79BFCC
0x18 0011000|11111110|11001100101000100|0101 0x31FD99445
0x19 0011001|11111110|11001100100001110|0001 0x33FD990E1
0x1a 1101001|11011110|11000000010111111|0000 0xD3BD80BF0
0x1b 1100100|10010000|11110110010001001|1101 0xC921EC89D
0x1c 1100100|10100101|11110101101011001|1010 0xC94BEB59A
0x1d 1100111|10101110|11101001011100110|0101 0xCF5DD2E65
0x1e 1100111|10110100|11100101011011110|0101 0xCF69CADE5
0x1f 1101001|11000011|11110101100100100|1010 0xD387EB24A
0x20 1101001|11000011|11110101110000100|0000 0xD387EB840
0x21 1101001|11000011|11110101110110100|1010 0xD387EBB4A
0x22 1101001|11011110|11110101101110110|0100 0xD3BDEB764
0x23 1100011|11100011|11101011111100101|0010 0xC7C7D7E52
0x24 1100100|11101000|11110101100001101|1101 0xC9D1EB0DD
BX = 001 Event : 2
0x00 0011101|00000011|11001111100001101|1011 0x3A079F0DB
0x01 0011110|00001000|11000110000001010|1001 0x3C118C0A9
0x02 0011001|00001101|11001011100000110|0010 0x321B97062
0x03 0011001|00001101|11001010011100011|0010 0x321B94E32
0x04 0011001|00001101|11000111111000001|0010 0x321B8FC12
0x05 0011001|00001101|11000110101111110|1000 0x321B8D7E8
0x06 0011001|00010011|11001100100011100|0011 0x3227991C3
0x07 0011001|00010011|11001100011000101|1011 0x322798C5B
0x08 0011001|00010011|11001010001010000|0001 0x322794501
0x09 0011101|00011000|11001100111101000|1001 0x3A3199E89
0x0a 0011101|00011000|11001111001000101|1001 0x3A319E459
0x0b 0011101|00011110|11001110001110100|1000 0x3A3D9C748
0x0c 0011101|00011110|11001111101011101|0000 0x3A3D9F5D0
0x0d 0011101|00011110|11010000100011010|0001 0x3A3DA11A1
0x0e 0011111|00011110|11011011110101001|0011 0x3E3DB7A93
0x0f 0011111|00011110|11011100001010110|0001 0x3E3DB8561
0x10 0011001|00100011|11010111010111100|0100 0x3247AEBC4
0x11 0011001|00100011|11010111001010001|1011 0x3247AE51B
0x12 0011001|00100011|11010110010110100|0100 0x3247ACB44
0x13 0011001|00100011|11010011011001010|1011 0x3247A6CAB
0x14 0011000|00100011|11010001001010101|1001 0x3047A2559
0x15 0011000|00100011|11001101110000001|0011 0x30479B813
0x16 0011000|00101000|11001101101011001|0011 0x30519B593
0x17 0011101|00101101|11001100111001101|1001 0x3A5B99CD9
0x18 0011101|00101101|11010100100100001|1000 0x3A5BA9218
0x19 0011101|00110011|11001100010100010|1000 0x3A6798A28
0x1a 0011101|00110011|11001100101001000|1000 0x3A6799488
0x1b 0011001|00111000|11010101001010101|1010 0x3271AA55A
0x1c 0011101|01000010|11010101010110111|1001 0x3A85AAB79
0x1d 0011101|01001000|11010101100001101|1001 0x3A91AB0D9
0x1e 0011001|01001100|11010101101001100|1011 0x3299AB4CB
0x1f 1101001|00011110|11011101000110100|0010 0xD23DBA342
0x20 1100100|00111101|11110110010000010|1010 0xC87BEC82A
0x21 1100011|00111101|11100001111010111|0011 0xC67BC3D73
0x22 0011110|00011000|11111011111010011|0101 0x3C31F7D35
0x23 0011101|01001000|11111111111000101|0010 0x3A91FFC52
0x24 0011010|10010000|11011011101010010|0001 0x3521B7521
0x25 0011010|10010110|11011100100001010|1010 0x352DB90AA
0x26 0011110|10011010|11011001111000110|0010 0x3D35B3C62
0x27 0011110|10011010|11011010000001000|1010 0x3D35B408A
0x28 0011110|10011111|11011001010011011|0001 0x3D3FB29B1
0x29 0011010|10100101|11011001100011100|1011 0x354BB31CB
0x2a 0011010|10101010|11011001011001100|1001 0x3555B2CC9
0x2b 0011110|10101110|11011000011011110|0001 0x3D5DB0DE1
0x2c 0011110|10101110|11011000100100000|1011 0x3D5DB120B
0x2d 0011110|10101110|11011001100101101|0011 0x3D5DB32D3
0x2e 0011110|10110100|11010110100000110|0101 0x3D69AD065
0x2f 0011001|10111001|11010110011001111|0010 0x3373ACCF2
0x30 0011001|10111111|11010110101111100|0010 0x337FAD7C2
0x31 0011101|11001001|11010101101111000|0011 0x3B93AB783
0x32 0011001|11010011|11010100101100101|1010 0x33A7A965A
0x33 0011101|11011000|11010101001100000|1001 0x3BB1AA609
0x34 0011111|11101110|11000010111010001|0010 0x3FDD85D12
0x35 0011101|11101110|11010010001011010|0101 0x3BDDA45A5
0x36 0011000|11111000|11010001100111111|0000 0x31F1A33F0
0x37 0011000|11111000|11010001011010100|1000 0x31F1A2D48
0x38 0011000|11111000|11010001001100011|0000 0x31F1A2630
0x39 0011000|11111000|11010000111001001|1000 0x31F1A1C98
0x3a 0011000|11111000|11010000110010100|1100 0x31F1A194C
0x3b 0011000|11111000|11010000010010110|0001 0x31F1A0961
0x3c 0011000|11111000|11001101001100010|0101 0x31F19A625
0x3d 0011000|11111000|11001101000100000|0000 0x31F19A200
0x3e 0011000|11111000|11001100111101010|0001 0x31F199EA1
0x3f 0011000|11111000|11001100110111100|1010 0x31F199BCA
0x40 0011000|11111000|11001100100110000|1001 0x31F199309
0x41 0011001|11111000|11001100010100100|0010 0x33F198A42
0x42 0011001|11111000|11001100001100001|1010 0x33F19861A
0x43 0011001|11111000|11001100000111001|0001 0x33F198391
0x44 0011001|11111000|11001100000011110|1000 0x33F1981E8
0x45 0011000|11111110|11010000010010000|0101 0x31FDA0905
0x46 0011000|11111110|11010000000100101|1010 0x31FDA025A
0x47 0011000|11111110|11001100110111100|0000 0x31FD99BC0
0x48 0011001|11111110|11001100011011001|0000 0x33FD98D90
0x49 0011001|11111110|11001011101110001|0010 0x33FD97712
0x4a 1100100|10100101|11110100011000010|1011 0xC94BE8C2B
0x4b 1100100|10111111|11110110110001111|1100 0xC97FED8FC
0x4c 1101001|11011000|11011100101101101|0100 0xD3B1B96D4
0x4d 1100011|11100011|11100110010101101|1010 0xC7C7CCADA
0x4e 1100010|11101000|11101010100001000|0101 0xC5D1D5085
0x4f 1100111|11110011|11100110000000000|0000 0xCFE7CC000
0x50 1100111|11110011|11100110101000100|0011 0xCFE7CD443
0x51 1101000|11110011|11110100010111111|1010 0xD1E7E8BFA
0x52 1100100|11111110|11011111001100010|1001 0xC9FDBE629
