BX = 000 Event : 1
0x11 0001000|1110000|11100101010010|1100|1001 0x11C3952C9
0x12 010110111011|0010001|11000010100010|101 0x5BB238515
0x13 010110111101|0100011|11101110100011|100 0x5BD47DD1C
0x14 010110110000|0100011|11000010100101|001 0x5B0478529
0x15 010110101101|0100011|11101011110000|110 0x5AD47D786
0x16 010110011111|0100011|11011001001001|100 0x59F47B24C
0x17 010111111100|0010001|11111101010001|000 0x5FC23FA88
0x18 011010000101|1101110|11101101000000|010 0x685DDDA02
0x19 011001010001|1101110|11100110000101|101 0x651DDCC2D
0x1a 011001101001|1011100|11110111101101|001 0x669B9EF69
0x1b 011100011011|0100011|11110111101000|000 0x71B47EF40
0x1c 011010110101|0100011|11101011010110|011 0x6B547D6B3
0x1d 011110101111|1011100|11101010110010|010 0x7AFB9D592
0x1e 011101100111|1011100|11011000000100|010 0x767B9B022
0x1f 011101010111|1011100|11000110110010|001 0x757B98D91
0x20 011101010010|1011100|11000110101111|001 0x752B98D79
0x21 011100101100|1011100|11001111100111|110 0x72CB99F3E
0x22 011110000010|1101110|11110100010011|010 0x782DDE89A
0x23 011100111011|1101110|11110111011100|001 0x73BDDEEE1
0x24 011111000101|0010001|11101011100001|010 0x7C523D70A
0x25 0000000|0010000|11010001101001|0110|1000 0x004346968
0x26 0000001|0100110|11011000101110|1101|1010 0x029B62EDA
0x27 0000000|0100110|11010010100010|1010|1001 0x009B4A2A9
0x28 0000000|0010000|11111111010111|0000|0010 0x0043FD702
0x29 0000000|0010000|11101110110111|1001|1000 0x0043BB798
0x2a 0000101|0100110|11001111111010|0000|1010 0x0A9B3FA0A
0x2b 0000100|0100110|11011001111001|0110|1000 0x089B67968
0x2c 0000101|0010000|11110010100000|0110|0010 0x0A43CA062
0x2d 0000100|0010000|11101111001000|0100|0010 0x0843BC842
0x2e 0000100|0010000|11101110111101|0100|1000 0x0843BBD48
0x2f 0000110|1011011|11110001011111|0000|0010 0x0D6FC5F02
0x30 0001000|0100110|11101111101010|0010|0000 0x109BBEA20
0x31 0001001|0010000|11111001001110|1011|1001 0x1243E4EB9
0x32 0001000|0010000|11111011011100|1101|0001 0x1043EDCD1
0x33 010101000100|0100100|11010110010010|000 0x54449AC90
0x34 011001000011|0010010|11000010111100|101 0x6432585E5
0x35 011001111100|0100100|11001000100101|010 0x67C49912A
0x36 011001100011|0100100|11001000001101|001 0x663499069
0x37 011001001100|0100100|11000100100001|000 0x64C498908
0x38 011000111101|0100100|11000011000100|100 0x63D498624
0x39 011000001111|0100100|11100101011101|100 0x60F49CAEC
0x3a 011000001111|0100100|11100101100110|010 0x60F49CB32
0x3b 011100110010|1101111|11011101011110|100 0x732DFBAF4
0x3c 011101101101|0010010|11101010111100|001 0x76D25D5E1
0x3d 011100111111|0010010|11010101110101|100 0x73F25ABAC
0x3e 011100100010|0010010|11011101101011|000 0x72225BB58
0x3f 100000010100|1101111|11000000100001|010 0x814DF810A
BX = 100 Event : 5
0x00 0000000|1011010|11001111101000|0101|0011 0x016B3E853
0x01 0000000|1011010|11000001100001|0000|0000 0x016B06100
0x02 0000000|1110000|11010001000000|1001|0001 0x01C344091
0x03 0000000|1011010|11111100111011|1111|0001 0x016BF3BF1
0x04 0000011|0100101|11101100110000|0000|1001 0x0697B3009
0x05 0000011|0100101|11110010101011|0011|0011 0x0697CAB33
0x06 0000100|1011010|11110010010011|0110|0000 0x096BC9360
0x07 0000101|1110000|11111000011000|1100|0001 0x0BC3E18C1
0x08 0000110|0001111|11000010111110|0000|0010 0x0C3F0BE02
0x09 0000111|0001111|11111100110001|0111|1001 0x0E3FF3179
0x0a 0001000|1110000|11000111111011|0011|0011 0x11C31FB33
0x0b 0001000|1011010|11111101100011|1110|1001 0x116BF63E9
0x0c 010110110100|0010001|11000000000110|000 0x5B4238030
0x0d 010110100111|0010001|11000011011110|001 0x5A72386F1
0x0e 010110011101|0010001|11000011110111|000 0x59D2387B8
0x0f 010111011100|0100011|11011010100011|100 0x5DC47B51C
0x10 010111000010|0100011|11000111101001|010 0x5C2478F4A
0x11 010110110001|0100011|11110100011011|100 0x5B147E8DC
0x12 010110101001|0010001|11110111110101|010 0x5A923EFAA
0x13 010110101011|0010001|11110100101100|100 0x5AB23E964
0x14 011001101001|1101110|11010011101001|101 0x669DDA74D
0x15 011001011110|1101110|11000111000100|001 0x65EDD8E21
0x16 011000101101|1101110|11010010111110|101 0x62DDDA5F5
0x17 011100000010|0010001|11010111100101|101 0x70223AF2D
0x18 011011010100|0010001|11000111111101|100 0x6D4238FEC
0x19 011011000001|0010001|11001011111110|000 0x6C12397F0
0x1a 011100110011|0100011|11100110101011|101 0x73347CD5D
0x1b 011010110110|0100011|11100111111110|110 0x6B647CFF6
0x1c 011110001110|1011100|11100110000111|100 0x78EB9CC3C
0x1d 011100011011|1011100|11100111101001|110 0x71BB9CF4E
0x1e 011101110111|1101110|11110100110011|010 0x777DDE99A
0x1f 011101000011|1101110|11101101010010|010 0x743DDDA92
0x20 011100110101|1101110|11111001100101|001 0x735DDF329
0x21 011100011110|1101110|11100111011001|101 0x71EDDCECD
0x22 100001001101|0100011|11001011011000|011 0x84D4796C3
0x23 100000101000|0100011|11000000101111|100 0x82847817C
0x24 0000000|0010000|11010000110101|0110|0010 0x004343562
0x25 0000000|0100110|11010000110111|1001|0001 0x009B43791
0x26 0000000|0100110|11100111110010|0011|1010 0x009B9F23A
0x27 0000011|1011011|11011000101101|0100|1010 0x076F62D4A
0x28 0000011|1110001|11110010101011|0011|0011 0x07C7CAB33
0x29 0000100|0100110|11001010000110|1110|1000 0x089B286E8
0x2a 0000101|0010000|11101010001101|0001|0011 0x0A43A8D13
0x2b 0000100|0010000|11110001111110|0101|0001 0x0843C7E51
0x2c 0000111|1011011|11101001100010|1011|1001 0x0F6FA62B9
0x2d 0001000|0100110|11000100110111|0001|0010 0x109B13712
0x2e 0001000|0100110|11000110100001|0010|1001 0x109B1A129
0x2f 0001000|0100110|11000110101001|0010|1011 0x109B1A92B
0x30 010101001110|0010010|11100101100100|101 0x54E25CB25
0x31 010111110101|1101111|11011000111110|010 0x5F5DFB1F2
0x32 010111101100|1101111|11100100111000|100 0x5ECDFC9C4
0x33 010110011010|1101111|11000111000010|001 0x59ADF8E11
0x34 010110010000|1101111|11011001111000|110 0x590DFB3C6
0x35 010111001010|1011101|11111110000101|101 0x5CABBFC2D
0x36 010110010100|1011101|11110001000001|100 0x594BBE20C
0x37 011010001101|0010010|11000000000000|100 0x68D258004
0x38 011000100010|0100100|11011111100001|001 0x62249BF09
0x39 011100011111|1101111|11110001010110|100 0x71FDFE2B4
0x3a 011100011011|1101111|11111000101011|010 0x71BDFF15A
0x3b 011110001110|0010010|11100110100111|101 0x78E25CD3D
0x3c 011101010101|0100100|11110011101010|110 0x75549E756
0x3d 011101001000|0100100|11101101001100|000 0x74849DA60
0x3e 011111000000|1101111|11001010101110|011 0x7C0DF9573
0x3f 011111000011|1101111|11010010001111|101 0x7C3DFA47D
0x40 011111001010|1011101|11010010100001|001 0x7CABBA509
BX = 101 Event : 6
0x00 0000001|1110000|11011010100101|1101|1011 0x03C36A5DB
0x01 0000000|1110000|11101000011000|0011|0011 0x01C3A1833
0x02 0000000|1110000|11101111110111|0110|0010 0x01C3BF762
0x03 0000000|1011010|11110000100001|1010|0001 0x016BC21A1
0x04 0000011|0001111|11011100011111|0110|0001 0x063F71F61
0x05 0000011|0001111|11010011010000|0001|0010 0x063F4D012
0x06 0000011|0001111|11010011000110|0001|1011 0x063F4C61B
0x07 0000010|0001111|11000011001101|1010|0011 0x043F0CDA3
0x08 0000010|0100101|11101111110011|0001|0011 0x0497BF313
0x09 0000010|0001111|11111110011100|1011|1000 0x043FF9CB8
0x0a 0000101|1110000|11001110100111|0000|1001 0x0BC33A709
0x0b 0000101|1011010|11101101110011|0011|1011 0x0B6BB733B
0x0c 0000101|1011010|11101001110011|0001|1010 0x0B6BA731A
0x0d 0001000|1110000|11101001000011|1110|1001 0x11C3A43E9
0x0e 010101011001|1101110|11000100101110|100 0x559DD8974
0x0f 011000000100|0100011|11011101100010|100 0x60447BB14
0x10 010111111111|0100011|11011101100011|100 0x5FF47BB1C
0x11 010111100111|0100011|11110011010010|101 0x5E747E695
0x12 010111001011|0100011|11001000110100|000 0x5CB4791A0
0x13 010110100110|0100011|11101000101010|110 0x5A647D156
0x14 011000101001|1011100|11000000101011|110 0x629B9815E
0x15 011001101101|1101110|11000111011101|100 0x66DDD8EEC
0x16 011001100100|1101110|11000110010100|100 0x664DD8CA4
0x17 011000111101|1101110|11001110111100|001 0x63DDD9DE1
0x18 011000111000|1101110|11100111100111|101 0x638DDCF3D
0x19 011001010101|1011100|11110111101101|100 0x655B9EF6C
0x1a 011100001101|0010001|11001111000110|101 0x70D239E35
0x1b 011011100111|0010001|11000010011010|010 0x6E72384D2
0x1c 011011100101|0010001|11001111000011|011 0x6E5239E1B
0x1d 011011010000|0010001|11011000010110|000 0x6D023B0B0
0x1e 011011000001|0010001|11011000001100|000 0x6C123B060
0x1f 011011111101|0100011|11100011011111|000 0x6FD47C6F8
0x20 011011010100|0100011|11011001011011|100 0x6D447B2DC
0x21 011011000110|0100011|11100100000010|010 0x6C647C812
0x22 011110000001|1101110|11000010000110|110 0x781DD8436
0x23 011110010101|1011100|11101001000110|110 0x795B9D236
0x24 011101111100|1011100|11000010011110|110 0x77CB984F6
0x25 100001010111|0010001|11110000101101|010 0x85723E16A
0x26 011111101000|0010001|11101101110100|110 0x7E823DBA6
0x27 0000000|0010000|11001111000011|0101|0010 0x00433C352
0x28 0000001|0100110|11100000101011|0000|0011 0x029B82B03
0x29 0000001|0100110|11110000110101|0111|0001 0x029BC3571
0x2a 0000000|0010000|11111010110000|1110|0000 0x0043EB0E0
0x2b 0000010|1110001|11101011001111|0000|0010 0x05C7ACF02
0x2c 0000010|1110001|11110111101100|0101|0010 0x05C7DEC52
0x2d 0000010|1011011|11111100011001|1010|1010 0x056FF19AA
0x2e 0000100|0010000|11000001000100|0110|1001 0x084304469
0x2f 0000100|0100110|11011011100110|0111|1001 0x089B6E679
0x30 0000100|0010000|11011011000010|1001|1001 0x08436C299
0x31 0000100|0010000|11011010111110|1001|0000 0x08436BE90
0x32 0000111|1110001|11011000001011|1111|1000 0x0FC760BF8
0x33 0000110|1110001|11011001110001|0000|1001 0x0DC767109
0x34 0000110|1110001|11100010001000|0101|1011 0x0DC78885B
0x35 0000111|1011011|11111010100101|0110|0010 0x0F6FEA562
0x36 0000110|1011011|11110110010110|0011|1011 0x0D6FD963B
0x37 0000110|1011011|11101001110000|1100|1011 0x0D6FA70CB
0x38 0001000|0100110|11110111000011|0111|0011 0x109BDC373
0x39 0001000|0010000|11110111010100|1010|0010 0x1043DD4A2
0x3a 010101110010|0010010|11111000110110|100 0x57225F1B4
0x3b 010110100111|1011101|11000011101100|100 0x5A7BB8764
0x3c 010111110110|1101111|11100101101110|101 0x5F6DFCB75
0x3d 010111101011|1101111|11000101000001|001 0x5EBDF8A09
0x3e 010111011110|1101111|11001100100100|011 0x5DEDF9923
0x3f 010111001110|1101111|11100101101101|101 0x5CEDFCB6D
0x40 010110111100|1101111|11110110100011|110 0x5BCDFED1E
0x41 010110011000|1101111|11101011000111|110 0x598DFD63E
0x42 010110001101|1101111|11000010111100|001 0x58DDF85E1
0x43 010111001111|1011101|11111101010100|001 0x5CFBBFAA1
0x44 010111000011|1011101|11110110000010|110 0x5C3BBEC16
0x45 010110110001|1011101|11111101100110|100 0x5B1BBFB34
0x46 010110001110|1011101|11110011001101|001 0x58EBBE669
0x47 011001000010|0100100|11001101101111|010 0x642499B7A
0x48 011001010010|0010010|11111110111001|010 0x65225FDCA
0x49 011100000000|1011101|11000001010011|000 0x700BB8298
0x4a 011011111110|1011101|11001111110101|001 0x6FEBB9FA9
0x4b 011011100011|1011101|11010110001111|110 0x6E3BBAC7E
0x4c 011011011101|1011101|11010101010001|101 0x6DDBBAA8D
0x4d 011011010011|1101111|11011100100010|001 0x6D3DFB911
0x4e 011011000101|1101111|11110101111001|011 0x6C5DFEBCB
0x4f 011100010010|0100100|11000001001010|000 0x712498250
0x50 011101010100|0010010|11011101000100|001 0x75425BA21
0x51 100000111101|1101111|11000111001110|011 0x83DDF8E73
0x52 100000100100|1101111|11000111001010|000 0x824DF8E50
0x53 100000100111|1011101|11010111010010|101 0x827BBAE95
0x54 100001010101|1101111|11111010101100|000 0x855DFF560
0x55 100000010100|1101111|11111010000111|101 0x814DFF43D
BX = 110 Event : 7
0x00 0000000|1011010|11010011110110|0111|1010 0x016B4F67A
0x01 0000000|1011010|11000101011110|0001|0000 0x016B15E10
