BX = 000 Event : 1
0x00 0000001|1011010|11111010001011|1110|1000 0x036BE8BE8
0x01 0000011|0100101|11001000011010|0011|1011 0x069721A3B
0x02 0000011|0001111|11100111001110|0101|0010 0x063F9CE52
0x03 0000010|0100101|11111001011010|0001|1000 0x0497E5A18
0x04 0001001|1110001|11100110110010|1101|1011 0x13C79B2DB
0x05 001101110011|1011100|11100111110101|100 0x373B9CFAC
0x06 001101011100|1011100|11101011100110|100 0x35CB9D734
0x07 001101001011|1011100|11100111011110|001 0x34BB9CEF1
0x08 001101000001|1011100|11101000010101|100 0x341B9D0AC
0x09 001100101110|1011100|11000011100111|000 0x32EB98738
0x0a 001100101111|1011100|11100001000111|001 0x32FB9C239
0x0b 001101110111|1101111|11111100011100|100 0x377DFF8E4
0x0c 010000000111|0010001|11111010001110|110 0x40723F476
0x0d 001111111001|0010001|11111100101011|001 0x3F923F959
0x0e 001111110111|0010001|11001111001100|000 0x3F7239E60
0x0f 001111111000|0010001|11000000100001|010 0x3F823810A
0x10 001111011100|0010001|11110010111101|110 0x3DC23E5EE
0x11 010101100011|0100011|11011110110101|011 0x56347BDAB
0x12 010101110111|0010001|11100111001111|100 0x57723CE7C
0x13 010101110010|0010001|11100111001011|100 0x57223CE5C
0x14 010101011001|0010001|11011110010111|011 0x55923BCBB
0x15 010101001011|0010001|11111010000000|010 0x54B23F402
0x16 010100000011|0010001|11101010110111|110 0x50323D5BE
0x17 010110111000|1101111|11101011000100|010 0x5B8DFD622
0x18 010110001010|1101111|11100110011011|010 0x58ADFCCDA
0x19 010101100101|1101111|11011111010000|001 0x565DFBE81
0x1a 010101010011|1101111|11100111000111|000 0x553DFCE38
0x1b 010110011011|1011100|11110000101100|000 0x59BB9E160
0x1c 011000110111|0100011|11101001100001|110 0x63747D30E
0x1d 011011010011|1101111|11111100110001|100 0x6D3DFF98C
0x1e 011110010100|0010001|11000100010101|000 0x7942388A8
0x1f 0000001|0001111|11010001100110|0111|0010 0x023F46672
0x20 0000001|0001111|11001010000101|0011|0000 0x023F28530
0x21 0000001|0100110|11010001110001|1001|0001 0x029B47191
0x22 0000001|0100110|11010101011111|1011|1000 0x029B55FB8
0x23 0000101|0100110|11001000000101|1100|1010 0x0A9B205CA
0x24 0000110|1011011|11110101011111|1110|1100 0x0D6FD5FEC
0x25 001110010110|0010001|11100101011110|100 0x39623CAF4
0x26 001101011011|0010001|11001001011111|000 0x35B2392F8
0x27 001101001100|0010001|11001000011000|001 0x34C2390C1
0x28 001100110111|0100100|11100001101010|001 0x33749C351
0x29 010000110100|1101111|11000010101011|001 0x434DF8559
0x2a 010001011000|1011101|11011100110011|101 0x458BBB99D
0x2b 010001011000|1011101|11011100010010|001 0x458BBB891
0x2c 010001010001|1011101|11110101101110|101 0x451BBEB75
0x2d 010001000100|1011101|11100011010100|001 0x444BBC6A1
0x2e 010000111111|1011101|11101000111000|100 0x43FBBD1C4
0x2f 010000111110|1011101|11000010111011|000 0x43EBB85D8
0x30 001111101001|1011101|11000001100111|101 0x3E9BB833D
0x31 010010100110|0010001|11100101111110|001 0x4A623CBF1
0x32 010100110001|1011101|11100111111110|100 0x531BBCFF4
0x33 010100001001|1011101|11100111100001|110 0x509BBCF0E
0x34 010110110111|0010001|11110100000111|001 0x5B723E839
0x35 011000110101|1101111|11011010101000|011 0x635DFB543
0x36 011010011001|0010001|11010101001000|000 0x69923AA40
0x37 011001101000|0010001|11001000001010|111 0x668239057
0x38 011101100011|1101111|11110111010000|011 0x763DFEE83
0x39 011111010110|0100100|11111000110110|110 0x7D649F1B6
0x3a 011110011100|0100100|11110000011100|010 0x79C49E0E2
0x3b 011110010111|0100100|11110000011010|010 0x79749E0D2
BX = 001 Event : 2
0x00 0000001|1011010|11000111111110|0010|1010 0x036B1FE2A
0x01 0000001|1011010|11000101101100|0001|1010 0x036B16C1A
0x02 0000001|1110001|11101001010101|0100|0010 0x03C7A5542
0x03 0000000|1110001|11010001110000|1010|0011 0x01C7470A3
0x04 0000000|1110001|11010100000000|1011|0011 0x01C7500B3
0x05 0000000|1110001|11011111001110|0000|1001 0x01C77CE09
0x06 0000000|1110001|11101001111111|0100|0000 0x01C7A7F40
0x07 0000000|1110001|11101011001110|0100|0001 0x01C7ACE41
0x08 0000010|0001111|11100011101111|0011|1011 0x043F8EF3B
0x09 0000101|1110001|11001111111011|0000|1010 0x0BC73FB0A
0x0a 0000101|1110001|11010011010010|0010|0000 0x0BC74D220
0x0b 0000101|1011010|11100001011110|1101|1100 0x0B6B85EDC
0x0c 0000110|0100101|11100110010100|0001|0100 0x0C9799414
