BX = 000 Event : 1
0x00 0000000|1011011|11010011100111|0111|1000 0x016F4E778
0x01 0000011|0100110|11000010000101|0111|0010 0x069B08572
0x02 0000011|0010000|11000100011110|1010|1010 0x064311EAA
0x03 0000010|0010000|11000001111111|1001|0001 0x044307F91
0x04 0000011|0100110|11110110110010|0101|1011 0x069BDB25B
0x05 0000010|0100110|11101100001100|0000|1010 0x049BB0C0A
0x06 0000100|1011011|11000011011010|0111|1011 0x096F0DA7B
0x07 0000101|1110001|11111001101100|1100|1001 0x0BC7E6CC9
0x08 0000110|0010000|11001000111110|0100|1010 0x0C4323E4A
0x09 0000110|0010000|11000111101001|0011|0011 0x0C431E933
0x0a 0000111|0100110|11100000011001|0100|1000 0x0E9B81948
0x0b 0000110|0100110|11010001000000|1011|0000 0x0C9B440B0
0x0c 010011101111|0100100|11000010111010|000 0x4EF4985D0
0x0d 010011010101|0100100|11100000001010|100 0x4D549C054
0x0e 010101001111|1011101|11111111100010|001 0x54FBBFF11
0x0f 010101001011|1011101|11110001000100|010 0x54BBBE222
0x10 011000100100|0100100|11000010101011|011 0x62449855B
0x11 011000010001|0100100|11001011001001|101 0x61149964D
0x12 010111111011|0100100|11010000000101|010 0x5FB49A02A
0x13 010110011111|0100100|11011000101000|101 0x59F49B145
0x14 010110010101|0100100|11011011101010|110 0x59549B756
0x15 011001111101|1101111|11100010100111|010 0x67DDFC53A
0x16 011000100100|1101111|11010000001111|001 0x624DFA079
0x17 011000010101|1101111|11010000000001|100 0x615DFA00C
0x18 011000010001|1101111|11000001010001|010 0x611DF828A
0x19 011011111101|0010010|11011000001000|001 0x6FD25B041
0x1a 011011011100|0100100|11111110000001|011 0x6DC49FC0B
0x1b 011010110100|0100100|11111110101100|110 0x6B449FD66
0x1c 011110011001|1101111|11000000100000|011 0x799DF8103
0x1d 011101000101|1011101|11011100000011|100 0x745BBB81C
0x1e 100000000110|0100100|11010101111001|110 0x80649ABCE
0x1f 011111101110|0100100|11001100110101|010 0x7EE4999AA
0x20 0000001|0100101|11010010110111|1010|1000 0x02974B7A8
0x21 0000011|1011010|11010100111100|0010|0011 0x076B53C23
0x22 0000011|1011010|11001010110010|1101|0010 0x076B2B2D2
0x23 0000011|1011010|11000100101101|1010|0010 0x076B12DA2
0x24 0000100|0001111|11000011100011|0111|0011 0x083F0E373
0x25 0000100|0100101|11000011110000|1010|0010 0x08970F0A2
0x26 0000100|0100101|11000100001011|1011|0010 0x089710BB2
0x27 0000100|0100101|11010010101111|0010|0011 0x08974AF23
0x28 010011111111|1101110|11011010111101|000 0x4FFDDB5E8
0x29 010100000011|1011100|11011010111000|100 0x503B9B5C4
0x2a 010011010011|1011100|11101101110010|001 0x4D3B9DB91
0x2b 010010111000|1011100|11111100101001|001 0x4B8B9F949
0x2c 010010100101|1011100|11011000110100|000 0x4A5B9B1A0
0x2d 010101011110|0100011|11000100111111|001 0x55E4789F9
0x2e 010011100110|0100011|11011011000110|100 0x4E647B634
0x2f 010101110010|0010001|11111001110110|010 0x57223F3B2
0x30 010101101101|0010001|11100100001110|110 0x56D23C876
0x31 010100100010|0010001|11111110111101|101 0x52223FDED
0x32 010011110000|0010001|11011011000100|100 0x4F023B624
0x33 011000010101|1101110|11001101000101|110 0x615DD9A2E
0x34 010111101100|1101110|11110010001000|110 0x5ECDDE446
0x35 010111011000|1101110|11001110101101|110 0x5D8DD9D6E
0x36 010111001110|1101110|11001111100011|011 0x5CEDD9F1B
0x37 010111001000|1101110|11100001111101|010 0x5C8DDC3EA
0x38 011000111000|0100011|11110011010101|101 0x63847E6AD
0x39 011000010011|0100011|11001000000110|000 0x613479030
0x3a 011000010010|0100011|11001001111001|010 0x6124793CA
0x3b 010111111100|0100011|11001101111011|101 0x5FC479BDD
0x3c 011100111010|1011100|11001111011001|110 0x73AB99ECE
0x3d 011011010011|1011100|11000101100101|010 0x6D3B98B2A
0x3e 011100001110|1101110|11111101011101|010 0x70EDDFAEA
0x3f 011100000001|1101110|11011001101110|000 0x701DDB370
0x40 011011000000|1101110|11110011100101|110 0x6C0DDE72E
0x41 011100100110|0010001|11011001100110|010 0x72623B332
0x42 011100011100|0010001|11010000010010|110 0x71C23A096
0x43 011111000100|1011100|11100101011110|110 0x7C4B9CAF6
BX = 001 Event : 2
0x00 0000001|1110001|11101001101010|0100|0010 0x03C7A6A42
0x01 0000000|1011011|11110110111111|1101|0010 0x016FDBFD2
0x02 0000000|1011011|11110011000101|1011|1010 0x016FCC5BA
0x03 0000010|0010000|11011001010100|0100|1011 0x04436544B
0x04 0000010|0010000|11001000111001|1101|1010 0x0443239DA
0x05 0000011|0100110|11110101110111|0100|0011 0x069BD7743
0x06 0000101|1110001|11010011111010|0011|0011 0x0BC74FA33
0x07 0000101|1011011|11110000110100|0101|1010 0x0B6FC345A
0x08 0000101|1011011|11101000010110|0000|0001 0x0B6FA1601
0x09 0000101|1110001|11110011101110|1001|1001 0x0BC7CEE99
0x0a 0000111|0010000|11101111100100|0000|0010 0x0E43BE402
0x0b 0001000|1011011|11111111011100|1111|1011 0x116FFDCFB
0x0c 010010110110|0100100|11010100000010|100 0x4B649A814
0x0d 010011010111|0010010|11110001001111|100 0x4D725E27C
0x0e 010101111100|1101111|11000000110110|000 0x57CDF81B0
0x0f 010100101000|1011101|11101110100101|100 0x528BBDD2C
0x10 010100101010|1011101|11101000100100|100 0x52ABBD124
0x11 010100100101|1011101|11101001011100|010 0x525BBD2E2
0x12 010100011000|1011101|11110100100001|010 0x518BBE90A
0x13 010011100111|1011101|11101110001101|101 0x4E7BBDC6D
0x14 010111011100|0100100|11100001110000|110 0x5DC49C386
0x15 010110101111|0100100|11100010100110|000 0x5AF49C530
0x16 011010000100|1101111|11000011010011|010 0x684DF869A
0x17 011010000100|1101111|11000011011010|000 0x684DF86D0
0x18 011100110000|0100100|11111010101110|110 0x73049F576
0x19 011100101011|0100100|11111011001101|110 0x72B49F66E
0x1a 011011101011|0100100|11011110011001|100 0x6EB49BCCC
0x1b 011110010001|1011101|11001010011011|011 0x791BB94DB
0x1c 011101111011|1011101|11101000111001|011 0x77BBBD1CB
0x1d 011100101000|1011101|11001001110111|100 0x728BB93BC
0x1e 011101000101|1101111|11110100101111|101 0x745DFE97D
0x1f 0000001|0100101|11011011101110|1110|0001 0x02976EEE1
0x20 0000001|0100101|11100001101110|0000|1001 0x029786E09
0x21 0000001|0100101|11101000110110|0011|1011 0x0297A363B
0x22 0000010|1011010|11010001110100|0000|1010 0x056B4740A
0x23 0000011|1110000|11100011100000|1011|0011 0x07C38E0B3
0x24 0000010|1110000|11100001100000|1011|1001 0x05C3860B9
0x25 0000101|0100101|11001010100010|1110|1000 0x0A972A2E8
0x26 0000111|1110000|11010111001110|1111|1000 0x0FC35CEF8
0x27 0000110|1110000|11011101000100|0010|0000 0x0DC374420
0x28 0000111|1011010|11101011111000|1101|1000 0x0F6BAF8D8
0x29 0000111|1011010|11100101111000|1001|1011 0x0F6B9789B
0x2a 0001001|0001111|11010111110111|0000|1001 0x123F5F709
0x2b 010100000011|1101110|11000101100011|000 0x503DD8B18
0x2c 010010010110|1101110|11001100110110|001 0x496DD99B1
0x2d 010100001000|1011100|11111100110101|000 0x508B9F9A8
0x2e 010011000111|1011100|11111111100010|000 0x4C7B9FF10
0x2f 010101000101|0100011|11001000000001|101 0x54547900D
0x30 010100110001|0100011|11001010100001|010 0x53147950A
0x31 010100101100|0100011|11000010000000|100 0x52C478404
0x32 010100010011|0100011|11000101110110|101 0x513478BB5
0x33 010011110011|0100011|11010110011101|110 0x4F347ACEE
0x34 010101100100|0010001|11110001000100|101 0x56423E225
0x35 010100110110|0010001|11111100110101|100 0x53623F9AC
0x36 010011110100|0010001|11111011001001|000 0x4F423F648
0x37 011000000001|1101110|11101000111101|010 0x601DDD1EA
0x38 010111110000|1101110|11011011010011|011 0x5F0DDB69B
0x39 010110101101|1101110|11101101001010|010 0x5ADDDDA52
0x3a 011000000000|0100011|11000101110110|101 0x600478BB5
0x3b 011001111001|0010001|11110110100011|001 0x67923ED19
0x3c 011000011101|0010001|11111000001011|001 0x61D23F059
0x3d 011000011101|0010001|11111000000010|100 0x61D23F014
0x3e 011000010000|0010001|11111111101101|101 0x61023FF6D
0x3f 011011011001|1011100|11001001101101|110 0x6D9B9936E
0x40 011100101110|1101110|11110000101110|000 0x72EDDE170
0x41 011011110010|1101110|11011010100111|000 0x6F2DDB538
0x42 011101110111|0010001|11011100111010|000 0x77723B9D0
0x43 011101000001|0010001|11101100011001|010 0x74123D8CA
0x44 011100111010|0100011|11101100001010|001 0x73A47D851
BX = 010 Event : 3
0x00 0000001|1011011|11000111000011|0010|1001 0x036F1C329
0x01 0000000|1110001|11011110100001|1111|0010 0x01C77A1F2
0x02 0000000|1110001|11100101111101|0010|0011 0x01C797D23
0x03 0000001|1011011|11110100010000|1011|1001 0x036FD10B9
0x04 0000000|1011011|11101110011011|1001|1000 0x016FB9B98
0x05 0000010|0100110|11100011010000|1100|0010 0x049B8D0C2
0x06 0000010|0100110|11111000111100|0110|0011 0x049BE3C63
0x07 0000100|1011011|11101001001001|0000|0011 0x096FA4903
0x08 0000100|1011011|11100111001111|0000|0011 0x096F9CF03
0x09 0000101|1110001|11110110001010|1010|0011 0x0BC7D8AA3
0x0a 0000111|0100110|11100001111111|0101|1011 0x0E9B87F5B
0x0b 0000110|0100110|11100001000101|0100|1010 0x0C9B8454A
0x0c 0001000|1110001|11110000001011|0010|0001 0x11C7C0B21
0x0d 0001001|1011011|11111010000101|1011|1011 0x136FE85BB
0x0e 010010100011|0010010|11100110010100|100 0x4A325CCA4
0x0f 010010010101|0010010|11111111110010|100 0x49525FF94
0x10 010101100011|1101111|11001000001101|000 0x563DF9068
0x11 010101101000|1011101|11110100000110|101 0x568BBE835
0x12 010100111110|1011101|11101001100011|100 0x53EBBD31C
0x13 010100001000|1011101|11111011100111|100 0x508BBF73C
0x14 010100000010|1011101|11011110011100|101 0x502BBBCE5
0x15 010011110011|1011101|11011110001100|000 0x4F3BBBC60
0x16 011000101001|0100100|11110010110101|110 0x62949E5AE
0x17 011000011010|0100100|11100111111010|011 0x61A49CFD3
0x18 010111011001|0100100|11101000100001|010 0x5D949D10A
0x19 010110110010|0100100|11110101111010|001 0x5B249EBD1
0x1a 010110001111|0100100|11000111111111|101 0x58F498FFD
0x1b 010110001001|0010010|11111110110011|001 0x58925FD99
0x1c 011001111001|1011101|11000000000100|110 0x679BB8026
0x1d 011010000100|1101111|11001100010110|001 0x684DF98B1
0x1e 011010000100|1101111|11001110001010|101 0x684DF9C55
0x1f 011011000100|0010010|11000011010001|010 0x6C425868A
0x20 011100110011|0100100|11110100101010|100 0x73349E954
0x21 011100101010|0100100|11111001011100|010 0x72A49F2E2
0x22 011011100111|0100100|11101100111001|011 0x6E749D9CB
0x23 011011100010|0100100|11110000100001|010 0x6E249E10A
0x24 011100100011|1101111|11110001000001|000 0x723DFE208
0x25 011100001101|1101111|11111000101010|010 0x70DDFF152
0x26 011111001010|0100100|11001010001111|001 0x7CA499479
0x27 100000110101|0010010|11110010100010|110 0x83525E516
0x28 0000000|0100101|11011010100111|1110|1001 0x00976A7E9
0x29 0000001|0001111|11111100110011|1111|1001 0x023FF33F9
0x2a 0000000|0001111|11111100100111|1111|0011 0x003FF27F3
0x2b 0000000|0001111|11110000000001|1010|0011 0x003FC01A3
0x2c 0000011|1011010|11011010110000|0101|1000 0x076B6B058
0x2d 0000010|1011010|11010101011111|0010|1010 0x056B55F2A
0x2e 0000100|0100101|11000111000101|1100|1001 0x08971C5C9
0x2f 0000111|1110000|11011100000001|0001|0011 0x0FC370113
0x30 0000110|1011010|11101100110100|1110|0001 0x0D6BB34E1
0x31 0000110|1011010|11101010010111|1100|0100 0x0D6BA97C4
0x32 0001001|0001111|11011100011001|0011|0011 0x123F71933
0x33 0001000|0001111|11011011001111|0010|0010 0x103F6CF22
0x34 010011000011|1101110|11001010110011|000 0x4C3DD9598
0x35 010010111111|1101110|11010001101100|000 0x4BFDDA360
0x36 010010000011|1101110|11010010110111|100 0x483DDA5BC
0x37 010011111101|1011100|11101000011101|000 0x4FDB9D0E8
0x38 010011011001|1011100|11101000110101|000 0x4D9B9D1A8
0x39 010010011100|1011100|11101101000000|001 0x49CB9DA01
0x3a 010101011110|0100011|11001011011000|000 0x55E4796C0
