BX = 000 Event : 1
0x00 0001000|1100|10|0111010001 0x08C9D1
0x01 0001010|1010|11|0111010011 0x0AADD3
0x02 0001110|1100|11|0111110001 0x0ECDF1
0x03 0001111|1101|11|0101110101 0x0FDD75
BX = 001 Event : 2
0x00 1001101|1010|01|0110101101 0x4DA5AD
0x01 1001111|0000|01|0110110010 0x4F05B2
BX = 010 Event : 3
BX = 011 Event : 4
0x00 0000100|1000|10|0111110010 0x0489F2
0x01 0000111|1100|10|0111110010 0x07C9F2
0x02 0001000|0000|11|0111110100 0x080DF4
0x03 0001001|1000|10|0101110101 0x098975
0x04 0001010|1010|10|0001110111 0x0AA877
0x05 0001011|1000|10|0001110111 0x0B8877
0x06 0001100|1100|10|0001110111 0x0CC877
0x07 0001110|1000|10|0001110111 0x0E8877
BX = 100 Event : 5
0x00 0000000|1000|01|0111110001 0x0085F1
0x01 0000001|1011|01|0111110001 0x01B5F1
0x02 0000010|1000|01|0111110001 0x0285F1
0x03 0011011|1011|01|0110100001 0x1BB5A1
0x04 0011101|0000|01|0110100001 0x1D05A1
0x05 0100001|1000|01|0110100011 0x2185A3
BX = 101 Event : 6
0x00 0001000|1010|10|0111100100 0x08A9E4
0x01 0001011|1000|10|0111110010 0x0B89F2
0x02 0010000|1010|00|0101110101 0x10A175
0x03 0010001|1100|00|0101110101 0x11C175
0x04 0101000|1100|10|0110100000 0x28C9A0
0x05 0101001|1001|10|0110100001 0x2999A1
0x06 0101011|1000|10|0110110001 0x2B89B1
BX = 110 Event : 7
0x00 0000101|1101|00|0111000001 0x05D1C1
0x01 0000110|1101|10|0111001110 0x06D9CE
BX = 111 Event : 8
0x00 0001010|1100|01|0111110100 0x0AC5F4
0x01 0011100|1011|01|0110010001 0x1CB591
BX = 000 Event : 9
0x00 0010010|1001|01|0110111111 0x1295BF
0x01 0010110|1001|11|0001110111 0x169C77
0x02 0100110|1001|01|0110111110 0x2695BE
BX = 001 Event : 10
0x00 0000111|1101|11|0111100000 0x07DDE0
0x01 0001000|1100|11|0111100100 0x08CDE4
0x02 0010000|1101|11|0110001110 0x10DD8E
BX = 010 Event : 11
BX = 011 Event : 12
0x00 0011011|1100|01|0110000100 0x1BC584
0x01 0011101|0000|01|0110010100 0x1D0594
0x02 0100000|1100|11|0110100001 0x20CDA1
0x03 0100010|1101|10|0110100011 0x22D9A3
0x04 0101010|1101|10|0110110010 0x2AD9B2
BX = 100 Event : 13
0x00 0011010|1000|10|0111000001 0x1A89C1
0x01 0011011|1100|10|0111000001 0x1BC9C1
0x02 0011100|1011|11|0111000010 0x1CBDC2
0x03 0011101|1011|01|0111011110 0x1DB5DE
0x04 0011110|1011|10|0111101101 0x1EB9ED
0x05 0011111|1000|00|0101110101 0x1F8175
0x06 1000001|1101|00|0110011110 0x41D19E
0x07 1000010|1100|11|0110100000 0x42CDA0
0x08 1000100|1101|00|0110101101 0x44D1AD
0x09 1000101|1000|01|0110101111 0x4585AF
0x0a 1000110|1001|01|0110110001 0x4695B1
BX = 101 Event : 14
0x00 0000010|1011|00|0110111111 0x02B1BF
0x01 0001100|1101|11|0010000000 0x0CDC80
0x02 0001110|1000|11|0100000000 0x0E8D00
BX = 110 Event : 15
0x00 0000000|1101|10|0111110010 0x00D9F2
0x01 0001100|1011|10|0010000000 0x0CB880
0x02 0001110|1000|11|0110110001 0x0E8DB1
BX = 111 Event : 16
0x00 0010011|1010|00|0111000001 0x13A1C1
0x01 0100111|1000|00|0110010001 0x278191
0x02 0101000|1010|00|0110010001 0x28A191
0x03 0101011|1000|11|0110100000 0x2B8DA0
BX = 000 Event : 17
0x00 0010110|1010|11|0111000010 0x16ADC2
0x01 0011101|1011|00|0111100010 0x1DB1E2
0x02 0011110|1011|11|0111110100 0x1EBDF4
0x03 0110011|1001|10|0010000000 0x339880
BX = 001 Event : 18
0x00 0010100|1000|00|0111010000 0x1481D0
BX = 010 Event : 19
0x00 0010010|1100|10|0101110101 0x12C975
0x01 0011011|1001|10|0100000000 0x1B9900
BX = 011 Event : 20
0x00 0001011|1001|11|0110000011 0x0B9D83
0x01 0001100|1000|01|0110101111 0x0C85AF
BX = 100 Event : 21
0x00 0010100|1101|00|0111000010 0x14D1C2
0x01 0010101|0000|00|0111000010 0x1501C2
0x02 0011001|1001|01|0111010100 0x1995D4
0x03 0011010|1011|00|0111011110 0x1AB1DE
0x04 0011011|1011|01|0111011110 0x1BB5DE
0x05 0101000|0000|11|0111110010 0x280DF2
0x06 1000000|0000|11|0010000000 0x400C80
0x07 1000001|0000|11|0010000000 0x410C80
BX = 101 Event : 22
0x00 0001110|1001|10|0111010000 0x0E99D0
0x01 0010000|1001|10|0111010100 0x1099D4
0x02 0010001|1010|10|0111100010 0x11A9E2
0x03 0110001|1100|11|0010000000 0x31CC80
0x04 0110011|1100|10|0110000001 0x33C981
0x05 0110101|1000|00|0110001110 0x35818E
0x06 0111010|1101|01|0110100000 0x3AD5A0
0x07 0111110|1100|11|0110101111 0x3ECDAF
0x08 1000000|1000|11|0110110010 0x408DB2
0x09 1000001|1101|11|0110111110 0x41DDBE
BX = 110 Event : 23
0x00 0001000|1000|00|0111000010 0x0881C2
0x01 0001101|1100|00|0111010000 0x0DC1D0
0x02 0001110|1101|00|0111010000 0x0ED1D0
0x03 0001111|0000|00|0111010000 0x0F01D0
0x04 0010001|0000|11|0111010001 0x110DD1
0x05 0010010|1010|11|0111010001 0x12ADD1
0x06 0010111|0000|11|0111010011 0x170DD3
0x07 0111101|1100|01|0110010010 0x3DC592
0x08 1000001|1100|00|0110100011 0x41C1A3
BX = 111 Event : 24
0x00 0010010|1100|10|0111010011 0x12C9D3
0x01 0010100|1000|11|0111110010 0x148DF2
0x02 0010101|1011|10|0001110111 0x15B877
0x03 0100101|1100|00|0010000000 0x25C080
0x04 0100111|1010|10|0110010001 0x27A991
0x05 0101010|1001|10|0110111110 0x2A99BE
BX = 000 Event : 25
0x00 0000001|1011|11|0111000010 0x01BDC2
BX = 001 Event : 26
BX = 010 Event : 27
0x00 0001110|1100|11|0111101101 0x0ECDED
0x01 0001111|1100|11|0111101111 0x0FCDEF
0x02 0010000|1011|01|0111110010 0x10B5F2
0x03 0100111|1000|00|0100000000 0x278100
BX = 011 Event : 28
0x00 0000010|1010|00|0111000010 0x02A1C2
0x01 0000011|1001|01|0111010000 0x0395D0
0x02 0001010|1000|01|0111010011 0x0A85D3
0x03 0001100|0000|00|0111011110 0x0C01DE
0x04 0001101|1001|01|0111011110 0x0D95DE
0x05 0001110|0000|01|0111011110 0x0E05DE
0x06 0010100|1000|10|0111100000 0x1489E0
0x07 0011010|0000|10|0111100010 0x1A09E2
0x08 0011011|0000|10|0111100010 0x1B09E2
0x09 0100011|1001|10|0111101111 0x2399EF
0x0a 0100100|1001|10|0111101111 0x2499EF
0x0b 0100111|1010|10|0111110001 0x27A9F1
0x0c 0101000|1100|10|0111110001 0x28C9F1
0x0d 0101010|1011|10|0111110001 0x2AB9F1
0x0e 0101011|0000|00|0111110001 0x2B01F1
0x0f 0101101|1000|11|0111110010 0x2D8DF2
0x10 0101111|1011|11|0111110010 0x2FBDF2
0x11 0110000|1101|11|0111110010 0x30DDF2
0x12 0111111|1101|11|0100000000 0x3FDD00
0x13 1000000|0000|11|0110000001 0x400D81
0x14 1000001|1001|11|0110001111 0x419D8F
0x15 1000100|0000|01|0110100011 0x4405A3
BX = 100 Event : 29
0x00 0100010|0000|00|0111100010 0x2201E2
BX = 101 Event : 30
0x00 0011100|1001|11|0001110111 0x1C9C77
0x01 0011110|1010|11|0001110111 0x1EAC77
BX = 110 Event : 31
0x00 0000010|1010|01|0110111111 0x02A5BF
0x01 0000011|1010|01|0110111111 0x03A5BF
0x02 0000100|1011|01|0110111111 0x04B5BF
0x03 0000101|1010|10|0111000001 0x05A9C1
0x04 0000111|1100|10|0111000010 0x07C9C2
0x05 0001000|1011|10|0111000100 0x08B9C4
0x06 0001001|1100|10|0111000100 0x09C9C4
0x07 0010000|1001|11|0111010001 0x109DD1
0x08 0010010|1001|11|0111010100 0x129DD4
0x09 0010100|1001|11|0111010100 0x149DD4
0x0a 0011001|0000|11|0111011110 0x190DDE
0x0b 0100011|1001|11|0111100000 0x239DE0
0x0c 0100101|1100|11|0111100000 0x25CDE0
0x0d 0101000|1010|11|0111100000 0x28ADE0
0x0e 0101001|1101|11|0111100000 0x29DDE0
0x0f 0101010|0000|11|0111100000 0x2A0DE0
0x10 0110111|0000|00|0110000100 0x370184
BX = 111 Event : 32
0x00 0000110|1010|10|0111100000 0x06A9E0
0x01 0100010|1000|00|0010000000 0x228080
0x02 0100011|1000|00|0100010011 0x238113
0x03 0100100|0000|01|0110010100 0x240594
0x04 0100101|1101|00|0110100000 0x25D1A0
BX = 000 Event : 33
0x00 0100000|1100|00|0111010011 0x20C1D3
0x01 0100010|1101|10|0101110101 0x22D975
0x02 0101111|1010|01|0110001111 0x2FA58F
0x03 0110000|0000|10|0110011110 0x30099E
BX = 001 Event : 34
BX = 010 Event : 35
0x00 0010110|1000|00|0111110001 0x1681F1
0x01 0110010|1010|00|0010000000 0x32A080
0x02 0110011|0000|00|0110101101 0x3301AD
BX = 011 Event : 36
0x00 0010001|1001|00|0100000000 0x119100
0x01 0010010|1010|11|0100000000 0x12AD00
0x02 0010011|1010|11|0110000100 0x13AD84
0x03 0010100|1010|11|0110001111 0x14AD8F
0x04 0011001|1000|00|0110100000 0x1981A0
BX = 100 Event : 37
0x00 0001111|1001|00|0111000001 0x0F91C1
0x01 0111110|0000|11|0110000001 0x3E0D81
0x02 0111111|1011|11|0110100011 0x3FBDA3
BX = 101 Event : 38
0x00 0001000|1011|01|0111000100 0x08B5C4
0x01 0001001|0000|11|0111101111 0x090DEF
0x02 0001010|1101|11|0111101111 0x0ADDEF
BX = 110 Event : 39
0x00 0001011|1011|01|0111010011 0x0BB5D3
0x01 0001100|1101|11|0111100000 0x0CDDE0
BX = 111 Event : 40
0x00 0000110|1011|11|0111010001 0x06BDD1
0x01 0001001|1010|11|0111010011 0x09ADD3
0x02 0001011|1010|11|0111010100 0x0BADD4
0x03 0001100|1101|11|0111010100 0x0CDDD4
0x04 0001101|1001|11|0111010100 0x0D9DD4
0x05 0001111|1011|11|0111010100 0x0FBDD4
0x06 0010010|1000|11|0111101101 0x128DED
BX = 000 Event : 41
0x00 0011000|0000|00|0100000000 0x180100
0x01 0011011|0000|10|0110000001 0x1B0981
0x02 0011100|1000|00|0110000100 0x1C8184
0x03 0011101|1011|00|0110101101 0x1DB1AD
BX = 001 Event : 42
0x00 0010110|1010|00|0010000000 0x16A080
0x01 0010111|1101|00|0010000000 0x17D080
0x02 0011000|1000|00|0100000000 0x188100
0x03 0011001|1010|00|0100000000 0x19A100
0x04 0011010|0000|01|0110000001 0x1A0581
0x05 0011110|0000|01|0110000011 0x1E0583
0x06 0011111|0000|00|0110000011 0x1F0183
BX = 010 Event : 43
0x00 0000010|1101|11|0111000010 0x02DDC2
0x01 0000011|1000|01|0111010000 0x0385D0
0x02 0000101|0000|10|0111010001 0x0509D1
0x03 0001000|1001|01|0111010100 0x0895D4
0x04 0100110|1011|10|0110111110 0x26B9BE
BX = 011 Event : 44
0x00 0000101|1010|11|0111001110 0x05ADCE
0x01 0010101|0000|11|0110000011 0x150D83
0x02 0011010|1100|01|0110100000 0x1AC5A0
0x03 0011100|1000|01|0110100001 0x1C85A1
0x04 0011110|0000|11|0110110100 0x1E0DB4
BX = 100 Event : 45
0x00 0001101|1010|10|0111010100 0x0DA9D4
0x01 0010000|1000|11|0101110101 0x108D75
0x02 0010001|0000|11|0101110101 0x110D75
0x03 0010010|1010|11|0101110101 0x12AD75
0x04 0010110|0000|11|0001110111 0x160C77
0x05 0010111|1000|11|0001110111 0x178C77
0x06 0011000|1010|11|0001110111 0x18AC77
0x07 0011001|1011|11|0001110111 0x19BC77
0x08 0011010|1001|11|0001110111 0x1A9C77
0x09 0110100|0000|00|0110111110 0x3401BE
BX = 101 Event : 46
0x00 0000101|1001|01|0111000100 0x0595C4
0x01 0000110|1010|01|0111001110 0x06A5CE
0x02 0001011|1011|00|0111011110 0x0BB1DE
0x03 0001110|1011|11|0111100010 0x0EBDE2
0x04 0010001|1010|00|0111110001 0x11A1F1
0x05 0010010|1000|00|0111110001 0x1281F1
0x06 0100100|0000|10|0010000000 0x240880
0x07 0100111|1010|11|0110000011 0x27AD83
0x08 0101010|1001|10|0110001110 0x2A998E
0x09 0101101|1000|11|0110100011 0x2D8DA3
0x0a 0101111|1001|00|0110110010 0x2F91B2
BX = 110 Event : 47
0x00 0001001|1101|10|0111010000 0x09D9D0
0x01 0001011|1001|10|0111110001 0x0B99F1
0x02 0001110|0000|10|0001110111 0x0E0877
BX = 111 Event : 48
0x00 1000000|1010|00|0110010100 0x40A194
0x01 1000001|1010|00|0110010100 0x41A194
0x02 1000010|1001|00|0110011110 0x42919E
0x03 1000011|1001|00|0110100000 0x4391A0
0x04 1000100|0000|00|0100100010 0x440122
0x05 1000101|1100|00|0100100010 0x45C122
0x06 1000110|1000|11|0110100001 0x468DA1
0x07 1000111|1100|00|0110101111 0x47C1AF
0x08 1001000|1100|01|0110110001 0x48C5B1
BX = 000 Event : 49
0x00 0001010|1000|01|0111100010 0x0A85E2
0x01 0001011|1010|10|0111110100 0x0BA9F4
0x02 0010110|1100|10|0100000000 0x16C900
BX = 001 Event : 50
0x00 0001101|1100|01|0111000100 0x0DC5C4
BX = 010 Event : 51
0x00 0001011|1000|10|0111000001 0x0B89C1
0x01 0001100|1011|11|0111000001 0x0CBDC1
0x02 0001101|1100|11|0111000001 0x0DCDC1
0x03 0001110|1100|11|0111000010 0x0ECDC2
0x04 0010010|1000|11|0111010011 0x128DD3
0x05 0111001|0000|00|0110000100 0x390184
0x06 0111010|1010|01|0110000100 0x3AA584
0x07 0111100|1001|01|0110000100 0x3C9584
0x08 0111101|1000|01|0110000100 0x3D8584
0x09 0111110|1011|01|0110000100 0x3EB584
BX = 011 Event : 52
0x00 0010000|1010|11|0111000001 0x10ADC1
0x01 0010001|1001|11|0111000010 0x119DC2
0x02 0100001|1001|11|0110000001 0x219D81
0x03 0100010|1100|11|0110001110 0x22CD8E
0x04 0100011|1001|11|0110010010 0x239D92
0x05 0100100|1000|11|0110010010 0x248D92
0x06 0100111|1001|00|0110100000 0x2791A0
0x07 0101000|1010|00|0100100010 0x28A122
0x08 0101010|1000|11|0110101101 0x2A8DAD
0x09 0101011|1001|11|0110101111 0x2B9DAF
0x0a 0101100|1010|11|0110110001 0x2CADB1
0x0b 0101101|1010|11|0110110010 0x2DADB2
0x0c 0101110|1000|11|0110111110 0x2E8DBE
BX = 100 Event : 53
0x00 0001100|1100|01|0111101111 0x0CC5EF
0x01 0100001|1000|01|0010000000 0x218480
0x02 0100100|0000|10|0110000100 0x240984
0x03 0100101|1100|01|0110010100 0x25C594
0x04 0100110|1010|01|0110011110 0x26A59E
0x05 0101000|0000|11|0110111110 0x280DBE
BX = 101 Event : 54
0x00 0001100|1001|11|0111000001 0x0C9DC1
0x01 0001101|1100|11|0111000001 0x0DCDC1
