BX = 000 Event : 1
2 0 0111111|100|010|011 0x7F13
3 0 0000000|111|001|010 0x01CA
7 0 0011100|000|010|001 0x3811
BX = 001 Event : 2
3 0 0000000|111|001|000 0x01C8
3 1 0000001|100|001|011 0x030B
3 2 0101110|000|001|011 0x5C0B
3 3 0101111|000|001|011 0x5E0B
3 4 0110000|000|001|011 0x600B
4 0 0000010|110|000|011 0x0583
4 1 0110100|110|001|011 0x698B
5 0 0001110|100|011|001 0x1D19
5 1 0010000|100|010|010 0x2112
6 0 0011000|100|111|011 0x313B
BX = 010 Event : 3
2 0 0110010|110|010|010 0x6592
3 0 0011000|110|010|101 0x3195
3 1 0011001|101|110|110 0x3376
4 0 0000000|100|001|000 0x0108
4 1 0000001|000|001|000 0x0208
4 2 0011010|111|111|000 0x35F8
4 3 0100010|110|011|101 0x459D
4 4 0100101|111|011|111 0x4BDF
5 0 0001011|000|000|100 0x1604
5 1 0001101|110|101|011 0x1BAB
BX = 011 Event : 4
1 0 0101011|110|101|000 0x57A8
2 0 0011101|000|101|111 0x3A2F
5 0 0010100|110|110|100 0x29B4
5 1 0100111|101|011|000 0x4F58
7 0 0011000|000|011|000 0x3018
BX = 100 Event : 5
0 0 0101100|101|110|101 0x5975
3 0 0010110|100|000|011 0x2D03
3 1 0011000|110|000|100 0x3184
3 2 0011111|100|111|111 0x3F3F
4 0 0100110|100|101|101 0x4D2D
4 1 0100111|000|110|111 0x4E37
5 0 0000101|100|000|100 0x0B04
5 1 0000110|100|000|100 0x0D04
5 2 0101000|100|110|001 0x5131
BX = 101 Event : 6
0 0 0111010|110|101|001 0x75A9
0 1 0111011|100|000|100 0x7704
0 2 0111100|101|000|101 0x7945
1 0 1000100|111|001|111 0x89CF
1 1 1000101|000|001|111 0x8A0F
2 0 0011101|100|010|111 0x3B17
2 1 1000110|101|100|000 0x8D60
2 2 1001000|100|110|010 0x9132
3 0 0000000|111|000|100 0x01C4
3 1 0011111|100|000|000 0x3F00
3 2 0100010|000|001|010 0x440A
3 3 0100111|100|111|011 0x4F3B
3 4 0101000|101|000|011 0x5143
4 0 0110100|110|101|101 0x69AD
4 1 0110101|000|101|110 0x6A2E
5 0 0000110|000|000|010 0x0C02
5 1 0001001|000|000|101 0x1205
6 0 0001110|101|110|001 0x1D71
6 1 0010100|100|001|101 0x290D
7 0 0010110|000|010|001 0x2C11
7 1 0011010|110|100|110 0x35A6
BX = 110 Event : 7
3 0 0010100|000|100|101 0x2825
3 1 0010111|110|110|111 0x2FB7
4 0 0000000|111|000|101 0x01C5
4 1 0000001|100|000|111 0x0307
BX = 111 Event : 8
0 0 0011111|101|001|001 0x3F49
0 1 0100010|110|000|011 0x4583
0 2 0100101|110|001|011 0x4B8B
0 3 0100111|110|100|111 0x4FA7
1 0 0110000|110|100|110 0x61A6
2 0 0010001|101|110|110 0x2376
4 0 0011010|100|110|001 0x3531
7 0 0001101|000|101|111 0x1A2F
BX = 000 Event : 9
0 0 0111011|110|100|011 0x77A3
0 1 0111111|100|000|100 0x7F04
2 0 1001010|100|011|110 0x951E
3 0 0000000|000|000|001 0x0001
3 1 0000001|000|000|001 0x0201
3 2 0101010|000|111|101 0x543D
4 0 0101110|110|100|001 0x5DA1
4 1 0110000|100|001|011 0x610B
5 0 0010111|101|000|111 0x2F47
6 0 0011010|111|001|010 0x35CA
6 1 0011011|110|001|100 0x378C
6 2 0011101|110|011|100 0x3B9C
7 0 0100011|110|111|001 0x47B9
BX = 001 Event : 10
2 0 0111010|111|100|010 0x75E2
4 0 0101001|110|000|111 0x5387
BX = 010 Event : 11
0 0 0101111|110|111|001 0x5FB9
2 0 0111110|111|110|101 0x7DF5
3 0 0000000|111|001|001 0x01C9
3 1 0100010|000|001|111 0x440F
4 0 0000001|100|001|000 0x0308
4 1 0100101|100|100|010 0x4B22
4 2 0101100|101|111|111 0x597F
6 0 0001101|110|010|001 0x1B91
6 1 0010001|110|000|100 0x2384
6 2 0010010|110|100|101 0x25A5
7 0 0010011|110|001|010 0x278A
7 1 0010101|100|111|011 0x2B3B
7 2 0011000|110|100|111 0x31A7
BX = 011 Event : 12
1 0 0110101|110|001|101 0x6B8D
2 0 0111011|100|101|100 0x772C
3 0 0011111|000|111|101 0x3E3D
3 1 0100000|110|100|101 0x41A5
4 0 0100010|100|011|000 0x4518
6 0 0001110|101|000|001 0x1D41
7 0 0010101|110|000|100 0x2B84
BX = 100 Event : 13
2 0 0100010|110|000|001 0x4581
2 1 0100011|111|000|001 0x47C1
3 0 0000000|100|001|001 0x0109
3 1 0010100|100|101|001 0x2929
3 2 0010110|110|000|111 0x2D87
4 0 0010111|100|111|000 0x2F38
4 1 0011000|111|110|000 0x31F0
BX = 101 Event : 14
0 0 0011101|100|101|001 0x3B29
1 0 0100011|100|000|111 0x4707
2 0 0010010|111|010|111 0x25D7
2 1 0100110|111|010|100 0x4DD4
2 2 0100111|111|010|100 0x4FD4
3 0 0000000|110|001|000 0x0188
3 1 0000001|111|000|111 0x03C7
4 0 0011000|110|100|011 0x31A3
5 0 0001000|101|001|100 0x114C
5 1 0001001|000|001|110 0x120E
6 0 0001010|100|101|011 0x152B
6 1 0001100|110|001|101 0x198D
7 0 0010001|100|101|111 0x232F
BX = 110 Event : 15
0 0 0101110|100|001|001 0x5D09
1 0 0110110|110|010|101 0x6D95
2 0 0111101|110|001|110 0x7B8E
3 0 0010110|110|110|011 0x2DB3
3 1 0011011|100|001|100 0x370C
3 2 0011110|110|101|101 0x3DAD
3 3 0011111|101|001|101 0x3F4D
3 4 0100000|110|110|110 0x41B6
3 5 0100001|110|010|111 0x4397
4 0 0000000|100|000|001 0x0101
4 1 0100100|100|011|001 0x4919
4 2 0100101|000|010|001 0x4A11
4 3 0100110|100|010|010 0x4D12
4 4 0100111|100|010|010 0x4F12
4 5 0101000|110|010|010 0x5192
5 0 0001011|101|000|101 0x1745
6 0 0010000|100|110|110 0x2136
BX = 111 Event : 16
2 0 0110011|101|101|100 0x676C
3 0 0000000|100|000|011 0x0103
3 1 0000001|100|000|101 0x0305
3 2 0010110|100|111|001 0x2D39
3 3 0011001|100|110|010 0x3332
3 4 0011100|111|011|010 0x39DA
4 0 0011111|110|001|101 0x3F8D
5 0 0100011|101|011|000 0x4758
BX = 000 Event : 17
0 0 0101100|110|100|111 0x59A7
3 0 0000000|000|000|010 0x0002
3 1 0000001|000|000|010 0x0202
6 0 0010001|110|011|010 0x239A
7 0 0010111|110|000|011 0x2F83
7 1 0011001|100|011|010 0x331A
BX = 001 Event : 18
0 0 0100111|101|011|010 0x4F5A
0 1 0101010|000|010|100 0x5414
3 0 0011001|000|011|010 0x321A
3 1 0011010|100|110|011 0x3533
5 0 0100010|100|111|000 0x4538
6 0 0010000|100|100|111 0x2127
BX = 010 Event : 19
3 0 0100011|000|110|111 0x4637
4 0 0101100|100|110|111 0x5937
4 1 0101101|000|110|111 0x5A37
5 0 0000000|101|000|000 0x0140
5 1 0001011|111|100|100 0x17E4
5 2 0001100|111|100|100 0x19E4
5 3 0110000|000|001|001 0x6009
7 0 0011001|110|100|111 0x33A7
BX = 011 Event : 20
2 0 0100110|111|110|011 0x4DF3
3 0 0010001|110|000|000 0x2380
3 1 0010011|000|011|011 0x261B
3 2 0010100|111|010|011 0x29D3
3 3 0010110|111|011|110 0x2DDE
4 0 0011000|101|101|011 0x316B
4 1 0011001|101|101|100 0x336C
5 0 0000101|101|101|010 0x0B6A
5 1 0000110|111|100|011 0x0DE3
5 2 0000111|100|101|011 0x0F2B
5 3 0011010|101|001|000 0x3548
7 0 0001011|000|100|000 0x1620
BX = 100 Event : 21
0 0 0110011|110|001|000 0x6788
0 1 0111000|100|001|111 0x710F
1 0 0111100|100|110|011 0x7933
1 1 0111111|101|111|101 0x7F7D
1 2 1000000|111|111|110 0x81FE
1 3 1000011|101|011|111 0x875F
2 0 1000110|111|100|000 0x8DE0
2 1 1001010|000|100|001 0x9421
2 2 1001011|100|100|001 0x9721
3 0 0011101|000|010|100 0x3A14
4 0 0000000|110|000|010 0x0182
4 1 0100110|100|111|010 0x4D3A
4 2 0100111|101|001|011 0x4F4B
4 3 0101000|100|001|011 0x510B
4 4 0101011|110|101|101 0x57AD
6 0 0010000|000|101|000 0x2028
7 0 0010101|110|111|011 0x2BBB
7 1 0010110|101|111|011 0x2D7B
BX = 101 Event : 22
2 0 0010101|111|000|111 0x2BC7
3 0 0000000|110|000|000 0x0180
3 1 0011000|110|110|001 0x31B1
3 2 0011010|000|010|011 0x3413
3 3 0011101|100|000|111 0x3B07
5 0 0001101|110|001|100 0x1B8C
5 1 0001110|111|001|011 0x1DCB
BX = 110 Event : 23
2 0 0110010|111|101|000 0x65E8
2 1 0110100|101|001|010 0x694A
2 2 0110111|000|000|011 0x6E03
2 3 0111000|111|000|101 0x71C5
2 4 0111001|101|001|101 0x734D
3 0 0010011|110|111|010 0x27BA
3 1 0010110|101|101|101 0x2D6D
3 2 0011010|000|110|111 0x3437
4 0 0011101|000|100|000 0x3A20
4 1 0011110|000|010|000 0x3C10
4 2 0011111|100|101|000 0x3F28
4 3 0100000|000|010|000 0x4010
4 4 0100001|100|110|001 0x4331
6 0 0001101|101|111|101 0x1B7D
BX = 111 Event : 24
0 0 0110011|000|010|110 0x6616
1 0 0110100|110|001|000 0x6988
1 1 0110101|110|001|000 0x6B88
2 0 0111000|111|101|001 0x71E9
2 1 1000001|110|000|101 0x8385
4 0 0100101|000|010|010 0x4A12
4 1 0100111|100|010|010 0x4F12
4 2 0101001|100|011|010 0x531A
5 0 0000111|000|001|011 0x0E0B
6 0 0001100|101|011|000 0x1958
6 1 0001101|101|100|101 0x1B65
BX = 000 Event : 25
0 0 0011100|110|000|010 0x3982
