BX = 000 Event : 1
0x00 0000000|0100|0|0011|10001 0x001071
0x01 0000110|1011|1|0110|10000 0x01AED0
0x02 0000111|1011|1|1001|10000 0x01EF30
0x03 0001000|1011|0|0110|10001 0x022CD1
0x04 0001001|1011|1|1000|10000 0x026F10
0x05 0001010|1011|1|1000|10000 0x02AF10
0x06 0001011|1100|0|0010|01110 0x02F04E
0x07 0001100|1011|1|1000|01110 0x032F0E
0x08 0011001|1010|1|0111|10011 0x066AF3
0x09 0100000|1010|0|0100|10000 0x082890
0x0a 0100001|1011|1|0111|10001 0x086EF1
0x0b 0100010|1011|1|0111|10001 0x08AEF1
0x0c 0100011|0010|0|0011|10000 0x08C870
0x0d 0100101|1010|1|0111|10001 0x096AF1
BX = 001 Event : 2
0x00 0000011|1011|1|0111|10011 0x00EEF3
0x01 0000101|1100|0|0101|10011 0x0170B3
0x02 0001011|1100|1|0110|01011 0x02F2CB
0x03 0001100|1100|1|1001|01101 0x03332D
0x04 0010001|0010|1|0110|10000 0x044AD0
0x05 0010010|1010|1|0111|10000 0x04AAF0
0x06 0010011|1010|1|0111|10000 0x04EAF0
0x07 0011110|1010|1|0111|10000 0x07AAF0
0x08 0011111|1010|1|0111|10000 0x07EAF0
BX = 010 Event : 3
0x00 0000011|1101|0|0011|01110 0x00F46E
0x01 0010001|1011|0|0010|01111 0x046C4F
0x02 0010010|1010|1|0110|01110 0x04AACE
0x03 0010011|1010|0|0101|01110 0x04E8AE
BX = 011 Event : 4
0x00 0001000|0010|0|0011|01110 0x02086E
BX = 100 Event : 5
0x00 0000000|1101|0|0010|10101 0x003455
0x01 0000001|0011|0|0010|10001 0x004C51
0x02 0000010|0011|0|0100|10001 0x008C91
0x03 0000100|0100|1|1001|01111 0x01132F
0x04 0000110|0101|0|0100|01110 0x01948E
0x05 0010101|0010|1|1001|10001 0x054B31
0x06 0010110|0011|1|0111|10011 0x058EF3
0x07 0010111|1011|0|0011|10001 0x05EC71
BX = 101 Event : 6
0x00 0000001|1011|0|0100|10001 0x006C91
0x01 0010011|0001|1|1001|01111 0x04C72F
0x02 0010101|1001|1|1000|01111 0x05670F
BX = 110 Event : 7
0x00 0000000|1101|0|0011|10100 0x003474
0x01 0000010|0011|1|0111|10001 0x008EF1
0x02 0000011|0011|1|1001|10000 0x00CF30
0x03 0000100|0101|0|0110|01111 0x0114CF
0x04 0000101|0101|0|0110|01111 0x0154CF
0x05 0000111|0101|1|1000|01111 0x01D70F
0x06 0001000|0101|1|1000|01111 0x02170F
0x07 0001010|0101|0|0101|01111 0x0294AF
0x08 0001011|0101|1|0110|01111 0x02D6CF
0x09 0001101|0101|1|1001|01111 0x03572F
0x0a 0001110|0101|1|1001|01111 0x03972F
0x0b 0010001|0101|1|1001|01111 0x04572F
0x0c 0010100|0100|0|0101|01111 0x0510AF
0x0d 0010111|0101|0|0010|01101 0x05D44D
0x0e 0011011|0101|0|0100|01010 0x06D48A
0x0f 0011100|0101|0|0100|01010 0x07148A
0x10 0011101|0101|0|0100|01010 0x07548A
0x11 0011110|0101|0|0100|01010 0x07948A
0x12 0100101|0011|1|0111|10011 0x094EF3
0x13 0100110|0100|1|0111|01111 0x0992EF
0x14 0101100|0100|1|1001|01101 0x0B132D
0x15 0101101|0101|0|0100|01010 0x0B548A
0x16 0101110|0100|1|1001|01101 0x0B932D
0x17 0110110|0011|1|0111|10001 0x0D8EF1
0x18 0110111|0011|1|1000|10000 0x0DCF10
BX = 111 Event : 8
0x00 0000001|1101|0|0100|10001 0x007491
0x01 0000011|1011|1|0110|01110 0x00EECE
0x02 0000100|1011|1|0110|01110 0x012ECE
0x03 0000111|1001|1|0111|10001 0x01E6F1
0x04 0001000|1001|1|0111|10001 0x0226F1
0x05 0001011|1011|1|0110|01110 0x02EECE
0x06 0001100|1011|1|0110|01110 0x032ECE
0x07 0001101|1011|1|0110|01110 0x036ECE
0x08 0001110|1011|1|0110|01110 0x03AECE
0x09 0011001|0011|1|1000|01111 0x064F0F
0x0a 0011010|0011|1|1000|01111 0x068F0F
0x0b 0011011|0010|1|0110|01110 0x06CACE
0x0c 0011101|0010|0|0100|10000 0x074890
0x0d 0100000|1011|1|0110|01110 0x082ECE
0x0e 0100001|1011|1|0110|01110 0x086ECE
BX = 000 Event : 9
BX = 001 Event : 10
0x00 0000001|1001|0|0100|10010 0x006492
BX = 010 Event : 11
0x00 0000000|0101|1|0111|10000 0x0016F0
BX = 011 Event : 12
0x00 0000000|1101|0|0101|10001 0x0034B1
0x01 0000001|1100|1|0111|10001 0x0072F1
0x02 0000010|0101|0|0100|01110 0x00948E
0x03 0010101|1100|0|0010|01111 0x05704F
0x04 0010110|1100|0|0010|01111 0x05B04F
0x05 0011010|0001|1|0110|10000 0x0686D0
0x06 0011011|0001|0|0101|01111 0x06C4AF
0x07 0011100|0010|0|0100|10001 0x070891
0x08 0011101|0011|0|0010|10001 0x074C51
0x09 0011111|0010|0|0100|10001 0x07C891
0x0a 0100000|0001|0|0101|01111 0x0804AF
0x0b 0100001|1010|0|0101|10010 0x0868B2
0x0c 0100101|1001|0|0100|10000 0x096490
0x0d 0100110|1001|0|0100|10000 0x09A490
0x0e 0101100|0010|0|0101|10001 0x0B08B1
0x0f 0101101|0010|0|0101|10001 0x0B48B1
0x10 0110001|0010|0|0101|01101 0x0C48AD
0x11 0110010|1011|0|0010|01110 0x0CAC4E
0x12 0110100|1010|1|1001|01111 0x0D2B2F
BX = 100 Event : 13
0x00 0000001|0011|0|0010|10011 0x004C53
0x01 0000010|1010|0|0010|01101 0x00A84D
0x02 0001000|1010|0|0101|10010 0x0228B2
0x03 0001001|1010|0|0010|01110 0x02684E
BX = 101 Event : 14
0x00 0000011|1010|0|0011|10010 0x00E872
0x01 0001010|1100|0|0010|10011 0x02B053
0x02 0010001|1010|0|0011|10010 0x046872
BX = 110 Event : 15
0x00 0000001|1101|0|0011|10101 0x007475
0x01 0001000|1010|0|0100|01110 0x02288E
BX = 111 Event : 16
0x00 0000001|1101|1|1000|10000 0x007710
0x01 0010010|0011|0|0100|01111 0x048C8F
BX = 000 Event : 17
BX = 001 Event : 18
0x00 0001000|0010|1|1001|01110 0x020B2E
0x01 0001001|0010|1|1001|10000 0x024B30
0x02 0001010|0011|0|0010|01110 0x028C4E
0x03 0001011|0010|1|1001|10000 0x02CB30
0x04 0010000|0011|0|0010|10000 0x040C50
0x05 0010010|0010|1|1001|10000 0x048B30
BX = 010 Event : 19
0x00 0000001|1100|1|0111|01101 0x0072ED
0x01 0001010|0001|1|1001|01111 0x02872F
0x02 0001100|0010|0|0101|01101 0x0308AD
0x03 0001101|0010|0|0100|01101 0x03488D
0x04 0001110|1100|1|0111|01101 0x03B2ED
0x05 0001111|1100|1|0111|01101 0x03F2ED
0x06 0011001|0011|0|0011|01101 0x064C6D
BX = 011 Event : 20
0x00 0000110|0100|0|0101|01111 0x0190AF
0x01 0000111|0100|0|0011|01111 0x01D06F
0x02 0001011|0011|0|0011|01101 0x02CC6D
0x03 0001100|0101|0|0101|01011 0x0314AB
0x04 0001101|0101|0|0101|01010 0x0354AA
0x05 0001110|1101|0|0100|01011 0x03B48B
0x06 0010000|1100|1|1001|01110 0x04332E
0x07 0100000|0010|1|1001|01011 0x080B2B
0x08 0100001|0011|0|0011|01110 0x084C6E
BX = 100 Event : 21
0x00 0000000|0101|1|0111|10011 0x0016F3
0x01 0000111|0100|0|0101|01101 0x01D0AD
0x02 0010001|0100|1|1001|01101 0x04532D
BX = 101 Event : 22
0x00 0000101|0010|0|0100|10000 0x014890
BX = 110 Event : 23
0x00 0010010|0010|0|0011|01100 0x04886C
0x01 0010011|0010|0|0101|01100 0x04C8AC
0x02 0010100|0010|0|0011|01100 0x05086C
0x03 0010111|0010|0|0100|01101 0x05C88D
0x04 0011110|1010|1|0110|01111 0x07AACF
