BX = 000 Event : 1
0 0 0010101|100|000 0x0560
1 0 0010111|000|001 0x05C1
2 0 0011010|100|000 0x06A0
2 1 0011100|100|000 0x0720
2 2 0011101|001|001 0x0749
2 3 0011111|001|101 0x07CD
3 0 0100110|010|001 0x0991
3 1 0101000|001|001 0x0A09
3 2 0101010|101|010 0x0AAA
4 0 0010010|000|001 0x0481
5 0 0000100|011|000 0x0118
5 1 0000101|000|011 0x0143
5 2 0001000|100|100 0x0224
7 0 0001100|100|111 0x0327
BX = 001 Event : 2
0 0 0011110|100|111 0x07A7
1 0 0100001|001|101 0x084D
2 0 0100010|000|000 0x0880
2 1 0100011|000|000 0x08C0
2 2 0100100|110|001 0x0931
2 3 0100110|010|101 0x0995
2 4 0101010|001|111 0x0A8F
3 0 0010101|101|100 0x056C
3 1 0010110|010|101 0x0595
3 2 0011001|010|110 0x0656
3 3 0011010|001|110 0x068E
3 4 0101011|110|001 0x0AF1
3 5 0101100|101|001 0x0B29
3 6 0101101|011|011 0x0B5B
4 0 0011100|100|011 0x0723
5 0 0000111|000|000 0x01C0
5 1 0001100|000|100 0x0304
6 0 0001110|101|001 0x03A9
6 1 0001111|000|110 0x03C6
6 2 0010000|000|111 0x0407
6 3 0010001|000|111 0x0447
BX = 010 Event : 3
0 0 0100011|100|010 0x08E2
0 1 0100100|000|011 0x0903
0 2 0100101|100|110 0x0966
2 0 0101000|100|010 0x0A22
3 0 0010100|010|100 0x0514
3 1 0011000|101|111 0x062F
3 2 0011001|101|111 0x066F
3 3 0011010|001|111 0x068F
3 4 0101110|110|100 0x0BB4
4 0 0000001|101|111 0x006F
4 1 0011111|100|010 0x07E2
4 2 0100001|010|011 0x0853
6 0 0001001|001|000 0x0248
6 1 0001101|000|100 0x0344
6 2 0010000|000|101 0x0405
BX = 011 Event : 4
0 0 0100000|100|011 0x0823
1 0 0100001|001|001 0x0849
2 0 0100100|010|011 0x0913
3 0 0010101|100|101 0x0565
3 1 0011000|010|111 0x0617
3 2 0101000|010|011 0x0A13
3 3 0101010|110|011 0x0AB3
4 0 0000001|000|101 0x0045
4 1 0000011|110|101 0x00F5
5 0 0000100|011|000 0x0118
5 1 0000111|010|111 0x01D7
6 0 0001001|100|000 0x0260
6 1 0001010|000|000 0x0280
6 2 0001011|010|001 0x02D1
6 3 0001101|001|010 0x034A
7 0 0010001|100|100 0x0464
7 1 0010011|100|110 0x04E6
BX = 100 Event : 5
3 0 0100000|101|010 0x082A
4 0 0000001|101|101 0x006D
4 1 0000010|010|101 0x0095
4 2 0010000|001|000 0x0408
4 3 0010001|101|011 0x046B
5 0 0000101|101|101 0x016D
BX = 101 Event : 6
0 0 0101011|100|010 0x0AE2
0 1 0101100|000|101 0x0B05
1 0 0101101|000|000 0x0B40
1 1 0101110|001|000 0x0B88
1 2 0101111|100|000 0x0BE0
1 3 0110001|001|010 0x0C4A
1 4 0110110|001|111 0x0D8F
2 0 0111000|001|010 0x0E0A
2 1 0111001|110|101 0x0E75
3 0 0100110|101|111 0x09AF
4 0 0000000|110|100 0x0034
4 1 0000010|000|100 0x0084
4 2 0000011|110|101 0x00F5
4 3 0000100|101|101 0x012D
4 4 0000101|101|110 0x016E
4 5 0000110|101|110 0x01AE
4 6 0101001|100|011 0x0A63
5 0 0001010|101|000 0x02A8
5 1 0001011|100|000 0x02E0
5 2 0001110|110|001 0x03B1
5 3 0010110|100|100 0x05A4
5 4 0010111|001|100 0x05CC
5 5 0011000|001|100 0x060C
6 0 0011100|001|001 0x0709
6 1 0011110|001|100 0x078C
6 2 0100001|101|110 0x086E
BX = 110 Event : 7
0 0 0101100|100|000 0x0B20
0 1 0101110|100|101 0x0BA5
1 0 0110000|001|001 0x0C09
2 0 0111101|100|011 0x0F63
2 1 1000000|000|011 0x1003
3 0 0011101|010|101 0x0755
3 1 0011110|100|111 0x07A7
3 2 0100001|101|111 0x086F
3 3 1000010|001|010 0x108A
3 4 1000011|110|010 0x10F2
3 5 1000100|010|010 0x1112
3 6 1000101|110|010 0x1172
3 7 1000110|100|010 0x11A2
3 8 1000111|001|010 0x11CA
4 0 0101000|000|000 0x0A00
4 1 0101001|001|010 0x0A4A
4 2 0101010|000|011 0x0A83
5 0 0000010|110|001 0x00B1
5 1 0000101|000|010 0x0142
5 2 0000110|110|011 0x01B3
5 3 0000111|100|100 0x01E4
5 4 0001000|101|100 0x022C
5 5 0001100|001|110 0x030E
6 0 0001110|100|001 0x03A1
6 1 0001111|000|100 0x03C4
7 0 0010111|000|101 0x05C5
BX = 111 Event : 8
1 0 0100001|100|011 0x0863
1 1 0100010|001|111 0x088F
3 0 0010110|001|100 0x058C
3 1 0010111|101|100 0x05EC
3 2 0101110|001|001 0x0B89
3 3 0101111|110|010 0x0BF2
