BX = 000 Event : 1
0 0 0101011|100|000 0x0AE0
2 0 0110110|001|010 0x0D8A
2 1 0111000|101|010 0x0E2A
2 2 0111001|100|011 0x0E63
2 3 0111010|100|011 0x0EA3
3 0 0111111|001|001 0x0FC9
3 1 1000000|110|001 0x1031
3 2 1000001|110|010 0x1072
3 3 1000010|100|010 0x10A2
3 4 1000011|101|010 0x10EA
3 5 1000100|011|010 0x111A
4 0 0000010|101|100 0x00AC
4 1 0000101|100|110 0x0166
4 2 0000110|010|111 0x0197
4 3 0101001|101|011 0x0A6B
4 4 0101010|100|100 0x0AA4
5 0 0001010|101|001 0x02A9
5 1 0001011|101|001 0x02E9
5 2 0001100|100|010 0x0322
6 0 0010011|010|001 0x04D1
6 1 0010100|101|011 0x052B
7 0 0011100|000|101 0x0705
7 1 0011110|100|111 0x07A7
BX = 001 Event : 2
0 0 1000001|000|000 0x1040
2 0 1001101|100|110 0x1366
3 0 0101010|001|100 0x0A8C
3 1 0101101|101|101 0x0B6D
3 2 0110100|101|110 0x0D2E
3 3 1001111|101|001 0x13E9
3 4 1010001|100|011 0x1463
4 0 0111110|100|010 0x0FA2
4 1 0111111|001|011 0x0FCB
4 2 1000000|101|011 0x102B
5 0 0001110|101|001 0x03A9
5 1 0010001|010|100 0x0454
5 2 0010011|010|100 0x04D4
5 3 0010100|001|100 0x050C
5 4 0010110|010|101 0x0595
6 0 0011000|001|001 0x0609
7 0 0011010|100|100 0x06A4
BX = 010 Event : 3
0 0 0011101|000|111 0x0747
1 0 0100000|101|011 0x082B
1 1 0100001|000|100 0x0844
1 2 0100010|010|111 0x0897
1 3 0100011|100|111 0x08E7
2 0 0100111|101|111 0x09EF
3 0 0010101|000|100 0x0544
3 1 0010111|100|101 0x05E5
3 2 0101001|001|000 0x0A48
4 0 0000010|110|101 0x00B5
4 1 0000011|101|101 0x00ED
4 2 0000100|110|110 0x0136
5 0 0000101|001|010 0x014A
6 0 0001100|101|110 0x032E
BX = 011 Event : 4
0 0 0110010|100|000 0x0CA0
0 1 0110011|100|101 0x0CE5
0 2 0110100|000|111 0x0D07
1 0 0110101|001|010 0x0D4A
1 1 0110110|100|010 0x0DA2
3 0 0111100|000|001 0x0F01
3 1 0111101|101|010 0x0F6A
4 0 0001110|000|111 0x0387
4 1 0001111|110|111 0x03F7
4 2 0101101|100|000 0x0B60
4 3 0101110|101|001 0x0BA9
4 4 0110000|010|010 0x0C12
5 0 0010000|001|011 0x040B
5 1 0010001|010|010 0x0452
6 0 0010101|000|001 0x0541
6 1 0010111|100|111 0x05E7
6 2 0011000|100|111 0x0627
7 0 0011100|100|010 0x0722
7 1 0011101|100|101 0x0765
7 2 0011111|100|111 0x07E7
BX = 100 Event : 5
0 0 0100100|000|000 0x0900
2 0 0101000|110|100 0x0A34
2 1 0101001|000|101 0x0A45
3 0 0100010|010|111 0x0897
3 1 0110001|110|001 0x0C71
3 2 0110010|011|010 0x0C9A
3 3 0110011|001|011 0x0CCB
3 4 0110100|010|011 0x0D13
3 5 0110101|001|011 0x0D4B
4 0 0000001|010|110 0x0056
4 1 0100011|001|001 0x08C9
5 0 0000101|100|100 0x0164
5 1 0001001|010|110 0x0256
6 0 0001011|001|000 0x02C8
6 1 0010001|100|111 0x0467
6 2 0010010|100|111 0x04A7
7 0 0010111|001|011 0x05CB
BX = 101 Event : 6
0 0 0101011|000|011 0x0AC3
0 1 0101100|000|011 0x0B03
1 0 0101101|000|000 0x0B40
2 0 0110101|010|000 0x0D50
2 1 0111001|101|100 0x0E6C
