BX = 000 Event : 1
1 0 0100110|000|010 0x0982
1 1 0101000|100|011 0x0A23
1 2 0101001|001|100 0x0A4C
1 3 0101011|000|110 0x0AC6
1 4 0101100|000|110 0x0B06
1 5 0101101|001|110 0x0B4E
2 0 0110100|010|100 0x0D14
2 1 0110111|011|110 0x0DDE
3 0 0000000|100|100 0x0024
3 1 0000011|001|111 0x00CF
3 2 1000000|001|011 0x100B
3 3 1000001|101|011 0x106B
3 4 1000010|010|011 0x1093
3 5 1000011|001|011 0x10CB
4 0 0000111|101|001 0x01E9
4 1 0001001|100|100 0x0264
4 2 0001111|100|110 0x03E6
5 0 0010110|010|101 0x0595
5 1 0010111|101|110 0x05EE
5 2 0011000|110|110 0x0636
6 0 0011001|100|000 0x0660
7 0 0011101|100|010 0x0762
7 1 0011110|000|010 0x0782
7 2 0100000|000|011 0x0803
BX = 001 Event : 2
0 0 0101011|000|000 0x0AC0
1 0 0110010|010|111 0x0C97
2 0 0111001|100|011 0x0E63
2 1 0111100|000|101 0x0F05
2 2 0111101|011|111 0x0F5F
2 3 0111110|000|110 0x0F86
2 4 1000000|000|111 0x1007
3 0 0000010|000|110 0x0086
3 1 0000011|000|110 0x00C6
3 2 1000001|100|001 0x1061
3 3 1000100|100|010 0x1122
3 4 1000111|101|010 0x11EA
4 0 0001000|001|000 0x0208
4 1 0001100|000|001 0x0301
4 2 0010000|110|100 0x0434
4 3 0010101|010|111 0x0557
4 4 0010110|101|111 0x05AF
5 0 0011011|110|010 0x06F2
5 1 0100001|010|101 0x0855
7 0 0100111|001|000 0x09C8
7 1 0101000|100|011 0x0A23
BX = 010 Event : 3
0 0 0100011|001|011 0x08CB
0 1 0100101|000|110 0x0946
0 2 0101001|100|111 0x0A67
1 0 0101011|001|010 0x0ACA
1 1 0101100|001|010 0x0B0A
1 2 0101101|101|111 0x0B6F
2 0 0101111|110|011 0x0BF3
2 1 0110001|010|101 0x0C55
2 2 0110100|010|110 0x0D16
