BX = 000 Event : 1
0x00 0100000|0110000 0x1030
0x01 0100100|0110010 0x1232
0x02 0100100|0110011 0x1233
0x03 0100100|0111100 0x123C
0x04 0100110|0110010 0x1332
0x05 0100110|0111100 0x133C
0x06 0100111|0110010 0x13B2
0x07 0100111|0111100 0x13BC
0x08 0101010|0111100 0x153C
0x09 0101011|0111100 0x15BC
BX = 001 Event : 2
0x00 0011011|0011111 0x0D9F
0x01 0100100|0111110 0x123E
0x02 0100101|0111110 0x12BE
0x03 0101000|1000111 0x1447
BX = 010 Event : 3
0x00 0101000|0001100 0x140C
0x01 0110001|0101110 0x18AE
0x02 0110010|0101110 0x192E
0x03 0110011|0101110 0x19AE
BX = 011 Event : 4
BX = 100 Event : 5
BX = 101 Event : 6
0x00 0101000|0011110 0x141E
0x01 0101010|0111100 0x153C
0x02 0101101|1000010 0x16C2
0x03 0101110|0111111 0x173F
0x04 0101110|1000010 0x1742
0x05 0101111|1000010 0x17C2
0x06 0110000|0111111 0x183F
0x07 0110000|1000010 0x1842
BX = 110 Event : 7
0x00 0100110|0010111 0x1317
0x01 0100111|0010111 0x1397
0x02 0101000|0010011 0x1413
0x03 0101001|0010011 0x1493
BX = 111 Event : 8
0x00 0011100|0100110 0x0E26
0x01 0011101|0100000 0x0EA0
0x02 0011101|0100001 0x0EA1
0x03 0011101|0100101 0x0EA5
0x04 0011101|0100110 0x0EA6
0x05 0011101|0101000 0x0EA8
0x06 0100010|0010011 0x1113
0x07 0100010|0010111 0x1117
0x08 0100010|0011000 0x1118
0x09 0100100|0010011 0x1213
0x0a 0100100|0010111 0x1217
0x0b 0100100|0011000 0x1218
0x0c 0101000|0110100 0x1434
0x0d 0101000|0110101 0x1435
0x0e 0101001|0110111 0x14B7
BX = 000 Event : 9
0x00 0011000|0001111 0x0C0F
BX = 001 Event : 10
0x00 0010100|0001011 0x0A0B
0x01 0010101|0001011 0x0A8B
0x02 0011000|0000110 0x0C06
0x03 0011001|0100100 0x0CA4
0x04 0011010|0100100 0x0D24
BX = 010 Event : 11
0x00 0011001|0100100 0x0CA4
0x01 0011100|0101101 0x0E2D
0x02 0011100|0110100 0x0E34
0x03 0011101|0110100 0x0EB4
BX = 011 Event : 12
0x00 0011101|0011010 0x0E9A
0x01 0101001|1001000 0x14C8
0x02 0101001|1001101 0x14CD
0x03 0101101|1001101 0x16CD
0x04 0110010|1010000 0x1950
0x05 0110010|1010001 0x1951
0x06 0110101|1010000 0x1AD0
0x07 0110101|1010001 0x1AD1
0x08 0110110|1010000 0x1B50
0x09 0110110|1010001 0x1B51
BX = 100 Event : 13
0x00 0011001|0101101 0x0CAD
BX = 101 Event : 14
0x00 0011111|0101001 0x0FA9
0x01 0100000|0100010 0x1022
0x02 0100000|0101001 0x1029
0x03 0100010|0100110 0x1126
0x04 0100010|0101011 0x112B
0x05 0100010|0101100 0x112C
0x06 0100100|0101011 0x122B
0x07 0100110|0110110 0x1336
0x08 0100110|0111000 0x1338
0x09 0101001|0110110 0x14B6
0x0a 0101001|0111000 0x14B8
0x0b 0101100|0111000 0x1638
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0001110|0010010 0x0712
0x01 0010011|0101100 0x09AC
BX = 000 Event : 17
0x00 0011111|0001111 0x0F8F
0x01 0100000|0001111 0x100F
0x02 0100111|1000010 0x13C2
0x03 0101000|1000010 0x1442
BX = 001 Event : 18
0x00 0010111|0001000 0x0B88
0x01 0010111|0001001 0x0B89
0x02 0010111|0001100 0x0B8C
0x03 0011001|0000100 0x0C84
0x04 0011010|0000100 0x0D04
0x05 0011110|0101000 0x0F28
BX = 010 Event : 19
0x00 0100010|0011110 0x111E
0x01 0100100|0011110 0x121E
BX = 011 Event : 20
0x00 0011111|0001111 0x0F8F
0x01 0011111|0010111 0x0F97
0x02 0100010|0010001 0x1111
0x03 0100110|0110000 0x1330
0x04 0101010|0111111 0x153F
BX = 100 Event : 21
0x00 0011001|0000111 0x0C87
0x01 0011010|0000011 0x0D03
BX = 101 Event : 22
0x00 0011011|0000111 0x0D87
0x01 0011011|0001100 0x0D8C
BX = 110 Event : 23
0x00 0010101|0101001 0x0AA9
0x01 0010110|0101001 0x0B29
0x02 0010110|0101110 0x0B2E
0x03 0010111|0101110 0x0BAE
0x04 0010111|0110101 0x0BB5
0x05 0011000|0101110 0x0C2E
0x06 0011010|0110100 0x0D34
0x07 0011011|0110011 0x0DB3
0x08 0011011|0110100 0x0DB4
BX = 111 Event : 24
0x00 0011111|0010110 0x0F96
0x01 0011111|0011010 0x0F9A
0x02 0011111|0010101 0x0F95
0x03 0100000|0010110 0x1016
0x04 0100000|0011010 0x101A
0x05 0100000|0010101 0x1015
0x06 0100111|0110101 0x13B5
0x07 0101100|0110001 0x1631
0x08 0101100|1000000 0x1640
0x09 0101101|0110001 0x16B1
0x0a 0101101|1000000 0x16C0
BX = 000 Event : 25
0x00 0010100|0101010 0x0A2A
BX = 001 Event : 26
0x00 0011010|0001010 0x0D0A
0x01 0011010|0001011 0x0D0B
0x02 0011100|0110001 0x0E31
0x03 0011101|0110001 0x0EB1
0x04 0011110|0110001 0x0F31
BX = 010 Event : 27
BX = 011 Event : 28
0x00 0011111|0011101 0x0F9D
0x01 0011111|0011110 0x0F9E
BX = 100 Event : 29
0x00 0010001|0001111 0x088F
0x01 0010010|0001111 0x090F
0x02 0010011|0001000 0x0988
BX = 101 Event : 30
0x00 0100101|0100111 0x12A7
0x01 0101100|0010000 0x1610
0x02 0101100|0010001 0x1611
0x03 0101100|0010111 0x1617
0x04 0101100|0011000 0x1618
BX = 110 Event : 31
0x00 0010110|0010100 0x0B14
0x01 0011011|1000111 0x0DC7
0x02 0011011|1001010 0x0DCA
BX = 111 Event : 32
0x00 0010111|0011110 0x0B9E
0x01 0011101|0010001 0x0E91
0x02 0011101|0011000 0x0E98
0x03 0100001|0010011 0x1093
BX = 000 Event : 33
0x00 0100100|0001000 0x1208
0x01 0100100|0001011 0x120B
0x02 0100110|0100001 0x1321
0x03 0101001|0100110 0x14A6
BX = 001 Event : 34
0x00 0011010|0010000 0x0D10
0x01 0011100|0001010 0x0E0A
