BX = 000 Event : 1
BX = 001 Event : 2
0x00 0101001|0100011 0x14A3
BX = 010 Event : 3
0x00 0000110|0011011 0x031B
BX = 011 Event : 4
0x00 0011100|1000011 0x0E43
0x01 0011110|1000011 0x0F43
BX = 100 Event : 5
BX = 101 Event : 6
BX = 110 Event : 7
BX = 111 Event : 8
BX = 000 Event : 9
0x00 0001010|0000101 0x0505
0x01 0101111|0000101 0x1785
BX = 001 Event : 10
0x00 0010110|0011010 0x0B1A
0x01 0010110|0011011 0x0B1B
0x02 0010110|0011110 0x0B1E
0x03 0010110|0011111 0x0B1F
0x04 0111000|0111010 0x1C3A
0x05 0111001|0111010 0x1CBA
BX = 010 Event : 11
0x00 0001010|0110100 0x0534
0x01 0001010|0110110 0x0536
0x02 0100110|0110100 0x1334
0x03 0101000|0110100 0x1434
0x04 0101001|0110110 0x14B6
0x05 0101001|0111011 0x14BB
0x06 0101010|0111011 0x153B
0x07 0101101|1001000 0x16C8
0x08 0110111|1100111 0x1BE7
0x09 0111001|1100111 0x1CE7
0x0a 0111010|1100111 0x1D67
0x0b 0111011|1100111 0x1DE7
BX = 011 Event : 12
0x00 0011000|0111110 0x0C3E
0x01 0100101|0000100 0x1284
0x02 0100101|0000101 0x1285
0x03 0100101|0000111 0x1287
0x04 0100110|0000100 0x1304
0x05 0100111|0000111 0x1387
0x06 0100111|0001001 0x1389
BX = 100 Event : 13
0x00 0000100|0001100 0x020C
0x01 0000101|0001110 0x028E
0x02 0001000|0001110 0x040E
0x03 0011001|0000110 0x0C86
0x04 0011001|0000111 0x0C87
0x05 0101000|0111100 0x143C
0x06 0101000|0111101 0x143D
BX = 101 Event : 14
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0110101|0110001 0x1AB1
BX = 000 Event : 17
0x00 0000011|0100000 0x01A0
0x01 0100000|0100000 0x1020
BX = 001 Event : 18
0x00 0110010|0111111 0x193F
0x01 0110010|1000001 0x1941
BX = 010 Event : 19
0x00 0100110|0110111 0x1337
BX = 011 Event : 20
BX = 100 Event : 21
0x00 0100011|1001011 0x11CB
0x01 0100011|1001100 0x11CC
0x02 0100011|1001110 0x11CE
0x03 0100011|1001111 0x11CF
0x04 0100100|1001011 0x124B
0x05 0100100|1001100 0x124C
0x06 0100100|1001110 0x124E
0x07 0100100|1001111 0x124F
0x08 0100101|1001010 0x12CA
BX = 101 Event : 22
0x00 0100111|0100110 0x13A6
BX = 110 Event : 23
BX = 111 Event : 24
0x00 0101101|0000111 0x1687
BX = 000 Event : 25
BX = 001 Event : 26
0x00 0001100|0010000 0x0610
BX = 010 Event : 27
BX = 011 Event : 28
0x00 1000000|0001100 0x200C
0x01 1000010|0001011 0x210B
0x02 1000010|0001100 0x210C
BX = 100 Event : 29
0x00 0001110|0001110 0x070E
0x01 0001111|0001110 0x078E
0x02 0100001|0011011 0x109B
BX = 101 Event : 30
0x00 0010000|0010011 0x0813
BX = 110 Event : 31
0x00 0011010|0100110 0x0D26
BX = 111 Event : 32
BX = 000 Event : 33
0x00 0010010|0100001 0x0921
0x01 0010101|0100001 0x0AA1
0x02 0010101|0100011 0x0AA3
BX = 001 Event : 34
0x00 0001100|0010110 0x0616
BX = 010 Event : 35
0x00 0001100|0100011 0x0623
0x01 0001100|0100100 0x0624
0x02 0001100|0100110 0x0626
0x03 0100000|0010000 0x1010
0x04 0110001|1000000 0x18C0
0x05 0110110|1000111 0x1B47
0x06 0110110|1001000 0x1B48
0x07 0110110|1001001 0x1B49
BX = 011 Event : 36
BX = 100 Event : 37
BX = 101 Event : 38
BX = 110 Event : 39
BX = 111 Event : 40
0x00 0001101|0011011 0x069B
0x01 0011000|1001001 0x0C49
0x02 0110100|0010010 0x1A12
0x03 0111111|0111001 0x1FB9
0x04 0111111|0111010 0x1FBA
0x05 1000000|0111001 0x2039
BX = 000 Event : 41
0x00 0101100|0101000 0x1628
0x01 0101101|0101000 0x16A8
BX = 001 Event : 42
BX = 010 Event : 43
0x00 0010110|0100101 0x0B25
0x01 0010110|0100110 0x0B26
0x02 0011001|0100100 0x0CA4
0x03 0011001|0100101 0x0CA5
0x04 0011001|0101001 0x0CA9
0x05 0011001|0101011 0x0CAB
BX = 011 Event : 44
BX = 100 Event : 45
0x00 0000010|0100000 0x0120
0x01 0011111|0011100 0x0F9C
