BX = 000 Event : 1
0x00 0000001|0100000 0x00A0
BX = 001 Event : 2
0x00 0111010|0100100 0x1D24
BX = 010 Event : 3
0x00 0101010|0100110 0x1526
BX = 011 Event : 4
0x00 0110100|0101001 0x1A29
0x01 0110100|0101010 0x1A2A
BX = 100 Event : 5
0x00 0000100|0010011 0x0213
0x01 0010110|0101000 0x0B28
BX = 101 Event : 6
0x00 0111110|0010001 0x1F11
BX = 110 Event : 7
BX = 111 Event : 8
BX = 000 Event : 9
0x00 0000100|0000010 0x0202
BX = 001 Event : 10
0x00 0111100|0111010 0x1E3A
BX = 010 Event : 11
BX = 011 Event : 12
0x00 0010001|0001010 0x088A
0x01 0010010|0001010 0x090A
0x02 0010010|0001011 0x090B
BX = 100 Event : 13
BX = 101 Event : 14
0x00 0011001|0110010 0x0CB2
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0100011|0001100 0x118C
0x01 0100101|0001100 0x128C
BX = 000 Event : 17
0x00 0000110|0011001 0x0319
0x01 0000110|0011010 0x031A
BX = 001 Event : 18
BX = 010 Event : 19
0x00 0111101|0100010 0x1EA2
0x01 0111111|0100010 0x1FA2
BX = 011 Event : 20
BX = 100 Event : 21
0x00 0110010|0111000 0x1938
BX = 101 Event : 22
0x00 0001111|0011011 0x079B
0x01 0010100|0100001 0x0A21
BX = 110 Event : 23
BX = 111 Event : 24
0x00 0100101|0010010 0x1292
0x01 0101000|0010001 0x1411
0x02 1001010|0110010 0x2532
0x03 1001011|0110010 0x25B2
0x04 1001100|0110010 0x2632
BX = 000 Event : 25
BX = 001 Event : 26
BX = 010 Event : 27
BX = 011 Event : 28
BX = 100 Event : 29
0x00 0011110|1000101 0x0F45
0x01 0011111|1000101 0x0FC5
BX = 101 Event : 30
0x00 0010011|0010111 0x0997
0x01 0010011|0011101 0x099D
BX = 110 Event : 31
BX = 111 Event : 32
0x00 0000110|1100100 0x0364
0x01 0011000|0110110 0x0C36
0x02 0011100|1000100 0x0E44
BX = 000 Event : 33
0x00 0000010|0101110 0x012E
0x01 0000010|0101111 0x012F
BX = 001 Event : 34
0x00 0000101|0111010 0x02BA
0x01 0010001|0011000 0x0898
0x02 0100101|0111010 0x12BA
0x03 0101100|0010111 0x1617
BX = 010 Event : 35
0x00 0010010|0010011 0x0913
0x01 0010011|0010011 0x0993
0x02 0010100|0010011 0x0A13
BX = 011 Event : 36
0x00 0100110|0110011 0x1333
0x01 0100110|0110100 0x1334
0x02 1001000|0101011 0x242B
BX = 100 Event : 37
0x00 0111111|0100000 0x1FA0
BX = 101 Event : 38
0x00 0010000|0000101 0x0805
0x01 0010000|0000111 0x0807
0x02 0010100|0000111 0x0A07
0x03 0011000|0000111 0x0C07
0x04 0101101|0001101 0x168D
0x05 0101101|0001111 0x168F
BX = 110 Event : 39
0x00 0101000|0000110 0x1406
BX = 111 Event : 40
0x00 0111010|0011000 0x1D18
0x01 0111011|0011000 0x1D98
BX = 000 Event : 41
BX = 001 Event : 42
0x00 0011000|0001100 0x0C0C
0x01 0110000|0100111 0x1827
0x02 0110000|0101010 0x182A
0x03 0110010|0101010 0x192A
BX = 010 Event : 43
BX = 011 Event : 44
BX = 100 Event : 45
BX = 101 Event : 46
BX = 110 Event : 47
0x00 0010110|0010001 0x0B11
0x01 0101011|0010001 0x1591
BX = 111 Event : 48
BX = 000 Event : 49
0x00 0010101|0001010 0x0A8A
0x01 0101110|0011100 0x171C
0x02 0111011|0111010 0x1DBA
BX = 001 Event : 50
BX = 010 Event : 51
BX = 011 Event : 52
0x00 0011011|0000001 0x0D81
0x01 0100101|0000101 0x1285
0x02 0111111|0000001 0x1F81
BX = 100 Event : 53
BX = 101 Event : 54
0x00 0010011|0000011 0x0983
BX = 110 Event : 55
0x00 0011101|0100100 0x0EA4
0x01 0011110|0101010 0x0F2A
0x02 0110001|0111001 0x18B9
BX = 111 Event : 56
0x00 0001110|0011000 0x0718
0x01 0100010|0000011 0x1103
0x02 0100010|0000111 0x1107
0x03 0100010|0001000 0x1108
0x04 0100011|0000011 0x1183
0x05 0100011|0000111 0x1187
0x06 0100011|0001000 0x1188
BX = 000 Event : 57
0x00 0000011|0111001 0x01B9
0x01 0011010|0010100 0x0D14
0x02 0011011|0010100 0x0D94
BX = 001 Event : 58
0x00 0010100|0000111 0x0A07
0x01 0010110|0000111 0x0B07
0x02 0101010|0100111 0x1527
0x03 0110010|0000111 0x1907
BX = 010 Event : 59
BX = 011 Event : 60
0x00 0011000|0001110 0x0C0E
0x01 0011010|0001111 0x0D0F
0x02 0011011|0001111 0x0D8F
BX = 100 Event : 61
0x00 0001011|0000110 0x0586
0x01 0100000|0001111 0x100F
0x02 0100001|0001111 0x108F
0x03 0110110|0000110 0x1B06
0x04 0110111|0000100 0x1B84
0x05 0110111|0000101 0x1B85
0x06 0110111|0000110 0x1B86
0x07 0111010|0001010 0x1D0A
BX = 101 Event : 62
0x00 0001111|0010111 0x0797
BX = 110 Event : 63
