BX = 000 Event : 1
BX = 001 Event : 2
0x00 0100010|0110000 0x1130
0x01 0100011|0111001 0x11B9
0x02 0100011|0111011 0x11BB
0x03 1001000|0111011 0x243B
BX = 010 Event : 3
0x00 0001011|0010111 0x0597
0x01 0001011|0011011 0x059B
0x02 0001101|0010111 0x0697
0x03 0001101|0011011 0x069B
BX = 011 Event : 4
0x00 0110011|0100011 0x19A3
0x01 0110011|0101100 0x19AC
BX = 100 Event : 5
0x00 0010011|0011010 0x099A
0x01 0010100|0011010 0x0A1A
0x02 0010101|0011101 0x0A9D
0x03 0010101|0011010 0x0A9A
0x04 0011000|0011101 0x0C1D
0x05 0011100|0011010 0x0E1A
0x06 0100101|0111010 0x12BA
BX = 101 Event : 6
0x00 0110000|1000010 0x1842
0x01 0110010|1000010 0x1942
BX = 110 Event : 7
0x00 0011001|0101010 0x0CAA
0x01 0011001|0101011 0x0CAB
0x02 0011001|0101101 0x0CAD
0x03 1000111|1001111 0x23CF
BX = 111 Event : 8
0x00 0010111|0010001 0x0B91
0x01 0011011|0010001 0x0D91
0x02 0100110|0101111 0x132F
0x03 0100110|0110011 0x1333
BX = 000 Event : 9
0x00 0110000|0100001 0x1821
0x01 0110001|0100001 0x18A1
BX = 001 Event : 10
0x00 0010001|0010011 0x0893
0x01 0010011|0001010 0x098A
0x02 0010011|0001100 0x098C
0x03 0010011|0010001 0x0991
0x04 0010011|0010010 0x0992
0x05 0010101|0011000 0x0A98
0x06 0010101|0011001 0x0A99
0x07 0010101|0011010 0x0A9A
0x08 0010101|0011111 0x0A9F
0x09 0010110|0001010 0x0B0A
0x0a 0010110|0001100 0x0B0C
0x0b 0010110|0010001 0x0B11
0x0c 0010110|0010010 0x0B12
0x0d 0010111|0101011 0x0BAB
0x0e 0010111|0111000 0x0BB8
0x0f 0100110|0101011 0x132B
0x10 0100110|0111000 0x1338
0x11 0101001|0111110 0x14BE
BX = 010 Event : 11
0x00 0010110|0101111 0x0B2F
0x01 0010110|0110010 0x0B32
BX = 011 Event : 12
0x00 0010111|0001001 0x0B89
0x01 0101011|0101000 0x15A8
0x02 0101110|0101010 0x172A
0x03 0101110|0101110 0x172E
0x04 0101110|0101111 0x172F
0x05 0110001|0101010 0x18AA
BX = 100 Event : 13
0x00 0011011|0110101 0x0DB5
BX = 101 Event : 14
0x00 0010101|0011000 0x0A98
0x01 0011000|0001000 0x0C08
0x02 0011001|0001000 0x0C88
0x03 0011010|0001000 0x0D08
BX = 110 Event : 15
0x00 0011111|0110110 0x0FB6
BX = 111 Event : 16
0x00 0010111|0001001 0x0B89
0x01 0011000|0001001 0x0C09
0x02 0101111|0110001 0x17B1
0x03 0101111|0110110 0x17B6
0x04 0101111|0110100 0x17B4
BX = 000 Event : 17
0x00 0001001|0011010 0x049A
0x01 0001001|0011100 0x049C
0x02 0001010|0011010 0x051A
0x03 0001010|0011100 0x051C
0x04 0001100|0010010 0x0612
0x05 0001100|0010011 0x0613
0x06 0001100|0010101 0x0615
0x07 0001101|0010010 0x0692
0x08 0001101|0010011 0x0693
0x09 0001101|0010100 0x0694
0x0a 0001101|0010101 0x0695
0x0b 0010001|0010010 0x0892
0x0c 0010001|0010011 0x0893
0x0d 0010001|0010101 0x0895
0x0e 0010010|0101011 0x092B
0x0f 0010010|0101100 0x092C
0x10 0010010|0110100 0x0934
0x11 0010010|0111010 0x093A
0x12 0010011|0101011 0x09AB
0x13 0010011|0110100 0x09B4
0x14 0010011|0111010 0x09BA
0x15 0100000|0101011 0x102B
0x16 0100000|0101100 0x102C
0x17 0100000|0110100 0x1034
0x18 0100000|0111010 0x103A
BX = 001 Event : 18
0x00 0011001|0001011 0x0C8B
BX = 010 Event : 19
0x00 0011011|0011010 0x0D9A
0x01 0100100|0010111 0x1217
0x02 0100100|0011010 0x121A
BX = 011 Event : 20
BX = 100 Event : 21
0x00 0011100|0010100 0x0E14
0x01 0011110|0001111 0x0F0F
0x02 0101110|0101101 0x172D
0x03 0101110|0101110 0x172E
0x04 0101111|0101101 0x17AD
0x05 0101111|0101110 0x17AE
BX = 101 Event : 22
0x00 0001100|0001110 0x060E
0x01 0001100|0010001 0x0611
0x02 0001100|0010110 0x0616
0x03 0001100|0010111 0x0617
0x04 0001100|0011110 0x061E
0x05 0001100|0011100 0x061C
0x06 0001110|0010100 0x0714
0x07 0010010|0010100 0x0914
0x08 0100000|0100111 0x1027
0x09 0100011|0111010 0x11BA
0x0a 0100100|0111010 0x123A
BX = 110 Event : 23
0x00 0010010|0010000 0x0910
0x01 0010011|0010000 0x0990
0x02 0100100|0011000 0x1218
BX = 111 Event : 24
0x00 0010111|0010100 0x0B94
0x01 0010111|0010101 0x0B95
0x02 0110100|0110110 0x1A36
0x03 0110100|0111010 0x1A3A
0x04 0110110|0111001 0x1B39
0x05 0110111|0110110 0x1BB6
0x06 0110111|0111010 0x1BBA
BX = 000 Event : 25
0x00 0011010|0010010 0x0D12
BX = 001 Event : 26
0x00 0001001|0010110 0x0496
0x01 0001001|0011010 0x049A
0x02 0001111|0010110 0x0796
0x03 0001111|0011010 0x079A
BX = 010 Event : 27
0x00 0010101|0011011 0x0A9B
0x01 0010101|0011110 0x0A9E
0x02 0010111|0011001 0x0B99
0x03 0011110|0101011 0x0F2B
0x04 0100000|0111010 0x103A
0x05 0100011|1000100 0x11C4
BX = 011 Event : 28
0x00 0010111|0001000 0x0B88
0x01 0101010|0100011 0x1523
BX = 100 Event : 29
0x00 0011001|0001010 0x0C8A
0x01 0011001|0001110 0x0C8E
0x02 0011001|0001111 0x0C8F
0x03 0100001|0110000 0x10B0
0x04 0100001|0110100 0x10B4
BX = 101 Event : 30
0x00 0011110|0001010 0x0F0A
0x01 0011110|0001011 0x0F0B
0x02 0101010|0111111 0x153F
0x03 0101010|1000000 0x1540
0x04 0101010|1000011 0x1543
BX = 110 Event : 31
0x00 0011001|0001010 0x0C8A
0x01 0011001|0001100 0x0C8C
0x02 0011010|0001010 0x0D0A
0x03 0011010|0001100 0x0D0C
0x04 0011011|0000110 0x0D86
0x05 0011011|0001001 0x0D89
0x06 0100001|0000110 0x1086
0x07 0100001|0001001 0x1089
0x08 0100010|0000110 0x1106
0x09 0100010|0001001 0x1109
0x0a 0101101|0011011 0x169B
0x0b 0101101|0011111 0x169F
0x0c 0101110|0100100 0x1724
BX = 111 Event : 32
0x00 0011010|0011010 0x0D1A
0x01 0011010|0011110 0x0D1E
0x02 0011010|0100010 0x0D22
0x03 0011011|0011010 0x0D9A
0x04 0011011|0011110 0x0D9E
0x05 0011011|0100010 0x0DA2
0x06 0011100|0100010 0x0E22
0x07 0011101|0011111 0x0E9F
0x08 0011110|0100010 0x0F22
BX = 000 Event : 33
BX = 001 Event : 34
0x00 0100010|0011000 0x1118
0x01 0100101|0011000 0x1298
0x02 0100110|0011000 0x1318
0x03 0111110|0101010 0x1F2A
0x04 0111110|0110110 0x1F36
0x05 0111111|0110110 0x1FB6
0x06 1000010|0111101 0x213D
0x07 1000101|1000001 0x22C1
BX = 010 Event : 35
0x00 0010000|0001101 0x080D
0x01 0100011|0110001 0x11B1
0x02 0100100|0110001 0x1231
BX = 011 Event : 36
BX = 100 Event : 37
0x00 0100011|0100001 0x11A1
0x01 0100101|1001100 0x12CC
0x02 0100110|1001100 0x134C
