BX = 000 Event : 1
0x00 0000110|0001100 0x030C
0x01 0001000|0001010 0x040A
0x02 0001001|0010100 0x0494
0x03 0001011|0010100 0x0594
0x04 0001101|0010100 0x0694
0x05 0010011|0011001 0x0999
0x06 0010011|0011010 0x099A
0x07 0010011|0011101 0x099D
0x08 0101110|0100000 0x1720
BX = 001 Event : 2
0x00 0101100|0000001 0x1601
0x01 0110010|0000001 0x1901
0x02 1001001|0110110 0x24B6
BX = 010 Event : 3
BX = 011 Event : 4
BX = 100 Event : 5
BX = 101 Event : 6
0x00 0000100|0001111 0x020F
0x01 0000111|0010110 0x0396
0x02 0001000|0010110 0x0416
BX = 110 Event : 7
0x00 0001011|0001111 0x058F
0x01 1000000|0000001 0x2001
BX = 111 Event : 8
0x00 0001111|0011001 0x0799
0x01 0110011|0000101 0x1985
0x02 0110011|0000111 0x1987
0x03 1000010|0110110 0x2136
0x04 1000010|0111000 0x2138
BX = 000 Event : 9
0x00 0101011|0000001 0x1581
0x01 0110010|0101010 0x192A
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0001011|0000111 0x0587
0x01 1000001|0110000 0x20B0
BX = 011 Event : 12
0x00 0001101|0010111 0x0697
0x01 0100101|0000011 0x1283
0x02 0100101|0000111 0x1287
0x03 0111001|1000001 0x1CC1
BX = 100 Event : 13
0x00 0101000|0000000 0x1400
0x01 0101000|0000010 0x1402
0x02 0101010|0000101 0x1505
0x03 0110001|0100000 0x18A0
BX = 101 Event : 14
BX = 110 Event : 15
0x00 0101111|0000001 0x1781
0x01 0101111|0000010 0x1782
0x02 0110000|0000001 0x1801
0x03 0110000|0000010 0x1802
0x04 1000000|0101101 0x202D
BX = 111 Event : 16
BX = 000 Event : 17
BX = 001 Event : 18
0x00 0001000|0001001 0x0409
0x01 0101100|0001001 0x1609
BX = 010 Event : 19
0x00 0111101|0111000 0x1EB8
BX = 011 Event : 20
0x00 0011001|0000010 0x0C82
BX = 100 Event : 21
0x00 0000010|0001010 0x010A
0x01 0100101|0000010 0x1282
0x02 0100101|0000111 0x1287
0x03 0100110|0000010 0x1302
0x04 0100110|0000111 0x1307
0x05 0101000|0000010 0x1402
0x06 0101000|0000111 0x1407
0x07 0101001|0000111 0x1487
BX = 101 Event : 22
BX = 110 Event : 23
0x00 0010101|0010110 0x0A96
0x01 0100011|0000001 0x1181
BX = 111 Event : 24
0x00 0001100|0011001 0x0619
BX = 000 Event : 25
BX = 001 Event : 26
0x00 0011110|0000110 0x0F06
BX = 010 Event : 27
0x00 0100001|0000101 0x1085
0x01 0100010|0000101 0x1105
0x02 0100010|0000110 0x1106
BX = 011 Event : 28
0x00 0101111|0000100 0x1784
0x01 0110000|0000100 0x1804
0x02 0110001|0000100 0x1884
0x03 0110001|0001000 0x1888
BX = 100 Event : 29
0x00 0000110|0001000 0x0308
0x01 0001011|0010101 0x0595
0x02 0110000|0101101 0x182D
BX = 101 Event : 30
0x00 0110110|0000100 0x1B04
0x01 0110110|0000101 0x1B05
0x02 1000110|0101001 0x2329
BX = 110 Event : 31
0x00 0001011|0001001 0x0589
0x01 0001100|0001001 0x0609
BX = 111 Event : 32
0x00 0110100|0101110 0x1A2E
0x01 0110111|0110101 0x1BB5
0x02 0111001|0110101 0x1CB5
0x03 1000010|1000001 0x2141
BX = 000 Event : 33
0x00 0100011|0010011 0x1193
BX = 001 Event : 34
0x00 0000011|0001010 0x018A
0x01 0000011|0001011 0x018B
0x02 0000100|0001010 0x020A
0x03 0000110|0001010 0x030A
0x04 0110011|0001010 0x198A
0x05 0110011|0001011 0x198B
0x06 0110101|0001010 0x1A8A
0x07 1000000|0101101 0x202D
0x08 1000010|0101101 0x212D
BX = 010 Event : 35
0x00 0100101|0000000 0x1280
0x01 0100101|0000001 0x1281
0x02 0100110|0000000 0x1300
0x03 0100110|0000001 0x1301
0x04 0100110|0000011 0x1303
0x05 0101111|0100110 0x17A6
BX = 011 Event : 36
0x00 0101111|0001011 0x178B
0x01 0101111|0001101 0x178D
BX = 100 Event : 37
0x00 0001000|0001101 0x040D
0x01 0001000|0001110 0x040E
0x02 0010110|0100110 0x0B26
0x03 0010111|0100110 0x0BA6
0x04 0110110|0000110 0x1B06
0x05 0110110|0000111 0x1B07
0x06 0111001|0000111 0x1C87
0x07 1001110|0110000 0x2730
0x08 1010101|0000011 0x2A83
0x09 1010101|0000101 0x2A85
BX = 101 Event : 38
0x00 0100000|0001001 0x1009
BX = 110 Event : 39
0x00 0101001|0101100 0x14AC
0x01 0110011|0011001 0x1999
BX = 111 Event : 40
0x00 0000011|0001011 0x018B
0x01 0000011|0001101 0x018D
