BX = 000 Event : 1
0x00 0011110|0100010 0x0F22
0x01 0100100|0111011 0x123B
BX = 001 Event : 2
0x00 0010010|0100101 0x0925
0x01 0010010|0101000 0x0928
0x02 0010100|0100101 0x0A25
0x03 0011011|0011010 0x0D9A
0x04 0011100|0011010 0x0E1A
0x05 0011101|0011010 0x0E9A
0x06 0011110|0011011 0x0F1B
0x07 0011110|0011100 0x0F1C
0x08 0011110|0011101 0x0F1D
BX = 010 Event : 3
BX = 011 Event : 4
0x00 0011110|0110001 0x0F31
0x01 0011110|0110100 0x0F34
BX = 100 Event : 5
0x00 0101011|0001110 0x158E
0x01 0101100|0001110 0x160E
0x02 0101110|0101010 0x172A
0x03 0101110|0101110 0x172E
0x04 0101110|0101111 0x172F
BX = 101 Event : 6
0x00 0110000|1000111 0x1847
0x01 0110001|1000111 0x18C7
0x02 0110010|1000111 0x1947
BX = 110 Event : 7
0x00 0110011|0011000 0x1998
0x01 0110100|0011000 0x1A18
0x02 0110101|0011000 0x1A98
BX = 111 Event : 8
BX = 000 Event : 9
0x00 0011001|0011110 0x0C9E
0x01 0011010|0011110 0x0D1E
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0010001|0010010 0x0892
0x01 0010001|0010011 0x0893
0x02 0010011|0010100 0x0994
0x03 0010110|0010010 0x0B12
0x04 0010110|0010100 0x0B14
BX = 011 Event : 12
0x00 0100101|0101011 0x12AB
0x01 0100110|0100100 0x1324
0x02 0100111|0100100 0x13A4
0x03 0101000|0100100 0x1424
0x04 0101001|0011111 0x149F
0x05 0101010|0011101 0x151D
0x06 0101010|0011111 0x151F
BX = 100 Event : 13
0x00 0101001|0010001 0x1491
0x01 0101001|0010110 0x1496
BX = 101 Event : 14
0x00 0100000|0101101 0x102D
0x01 0100000|0101110 0x102E
0x02 0100000|0110000 0x1030
0x03 0100001|0101111 0x10AF
0x04 0100001|0110111 0x10B7
0x05 0100010|0110101 0x1135
0x06 0100100|0110101 0x1235
BX = 110 Event : 15
0x00 0100001|0011011 0x109B
0x01 0100101|0010110 0x1296
BX = 111 Event : 16
BX = 000 Event : 17
0x00 0011000|0100010 0x0C22
0x01 0011011|0100010 0x0DA2
BX = 001 Event : 18
0x00 0110001|0001101 0x188D
BX = 010 Event : 19
0x00 0100110|1000111 0x1347
BX = 011 Event : 20
0x00 0111110|0111110 0x1F3E
BX = 100 Event : 21
0x00 0010011|0011000 0x0998
0x01 0011001|0011000 0x0C98
0x02 0011110|0010001 0x0F11
0x03 0100001|0110001 0x10B1
0x04 0100010|0110001 0x1131
BX = 101 Event : 22
0x00 0010110|0101011 0x0B2B
BX = 110 Event : 23
0x00 0010110|0011010 0x0B1A
0x01 0010110|0011100 0x0B1C
0x02 0011001|0011010 0x0C9A
0x03 0011001|0011100 0x0C9C
0x04 0100001|1000000 0x10C0
0x05 0100010|1000000 0x1140
BX = 111 Event : 24
BX = 000 Event : 25
0x00 0011010|0010001 0x0D11
0x01 0011011|0010001 0x0D91
0x02 0100100|0110001 0x1231
0x03 0100100|0110011 0x1233
BX = 001 Event : 26
0x00 0011010|0010010 0x0D12
0x01 0011110|0111000 0x0F38
BX = 010 Event : 27
0x00 0010100|0011101 0x0A1D
0x01 0010101|0011101 0x0A9D
0x02 0010110|0110001 0x0B31
0x03 0010111|0110001 0x0BB1
BX = 011 Event : 28
BX = 100 Event : 29
BX = 101 Event : 30
BX = 110 Event : 31
0x00 0101100|0011001 0x1619
BX = 111 Event : 32
0x00 0101011|0100011 0x15A3
0x01 0101011|0100100 0x15A4
0x02 0101101|0100011 0x16A3
0x03 0101101|0100100 0x16A4
