BX = 000 Event : 1
0x00 0010001|0100111 0x08A7
0x01 0010001|0101000 0x08A8
0x02 0010010|0100111 0x0927
0x03 0010010|0101000 0x0928
BX = 001 Event : 2
0x00 0110010|1001001 0x1949
0x01 0110100|1001001 0x1A49
BX = 010 Event : 3
BX = 011 Event : 4
BX = 100 Event : 5
0x00 0110110|0110111 0x1B37
BX = 101 Event : 6
0x00 0100011|0100001 0x11A1
0x01 1000000|1001001 0x2049
0x02 1000000|1001101 0x204D
0x03 1000001|1001001 0x20C9
BX = 110 Event : 7
0x00 1000100|1000010 0x2242
BX = 111 Event : 8
BX = 000 Event : 9
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0010101|0100010 0x0AA2
0x01 0010101|0100100 0x0AA4
0x02 0111001|1001101 0x1CCD
0x03 0111101|1001101 0x1ECD
BX = 011 Event : 12
BX = 100 Event : 13
BX = 101 Event : 14
BX = 110 Event : 15
BX = 111 Event : 16
0x00 0011000|0011111 0x0C1F
BX = 000 Event : 17
BX = 001 Event : 18
0x00 0110000|0110111 0x1837
0x01 0110100|0110111 0x1A37
BX = 010 Event : 19
0x00 0101101|0100111 0x16A7
0x01 0101101|0110000 0x16B0
BX = 011 Event : 20
0x00 0101001|0111011 0x14BB
0x01 0101011|0111011 0x15BB
BX = 100 Event : 21
0x00 0011001|0100110 0x0CA6
BX = 101 Event : 22
0x00 0101001|0100000 0x14A0
BX = 110 Event : 23
BX = 111 Event : 24
0x00 0111111|0111011 0x1FBB
BX = 000 Event : 25
0x00 0101000|0100011 0x1423
0x01 0101000|0101010 0x142A
BX = 001 Event : 26
BX = 010 Event : 27
0x00 0010011|0010101 0x0995
0x01 0010110|0001010 0x0B0A
0x02 0010110|0001110 0x0B0E
0x03 0010110|0010001 0x0B11
0x04 0010110|0010100 0x0B14
0x05 0011010|0010101 0x0D15
0x06 0110101|0101010 0x1AAA
BX = 011 Event : 28
BX = 100 Event : 29
0x00 0110101|0111011 0x1ABB
0x01 0110101|0111101 0x1ABD
0x02 0110111|0111011 0x1BBB
0x03 0110111|0111101 0x1BBD
BX = 101 Event : 30
BX = 110 Event : 31
BX = 111 Event : 32
0x00 0011101|0010100 0x0E94
0x01 0011101|0011010 0x0E9A
0x02 0100011|0010100 0x1194
0x03 0100011|0011010 0x119A
BX = 000 Event : 33
BX = 001 Event : 34
0x00 0010011|0001101 0x098D
0x01 0010011|0010010 0x0992
0x02 0110010|0110100 0x1934
0x03 0110010|0110111 0x1937
0x04 0110100|0110100 0x1A34
0x05 0110100|0110111 0x1A37
BX = 010 Event : 35
BX = 011 Event : 36
BX = 100 Event : 37
0x00 0111100|0110100 0x1E34
0x01 0111100|0111000 0x1E38
0x02 1000111|1000101 0x23C5
0x03 1000111|1000111 0x23C7
0x04 1000111|1001000 0x23C8
0x05 1010001|1000101 0x28C5
0x06 1010001|1000111 0x28C7
0x07 1010001|1001000 0x28C8
BX = 101 Event : 38
0x00 0111001|0101111 0x1CAF
0x01 0111001|0111001 0x1CB9
0x02 0111110|0111010 0x1F3A
0x03 0111110|0111101 0x1F3D
0x04 1000001|0111010 0x20BA
0x05 1000001|0111101 0x20BD
BX = 110 Event : 39
BX = 111 Event : 40
0x00 0001011|0011110 0x059E
0x01 0001101|0011110 0x069E
0x02 0011000|0011110 0x0C1E
BX = 000 Event : 41
0x00 0110011|0100111 0x19A7
0x01 0110110|0110110 0x1B36
BX = 001 Event : 42
BX = 010 Event : 43
BX = 011 Event : 44
BX = 100 Event : 45
0x00 0110010|0101111 0x192F
0x01 0110010|0110010 0x1932
0x02 0111011|0111111 0x1DBF
BX = 101 Event : 46
BX = 110 Event : 47
0x00 0101110|1001111 0x174F
BX = 111 Event : 48
0x00 0010010|0001111 0x090F
0x01 0010101|0011110 0x0A9E
0x02 0011010|0100001 0x0D21
BX = 000 Event : 49
0x00 0001001|0011000 0x0498
BX = 001 Event : 50
BX = 010 Event : 51
0x00 0011100|0011110 0x0E1E
BX = 011 Event : 52
0x00 0110000|0111010 0x183A
0x01 0110101|1000010 0x1AC2
0x02 0110110|1000010 0x1B42
BX = 100 Event : 53
BX = 101 Event : 54
BX = 110 Event : 55
BX = 111 Event : 56
0x00 0110110|1000011 0x1B43
0x01 0110110|1000110 0x1B46
BX = 000 Event : 57
0x00 0010001|0010001 0x0891
0x01 0111000|0111000 0x1C38
0x02 1001011|1000110 0x25C6
0x03 1001100|1000110 0x2646
BX = 001 Event : 58
0x00 0101001|0101000 0x14A8
0x01 0101001|0101100 0x14AC
0x02 0101001|0111010 0x14BA
BX = 010 Event : 59
0x00 0001101|0010000 0x0690
BX = 011 Event : 60
BX = 100 Event : 61
BX = 101 Event : 62
0x00 0001010|0010011 0x0513
0x01 0001101|0010011 0x0693
0x02 0010110|0011001 0x0B19
BX = 110 Event : 63
BX = 111 Event : 64
BX = 000 Event : 65
BX = 001 Event : 66
BX = 010 Event : 67
BX = 011 Event : 68
0x00 0001001|0010001 0x0491
0x01 0001001|0010011 0x0493
0x02 0001100|0010001 0x0611
0x03 0001100|0010011 0x0613
BX = 100 Event : 69
