BX = 000 Event : 1
0x00 0010111|0001100 0x0B8C
0x01 0011000|0001100 0x0C0C
BX = 001 Event : 2
0x00 0100001|0010010 0x1092
0x01 0100001|0010011 0x1093
0x02 0100001|0010100 0x1094
0x03 0100001|0011100 0x109C
0x04 0100001|0011101 0x109D
0x05 0100001|0011110 0x109E
0x06 0100111|1000010 0x13C2
BX = 010 Event : 3
0x00 0100110|0001101 0x130D
0x01 0101110|0110101 0x1735
0x02 0101110|0111000 0x1738
0x03 0110001|1000101 0x18C5
0x04 0110001|1000110 0x18C6
0x05 0110001|1000111 0x18C7
0x06 0110011|1000101 0x19C5
0x07 0110011|1000111 0x19C7
BX = 011 Event : 4
0x00 0010000|0010000 0x0810
0x01 0010000|0010001 0x0811
0x02 0010001|0010001 0x0891
0x03 0010011|0001100 0x098C
BX = 100 Event : 5
0x00 0100011|0011010 0x119A
0x01 0100011|0011100 0x119C
0x02 0100100|0011010 0x121A
0x03 0100101|0011010 0x129A
0x04 0100110|0010011 0x1313
0x05 0100110|0010111 0x1317
0x06 0100111|0010111 0x1397
0x07 0101000|0010111 0x1417
0x08 0101001|0010011 0x1493
0x09 0101001|0010111 0x1497
BX = 101 Event : 6
0x00 0100110|0011011 0x131B
0x01 0101100|1000100 0x1644
0x02 0101110|1000000 0x1740
BX = 110 Event : 7
0x00 0100010|0011010 0x111A
0x01 0100010|0011011 0x111B
0x02 0100010|0100010 0x1122
0x03 0100010|0100011 0x1123
0x04 0100010|0100100 0x1124
0x05 0100010|0100101 0x1125
0x06 0100011|0011010 0x119A
0x07 0100011|0011011 0x119B
0x08 0101011|0110011 0x15B3
0x09 0101100|0111001 0x1639
0x0a 0101111|1000100 0x17C4
0x0b 0101111|1000101 0x17C5
0x0c 0101111|1000110 0x17C6
0x0d 0101111|1000111 0x17C7
0x0e 0110000|1000100 0x1844
0x0f 0110000|1000101 0x1845
0x10 0110000|1000110 0x1846
0x11 0110000|1000111 0x1847
BX = 111 Event : 8
0x00 0100100|0010000 0x1210
0x01 0100100|0010101 0x1215
0x02 0100100|0010110 0x1216
0x03 0100101|0001101 0x128D
0x04 0101001|0111101 0x14BD
0x05 0101011|1000010 0x15C2
BX = 000 Event : 9
0x00 0010011|0001100 0x098C
0x01 0010011|0010001 0x0991
0x02 0011010|0101001 0x0D29
0x03 0011010|0101010 0x0D2A
0x04 0011010|0101011 0x0D2B
0x05 0011010|0101100 0x0D2C
0x06 0011011|0101001 0x0DA9
0x07 0011011|0101010 0x0DAA
0x08 0011100|0101001 0x0E29
0x09 0011100|0101010 0x0E2A
0x0a 0011100|0101011 0x0E2B
0x0b 0011100|0101100 0x0E2C
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0011011|0101010 0x0DAA
0x01 0011011|0101011 0x0DAB
0x02 0011011|0101100 0x0DAC
0x03 0011011|0101110 0x0DAE
0x04 0011111|0111011 0x0FBB
BX = 011 Event : 12
0x00 0100100|1000011 0x1243
BX = 100 Event : 13
BX = 101 Event : 14
0x00 0011100|0010110 0x0E16
0x01 0011110|0010001 0x0F11
0x02 0100010|0110000 0x1130
0x03 0100010|0110001 0x1131
0x04 0100111|0110111 0x13B7
0x05 0100111|0111010 0x13BA
0x06 0101000|0110111 0x1437
